SNID,Filename,Date,Photometric Calibration,Filter,Inverse Sensitivity,Zeropoint,Wavelength,Zeropoint AB
Greenburg,/astro/armin/bhoomika/pantheon_data_folder/Greenburg/mastDownload/HLA/hst_12062_8y_wfc3_ir_f125w/hst_12062_8y_wfc3_ir_f125w_drz.fits,2017-08-23,WFC3 IR F125W,F125W,2.2483417e-20,-21.1,12486.06,26.23021712375807
Greenburg,/astro/armin/bhoomika/pantheon_data_folder/Greenburg/mastDownload/HLA/hst_12062_8f_wfc3_ir_f125w/hst_12062_8f_wfc3_ir_f125w_drz.fits,2017-08-11,WFC3 IR F125W,F125W,2.2483417e-20,-21.1,12486.06,26.23021712375807
Greenburg,/astro/armin/bhoomika/pantheon_data_folder/Greenburg/mastDownload/HLA/hst_12061_gw_wfc3_ir_f160w/hst_12061_gw_wfc3_ir_f160w_drz.fits,2017-08-13,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Greenburg,/astro/armin/bhoomika/pantheon_data_folder/Greenburg/mastDownload/HLA/hst_12061_gw_wfc3_ir_f125w/hst_12061_gw_wfc3_ir_f125w_drz.fits,2017-08-13,WFC3 IR F125W,F125W,2.2483417e-20,-21.1,12486.06,26.23021712375807
Greenburg,/astro/armin/bhoomika/pantheon_data_folder/Greenburg/mastDownload/HLA/hst_12061_hx_wfc3_ir_f125w/hst_12061_hx_wfc3_ir_f125w_drz.fits,2017-08-15,WFC3 IR F125W,F125W,2.2483417e-20,-21.1,12486.06,26.23021712375807
Greenburg,/astro/armin/bhoomika/pantheon_data_folder/Greenburg/mastDownload/HLA/hst_12061_7d_wfc3_ir_f125w/hst_12061_7d_wfc3_ir_f125w_drz.fits,2017-08-14,WFC3 IR F125W,F125W,2.2483417e-20,-21.1,12486.06,26.23021712375807
Greenburg,/astro/armin/bhoomika/pantheon_data_folder/Greenburg/mastDownload/HLA/hst_12062_g7_wfc3_ir_f160w/hst_12062_g7_wfc3_ir_f160w_drz.fits,2017-08-24,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Greenburg,/astro/armin/bhoomika/pantheon_data_folder/Greenburg/mastDownload/HLA/HST_10189_ag_NIC_NIC2_F110W/HST_10189_ag_NIC_NIC2_F110W_drz.fits,2009-12-02T16:26:22,"NICMOS,2,F110W,DN",F110W,2.8628098e-19,-21.1,11234.7,23.69721136217584
Greenburg,/astro/armin/bhoomika/pantheon_data_folder/Greenburg/mastDownload/HLA/hst_12061_h2_wfc3_ir_f125w/hst_12061_h2_wfc3_ir_f125w_drz.fits,2017-08-12,WFC3 IR F125W,F125W,2.2483417e-20,-21.1,12486.06,26.23021712375807
Greenburg,/astro/armin/bhoomika/pantheon_data_folder/Greenburg/mastDownload/HLA/hst_12061_h6_wfc3_ir_f160w/hst_12061_h6_wfc3_ir_f160w_drz.fits,2017-09-09,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Greenburg,/astro/armin/bhoomika/pantheon_data_folder/Greenburg/mastDownload/HLA/hst_12061_7d_wfc3_ir_f160w/hst_12061_7d_wfc3_ir_f160w_drz.fits,2017-08-14,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Greenburg,/astro/armin/bhoomika/pantheon_data_folder/Greenburg/mastDownload/HLA/hst_12099_n1_wfc3_ir_f160w/hst_12099_n1_wfc3_ir_f160w_drz.fits,2017-09-10,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Greenburg,/astro/armin/bhoomika/pantheon_data_folder/Greenburg/mastDownload/HLA/hst_12061_j5_wfc3_ir_f160w/hst_12061_j5_wfc3_ir_f160w_drz.fits,2017-09-11,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Greenburg,/astro/armin/bhoomika/pantheon_data_folder/Greenburg/mastDownload/HLA/hst_12062_er_wfc3_ir_f160w/hst_12062_er_wfc3_ir_f160w_drz.fits,2017-08-24,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Greenburg,/astro/armin/bhoomika/pantheon_data_folder/Greenburg/mastDownload/HLA/hst_12062_9c_wfc3_ir_f125w/hst_12062_9c_wfc3_ir_f125w_drz.fits,2017-08-13,WFC3 IR F125W,F125W,2.2483417e-20,-21.1,12486.06,26.23021712375807
Greenburg,/astro/armin/bhoomika/pantheon_data_folder/Greenburg/mastDownload/HLA/hst_12062_9c_wfc3_ir_f160w/hst_12062_9c_wfc3_ir_f160w_drz.fits,2017-08-13,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Greenburg,/astro/armin/bhoomika/pantheon_data_folder/Greenburg/mastDownload/HLA/hst_12062_8y_wfc3_ir_f160w/hst_12062_8y_wfc3_ir_f160w_drz.fits,2017-08-23,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Greenburg,/astro/armin/bhoomika/pantheon_data_folder/Greenburg/mastDownload/HLA/hst_12061_hx_wfc3_ir_f160w/hst_12061_hx_wfc3_ir_f160w_drz.fits,2017-08-15,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Greenburg,/astro/armin/bhoomika/pantheon_data_folder/Greenburg/mastDownload/HLA/hst_12061_j1_wfc3_ir_f160w/hst_12061_j1_wfc3_ir_f160w_drz.fits,2017-09-11,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Greenburg,/astro/armin/bhoomika/pantheon_data_folder/Greenburg/mastDownload/HLA/hst_12061_i2_wfc3_ir_f160w/hst_12061_i2_wfc3_ir_f160w_drz.fits,2017-09-03,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Greenburg,/astro/armin/bhoomika/pantheon_data_folder/Greenburg/mastDownload/HLA/hst_12062_8f_wfc3_ir_f160w/hst_12062_8f_wfc3_ir_f160w_drz.fits,2017-08-11,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Greenburg,/astro/armin/bhoomika/pantheon_data_folder/Greenburg/mastDownload/HLA/hst_12061_j1_wfc3_ir_f125w/hst_12061_j1_wfc3_ir_f125w_drz.fits,2017-09-11,WFC3 IR F125W,F125W,2.2483417e-20,-21.1,12486.06,26.23021712375807
Greenburg,/astro/armin/bhoomika/pantheon_data_folder/Greenburg/mastDownload/HLA/hst_12060_an_wfc3_ir_f105w/hst_12060_an_wfc3_ir_f105w_drz.fits,2017-08-17,WFC3 IR F105W,F105W,3.03865739999999e-20,-21.1,10551.047,26.268817868473455
Greenburg,/astro/armin/bhoomika/pantheon_data_folder/Greenburg/mastDownload/HLA/hst_12062_dw_wfc3_ir_f160w/hst_12062_dw_wfc3_ir_f160w_drz.fits,2017-09-10,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Greenburg,/astro/armin/bhoomika/pantheon_data_folder/Greenburg/mastDownload/HLA/hst_12061_i2_wfc3_ir_f125w/hst_12061_i2_wfc3_ir_f125w_drz.fits,2017-09-03,WFC3 IR F125W,F125W,2.2483417e-20,-21.1,12486.06,26.23021712375807
Greenburg,/astro/armin/bhoomika/pantheon_data_folder/Greenburg/mastDownload/HLA/hst_12061_h2_wfc3_ir_f160w/hst_12061_h2_wfc3_ir_f160w_drz.fits,2017-08-12,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Greenburg,/astro/armin/bhoomika/pantheon_data_folder/Greenburg/mastDownload/HLA/hst_12062_er_wfc3_ir_f125w/hst_12062_er_wfc3_ir_f125w_drz.fits,2017-08-24,WFC3 IR F125W,F125W,2.2483417e-20,-21.1,12486.06,26.23021712375807
Greenburg,/astro/armin/bhoomika/pantheon_data_folder/Greenburg/mastDownload/HLA/HST_10189_ah_NIC_NIC2_F110W/HST_10189_ah_NIC_NIC2_F110W_drz.fits,2009-12-02T16:21:04,"NICMOS,2,F110W,DN",F110W,2.8628098e-19,-21.1,11234.7,23.69721136217584
Greenburg,/astro/armin/bhoomika/pantheon_data_folder/Greenburg/mastDownload/HLA/hst_12099_n1_wfc3_ir_f125w/hst_12099_n1_wfc3_ir_f125w_drz.fits,2017-09-10,WFC3 IR F125W,F125W,2.2483417e-20,-21.1,12486.06,26.23021712375807
Greenburg,/astro/armin/bhoomika/pantheon_data_folder/Greenburg/mastDownload/HLA/hst_12061_h6_wfc3_ir_f125w/hst_12061_h6_wfc3_ir_f125w_drz.fits,2017-09-09,WFC3 IR F125W,F125W,2.2483417e-20,-21.1,12486.06,26.23021712375807
Greenburg,/astro/armin/bhoomika/pantheon_data_folder/Greenburg/mastDownload/HLA/hst_12061_j5_wfc3_ir_f125w/hst_12061_j5_wfc3_ir_f125w_drz.fits,2017-09-11,WFC3 IR F125W,F125W,2.2483417e-20,-21.1,12486.06,26.23021712375807
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n8i307060/n8i307060_mos.fits,2010-11-21T01:25:38,,F160W,0.0,0.0,0.0,inf
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/ibtm9mmsq/ibtm9mmsq_drz.fits,2025-04-03,WFC3 IR F125W MJD#56459.2290,F125W,2.2579266e-20,-21.1,12486.06,26.225598362534758
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n8i3120d0/n8i3120d0_mos.fits,2010-11-21T17:05:15,"NICMOS,3,F110W,DN",F110W,3.787247e-19,-21.1,11200.5,23.400003872471988
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n43k12080/n43k12080_mos.fits,2009-06-14T02:33:30,,F110W,0.0,0.0,0.0,inf
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n4ij04070/n4ij04070_mos.fits,2009-08-20T03:45:05,,F150W,0.0,0.0,0.0,inf
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n43k080b0/n43k080b0_mos.fits,2009-08-20T00:54:19,"NICMOS,3,F160W,DN",F160W,3.1270203e-19,-21.1,16077.6,22.823067150970623
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n8i3080c0/n8i3080c0_mos.fits,2010-11-21T08:05:36,,F160W,0.0,0.0,0.0,inf
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/iboi5b020/iboi5b020_drz.fits,2025-03-31,WFC3 IR F160W MJD#56236.9276,F160W,1.9409281e-20,-21.1,15369.176,25.938723461219375
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n43k06080/n43k06080_mos.fits,2009-02-06T14:56:34,"NICMOS,1,F160W,DN",F160W,2.8815568e-19,-21.1,16071.3,22.912676998116794
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n9hy01020/n9hy01020_mos.fits,2010-11-25T07:08:56,,F160W,0.0,0.0,0.0,inf
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n43k160f0/n43k160f0_mos.fits,2009-06-20T09:19:09,,F160W,0.0,0.0,0.0,inf
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n8i305020/n8i305020_mos.fits,2010-11-20T15:13:29,,F160W,0.0,0.0,0.0,inf
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n8i3120e0/n8i3120e0_mos.fits,2010-11-21T17:06:08,,F110W,0.0,0.0,0.0,inf
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n4ij03020/n4ij03020_mos.fits,2009-06-12T15:48:22,"NICMOS,3,F108N,DN",F108N,4.2688982e-17,-21.1,10799.5,18.34919226014955
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n4ux38010/n4ux38010_mos.fits,2009-06-19T19:45:30,"NICMOS,3,F110W,DN",F110W,5.8865491e-19,-21.1,11263.8,22.90892342022122
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n43k05080/n43k05080_mos.fits,2009-02-06T17:14:37,"NICMOS,1,F160W,DN",F160W,2.8815568e-19,-21.1,16071.3,22.912676998116794
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n3t402060/n3t402060_mos.fits,2009-11-02T19:55:53,"NICMOS,3,F175W,DN",F175W,8.3687336e-20,-21.1,18359.801,23.966010793711124
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n4w4030i0/n4w4030i0_mos.fits,2009-06-21T19:09:33,"NICMOS,3,F110W,DN",F110W,5.8865491e-19,-21.1,11263.8,22.90892342022122
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n43k190g0/n43k190g0_mos.fits,2009-06-25T03:42:31,"NICMOS,3,F110W,DN",F110W,5.8865491e-19,-21.1,11263.8,22.90892342022122
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n8i3020f0/n8i3020f0_mos.fits,2010-11-19T13:09:42,"NICMOS,3,F175W,DN",F175W,6.3895082e-20,-21.1,18090.6,24.291066565021044
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n4ij03080/n4ij03080_mos.fits,2009-06-12T16:07:40,"NICMOS,3,F166N,DN",F166N,6.780945e-18,-21.1,16583.0,19.415458941703793
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/ibtm9ihpq/ibtm9ihpq_drz.fits,2025-04-03,WFC3 IR F125W MJD#56458.4968,F125W,2.2579233e-20,-21.1,12486.06,26.22559994935874
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n43k04030/n43k04030_mos.fits,2009-02-06T14:30:09,,F160W,0.0,0.0,0.0,inf
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/iboe3jb6q/iboe3jb6q_drz.fits,2025-04-07,WFC3 IR F125W MJD#56128.2505,F125W,2.2564153e-20,-21.1,12486.06,26.226325322620593
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n8i3120c0/n8i3120c0_mos.fits,2010-11-21T17:02:48,,F160W,0.0,0.0,0.0,inf
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n8i3010a0/n8i3010a0_mos.fits,2010-11-19T08:59:43,,F160W,0.0,0.0,0.0,inf
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n4ij01070/n4ij01070_mos.fits,2009-08-20T02:48:19,,F175W,0.0,0.0,0.0,inf
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n6ki03080/n6ki03080_mos.fits,2010-11-19T00:13:13,,F187N,0.0,0.0,0.0,inf
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n43k070h0/n43k070h0_mos.fits,2009-06-16T21:21:01,,F110W,0.0,0.0,0.0,inf
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n43k07050/n43k07050_mos.fits,2009-06-16T21:13:59,"NICMOS,2,F110W,DN",F110W,4.332017e-19,-21.1,11284.7,23.23782452942378
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n8i3020g0/n8i3020g0_mos.fits,2010-11-19T13:11:34,,F175W,0.0,0.0,0.0,inf
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/iboi6f020/iboi6f020_drz.fits,2025-04-11,WFC3 IR F160W MJD#56296.6993,F160W,1.94111914999999e-20,-21.1,15369.176,25.938616594976523
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n8i3130c0/n8i3130c0_mos.fits,2010-11-21T20:02:53,,F110W,0.0,0.0,0.0,inf
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n8i313060/n8i313060_mos.fits,2010-11-21T19:53:52,"NICMOS,1,F160W,DN",F160W,1.953322e-19,-21.1,16036.9,23.339463290679888
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n43k05070/n43k05070_mos.fits,2009-02-06T17:14:29,"NICMOS,1,F110M,DN",F110M,1.748277e-18,-21.1,11025.8,21.773423837580168
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/ibtm7lclq/ibtm7lclq_drz.fits,2025-04-07,WFC3 IR F125W MJD#56347.9099,F125W,2.2574184e-20,-21.1,12486.06,26.225842760755302
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/iboi4a020/iboi4a020_drz.fits,2025-04-07,WFC3 IR F160W MJD#56182.9375,F160W,1.9407555e-20,-21.1,15369.176,25.93882001626526
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/iboi6flvq/iboi6flvq_drz.fits,2025-03-31,WFC3 IR F125W MJD#56296.6910,F125W,2.2571844e-20,-21.1,12486.06,26.225955312084142
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n4ij030a0/n4ij030a0_mos.fits,2009-06-12T16:12:49,"NICMOS,3,F187N,DN",F187N,4.7307113e-18,-21.1,18747.9,19.53992074503521
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/iboealfmq/iboealfmq_drz.fits,2025-04-22,WFC3 IR F125W MJD#56019.7587,F125W,2.2559123e-20,-21.1,12486.06,26.226567381868794
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/ibtm7l020/ibtm7l020_drz.fits,2025-03-31,WFC3 IR F160W MJD#56347.8945,F160W,1.9412827e-20,-21.1,15369.176,25.938525119563494
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n6ki04070/n6ki04070_mos.fits,2010-11-19T04:34:21,"NICMOS,1,F110W,DN",F110W,3.3863089e-19,-21.1,11233.6,23.51508879145131
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n4ij03050/n4ij03050_mos.fits,2009-06-12T16:00:59,,F113N,0.0,0.0,0.0,inf
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/ic6hj1emq/ic6hj1emq_drz.fits,2025-04-22,WFC3 IR F160W MJD#56425.6838,F160W,1.9415314e-20,-21.1,15369.176,25.93838603353592
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n4sl04030/n4sl04030_mos.fits,2009-06-19T05:12:44,"NICMOS,3,F160W,DN",F160W,3.1270203e-19,-21.1,16077.6,22.823067150970623
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n6ki05080/n6ki05080_mos.fits,2010-11-19T07:46:02,"NICMOS,1,F160W,DN",F160W,1.953322e-19,-21.1,16036.9,23.339463290679888
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/ic6hj1020/ic6hj1020_drz.fits,2025-04-03,WFC3 IR F125W MJD#56425.6707,F125W,2.2577734e-20,-21.1,12486.06,26.22567203208172
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n3t401060/n3t401060_mos.fits,2009-11-02T18:12:58,"NICMOS,3,F175W,DN",F175W,8.3687336e-20,-21.1,18359.801,23.966010793711124
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n8i3020d0/n8i3020d0_mos.fits,2010-11-19T13:07:00,"NICMOS,3,F160W,DN",F160W,2.2405583e-19,-21.1,16041.6,23.189870963162793
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n43k04020/n43k04020_mos.fits,2009-02-06T14:23:55,"NICMOS,1,F160W,DN",F160W,2.8815568e-19,-21.1,16071.3,22.912676998116794
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n43k180b0/n43k180b0_mos.fits,2009-03-21T00:47:47,"NICMOS,1,F160W,DN",F160W,2.8815568e-19,-21.1,16071.3,22.912676998116794
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/iboe3jbhq/iboe3jbhq_drz.fits,2025-04-22,WFC3 IR F125W MJD#56128.2730,F125W,2.2564154e-20,-21.1,12486.06,26.226325274502845
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n4w4030h0/n4w4030h0_mos.fits,2009-06-21T19:07:23,,F160W,0.0,0.0,0.0,inf
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/ibtm8os9q/ibtm8os9q_drz.fits,2025-04-22,WFC3 IR F125W MJD#56406.6540,F125W,2.2576866e-20,-21.1,12486.06,26.2257137739652
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/ic6hb1020/ic6hb1020_drz.fits,2025-04-11,WFC3 IR F160W MJD#56467.2195,F160W,1.94166424999999e-20,-21.1,15369.176,25.938311744178463
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/ic6hj1ebq/ic6hj1ebq_drz.fits,2025-04-07,WFC3 IR F160W MJD#56425.6642,F160W,1.9415314e-20,-21.1,15369.176,25.93838603353592
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/ibtm7h020/ibtm7h020_drz.fits,2025-03-31,WFC3 IR F160W MJD#56347.6273,F160W,1.9412819e-20,-21.1,15369.176,25.938525566994024
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n6ki050e0/n6ki050e0_mos.fits,2010-11-19T09:17:52,,F110W,0.0,0.0,0.0,inf
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n4ux18010/n4ux18010_mos.fits,2009-06-20T02:25:51,"NICMOS,3,F110W,DN",F110W,5.8865491e-19,-21.1,11263.8,22.90892342022122
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n43k190f0/n43k190f0_mos.fits,2009-06-25T03:41:07,,F160W,0.0,0.0,0.0,inf
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n8um06040/n8um06040_mos.fits,2010-11-23T04:18:08,"NICMOS,3,F187N,DN",F187N,3.6489394e-18,-21.1,18747.801,19.82183169777429
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n4w4030j0/n4w4030j0_mos.fits,2009-06-21T19:11:38,,F110W,0.0,0.0,0.0,inf
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n6ki040b0/n6ki040b0_mos.fits,2010-11-19T04:40:02,,F160W,0.0,0.0,0.0,inf
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/iboi5bgiq/iboi5bgiq_drz.fits,2025-04-07,WFC3 IR F125W MJD#56236.9430,F125W,2.2569116e-20,-21.1,12486.06,26.22608654050153
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n4ij030b0/n4ij030b0_mos.fits,2009-06-12T16:14:43,,F187N,0.0,0.0,0.0,inf
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n43k070f0/n43k070f0_mos.fits,2009-06-16T21:19:24,,F160W,0.0,0.0,0.0,inf
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n3t401050/n3t401050_mos.fits,2009-11-02T18:10:21,"NICMOS,3,F110W,DN",F110W,5.8865491e-19,-21.1,11263.8,22.90892342022122
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/ibtm9mn3q/ibtm9mn3q_drz.fits,2025-04-07,WFC3 IR F125W MJD#56459.2515,F125W,2.2579266e-20,-21.1,12486.06,26.225598362534758
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n43k04050/n43k04050_mos.fits,2009-02-06T14:45:37,"NICMOS,1,F140W,DN",F140W,2.0248616e-19,-21.1,14398.8,23.53438014213548
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/iboeal020/iboeal020_drz.fits,2025-04-07,WFC3 IR F160W MJD#56019.7658,F160W,1.94023394999999e-20,-21.1,15369.176,25.939111831395557
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/ibtmaen3q/ibtmaen3q_drz.fits,2025-04-03,WFC3 IR F125W MJD#56511.2031,F125W,2.258164e-20,-21.1,12486.06,26.22548421346288
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n43k070g0/n43k070g0_mos.fits,2009-06-16T21:19:59,"NICMOS,3,F110W,DN",F110W,5.8865491e-19,-21.1,11263.8,22.90892342022122
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n6ki04060/n6ki04060_mos.fits,2010-11-19T04:32:15,"NICMOS,1,F160W,DN",F160W,1.953322e-19,-21.1,16036.9,23.339463290679888
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n4ij030c0/n4ij030c0_mos.fits,2009-06-12T16:17:37,"NICMOS,3,F190N,DN",F190N,4.2926186e-18,-21.1,19003.5,19.616026266388403
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n9hy01040/n9hy01040_mos.fits,2010-11-25T07:10:54,,F110W,0.0,0.0,0.0,inf
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n3w2d1010/n3w2d1010_mos.fits,2009-11-03T07:36:07,"NICMOS,3,F110W,DN",F110W,5.8865491e-19,-21.1,11263.8,22.90892342022122
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n8um01070/n8um01070_mos.fits,2010-11-21T23:36:00,"NICMOS,3,F160W,DN",F160W,2.2405583e-19,-21.1,16041.6,23.189870963162793
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n94n030a0/n94n030a0_mos.fits,2010-11-25T00:14:40,,F160W,0.0,0.0,0.0,inf
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n43k07060/n43k07060_mos.fits,2009-06-16T21:14:33,"NICMOS,2,F160W,DN",F160W,2.3600094e-19,-21.1,16059.9,23.131001484368433
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n43k120h0/n43k120h0_mos.fits,2009-08-20T04:30:01,,F110W,0.0,0.0,0.0,inf
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n4ij04050/n4ij04050_mos.fits,2009-08-20T02:56:20,,F110W,0.0,0.0,0.0,inf
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n8um03050/n8um03050_mos.fits,2010-11-22T08:46:04,,F160W,0.0,0.0,0.0,inf
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n43k050a0/n43k050a0_mos.fits,2009-02-06T17:16:19,,F160W,0.0,0.0,0.0,inf
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/iboealfxq/iboealfxq_drz.fits,2025-03-31,WFC3 IR F125W MJD#56019.7812,F125W,2.2559123e-20,-21.1,12486.06,26.226567381868794
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n43k13080/n43k13080_mos.fits,2009-06-15T20:37:18,,F110W,0.0,0.0,0.0,inf
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/n43k12060/n43k12060_mos.fits,2009-06-14T02:32:08,"NICMOS,2,F160W,DN",F160W,2.3600094e-19,-21.1,16059.9,23.131001484368433
garner,/astro/armin/bhoomika/pantheon_data_folder/garner/mastDownload/HST/ibtm7hzzq/ibtm7hzzq_drz.fits,2025-04-07,WFC3 IR F125W MJD#56347.6439,F125W,2.2574171e-20,-21.1,12486.06,26.22584338600824
