SNID,File_key,Galaxy_Key,RA_Galaxy,Dec_Galaxy,Position_Angle,Major_Axis,Minor_Axis,Mag,Mag_Error,Flux,Flux_Error,CXX,CXY,CYY,Date,Telescope,Instrument,Filter,CD1_1,CD1_2,CD2_1,CD2_2
2007F,hst_11110_04_acs_sbc_f150lp_drz,294,195.8142636,50.6150477,17.42,0.702,0.623,5.4574,0.1234,0.006561911,0.000745875,2.0770679,-0.31275967,2.526372,2017-10-21,HST,ACS,,-8.3333333333333e-06,3.10330508617083e-36,0.0,8.33333333333336e-06
2007F,j9zp04010_drz,295,195.8062027,50.621645,7.94,1.354,0.758,4.58,0.0691,0.01472322,0.000936217,0.5685454,-0.3268683,1.7178952,2025-05-12,HST,ACS,,5.10183473126143e-06,4.7113259762084e-06,4.7113259762084e-06,-5.1018347312614e-06
2007F,hst_11110_04_acs_sbc_f125lp_j9zp04_drz,296,195.8143554,50.6148982,0.0,0.708,0.5,6.5943,0.2092,0.00230297,0.0004435392,1.9944758,-3.3770152e-06,4.0,2024-11-07,HST,ACS,F125LP;N/A,-6.9444444444444e-06,4.715305719489429e-22,4.86860744530893e-22,6.94444444444444e-06
2007F,hst_11110_04_acs_sbc_f125lp_drz,297,195.8149164,50.61703,-53.46,18.822,8.898,-1.7832,0.0104,5.16759,0.04930163,0.0091544827,0.0093841571,0.0062996335,2017-10-21,HST,ACS,,-8.3333333333333e-06,3.10330508617083e-36,0.0,8.33333333333336e-06
2007F,hst_11110_04_acs_sbc_f140lp_drz,298,195.8166435,50.6166835,-79.49,17.854,7.847,-1.2994,0.0134,3.309546,0.04084254,0.015805198,0.0046982984,0.0035726505,2017-10-21,HST,ACS,,-8.3333333333333e-06,3.10330508617083e-36,0.0,8.33333333333336e-06
2007F,hst_11110_04_acs_sbc_f140lp_j9zp04_drz,299,195.8143619,50.6148464,59.91,1.268,0.61,3.4446,0.0,0.04189624,1.422146e-07,2.1656344,-1.7894989,1.1401473,2024-11-07,HST,ACS,F140LP;N/A,-6.9444444444444e-06,4.715305719489429e-22,4.86860744530893e-22,6.94444444444444e-06
2010ai,hst_skycell-p1892x05y19_wfc3_ir_f160w_all_drz,300,194.8445711,27.9153691,49.35,42.726,18.18,-11.407,0.0,36542.89,0.4648824,0.0019741936,-0.0024493588,0.0015992972,2024-11-22,HST,WFC3,F160W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2010ai,hst_skycell-p1973x15y02_wfc3_ir_f160w_all_drz,301,194.9331213,27.9129818,-66.7,30.728,13.586,-11.2479,0.0,31560.38,0.3093462,0.0047355774,0.0031667198,0.0017410327,2024-11-22,HST,WFC3,F160W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2010ai,hst_14182_14_wfc3_ir_f160w_icwr14_drz,302,194.8562114,27.9732201,-42.6,26.776,14.748,-11.6615,0.0001,46193.66,2.45025,0.0028621692,0.0031918425,0.0031304616,2024-11-08,HST,WFC3,F160W,-3.5625000794728e-05,7.881998194447811e-23,1.61701942551296e-22,3.56250007947285e-05
2010ai,hst_14182_06_wfc3_ir_f160w_icwr06_drz,303,194.8837445,27.9210607,-15.89,21.093,18.734,-8.8798,0.0008,3563.692,2.494094,0.0022927846,0.00031681388,0.002804063,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,2.4997832160827602e-23,-2.2481164396663e-23,3.56250007947285e-05
2010ai,hst_skycell-p1973x15y03_wfc3_ir_f160w_coarse-all_drz,304,194.9586472,27.9722303,0.37,1.114,0.494,-0.0767,0.0705,1.073178,0.06966504,0.80643284,-0.043056522,4.1041956,2024-01-31,HST,WFC3,F160W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2010ai,hst_11711_02_wfc3_ir_f160w_ib2i02_drz,305,194.9178691,27.9682709,-39.89,24.115,12.238,-11.1029,0.0002,27617.06,5.240754,0.0037585439,0.0048791175,0.0046384041,2024-11-08,HST,WFC3,F160W,-3.5625000794728e-05,1.30036441436369e-22,7.59920751490097e-23,3.56250007947285e-05
2010ai,hst_14182_07_wfc3_ir_f160w_icwr07_drz,306,194.8697855,27.9376172,39.69,9.649,7.281,-14.21,0.0,483041.9,0.887311,0.014052748,-0.007981942,0.015549777,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-2.8498230028473002e-22,-3.156446327739e-22,3.56250007947285e-05
2010ai,icwr14050_drz,307,194.8748423,27.9565424,63.01,51.735,22.233,-11.7052,0.0001,48091.62,2.813014,0.0016832743,-0.0013341142,0.00071338232,2025-04-07,HST,WFC3,F160W,3.555887789852e-05,-2.1695354854325e-06,-2.1695354854325e-06,-3.555887789852e-05
2010ai,hst_14182_11_wfc3_ir_f160w_icwr11_drz,308,195.0216664,27.9766901,43.08,94.789,50.615,-10.6033,0.0009,17431.02,13.81858,0.00024147767,-0.00027841222,0.00026015341,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,3.4181316864230504e-23,-2.5250181560428e-23,3.56250007947285e-05
2010ai,hst_skycell-p1892x05y19_wfc3_ir_f160w_coarse-all_drz,309,194.8837575,27.9210707,-9.02,21.79,18.821,-8.8243,0.0006,3386.326,1.84967,0.0021237757,0.00022210706,0.0028055008,2024-11-22,HST,WFC3,F160W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2010ai,hst_14182_59_wfc3_ir_f160w_icwr59_drz,310,195.0225148,28.024486,67.67,46.216,20.715,-11.1494,0.0001,28825.15,2.699397,0.002061744,-0.0013088908,0.00073694059,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-6.466764096068501e-22,-1.0749082533422001e-21,3.56250007947285e-05
2010ai,hst_skycell-p1973x15y03_wfc3_ir_f160w_all_drz,311,194.9564334,27.9721848,-7.62,1.015,0.477,2.4106,0.1775,0.1085787,0.01774549,1.0304368,0.89969414,4.3329506,2024-01-31,HST,WFC3,F160W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2010ai,hst_14182_13_wfc3_ir_f160w_icwr13_drz,312,194.9096797,27.9871887,-41.65,36.783,23.433,-11.192,0.0003,29978.03,7.656799,0.001217096,0.001074711,0.001343205,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-2.3420897190651998e-23,-3.4604566391938e-23,3.56250007947285e-05
2010ai,hst_skycell-p1973x15y02_wfc3_ir_f160w_coarse-all_drz,313,194.8390661,27.9147852,-23.96,58.212,36.418,-11.496,0.0004,39663.41,15.84715,0.00037079011,0.00034061482,0.00067830348,2024-11-22,HST,WFC3,F160W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2010ai,hst_14182_18_wfc3_ir_f160w_icwr18_drz,314,194.8761544,28.0209005,-54.8,19.501,15.226,-8.9372,0.0004,3757.172,1.527043,0.0037539364,0.0015861908,0.0031892068,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.0560273945441e-21,-4.4944141671304e-22,3.56250007947285e-05
2010ai,hst_14182_12_wfc3_ir_f160w_icwr12_drz,315,194.9448737,27.9738461,-80.88,40.33,28.201,-12.4149,0.0,92457.03,3.878858,0.0012412618,0.00020118663,0.0006309665,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.4154352913428e-22,-7.006268976678899e-23,3.56250007947285e-05
2007A,iedh14020_drz,316,6.3181261,12.8949658,-42.4,52.387,19.044,-9.7606,0.0005,8021.52,3.495702,0.0014524728,0.0023832035,0.0016693386,2025-04-07,HST,WFC3,F160W,-1.1896028691593e-05,-3.3580130776892e-05,-3.3580130776892e-05,1.1896028691593e-05
2007A,hst_skycell-p1592x19y06_wfc3_ir_f160w_coarse-all_drz,317,6.324759,12.8637245,52.8,5.846,4.232,-4.2906,0.006,52.0288,0.289281,0.046117868,-0.025597002,0.038974207,2024-11-20,HST,WFC3,F160W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2007A,iedh18020_drz,318,6.3197821,12.8837441,-27.94,68.459,51.412,-12.9614,0.0001,152958.8,7.14087,0.00024958164,0.000136558,0.00034212155,2025-03-31,HST,WFC3,F160W,-1.1896028691594e-05,-3.3580130776892e-05,-3.3580130776892e-05,1.1896028691594e-05
2007A,hst_16269_14_wfc3_ir_f160w_iedh14_drz,319,6.3289381,12.8621036,-60.56,5.185,4.153,-6.3015,0.0017,331.6019,0.5102941,0.052964509,0.017796386,0.042223807,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-9.3956363054971e-22,-8.577291921781701e-22,3.56250007947285e-05
2007A,iedh22020_drz,320,6.318154,12.8949138,-42.42,52.245,18.586,-9.7939,0.0006,8271.254,4.790266,0.0015167445,0.0025183081,0.0017445709,2025-04-07,HST,WFC3,F160W,-1.1896028426213e-05,-3.3580130027781e-05,-3.3580130027781e-05,1.18960284262138e-05
2007A,iedh16020_drz,321,6.3181354,12.8949483,-42.45,52.052,18.778,-9.7582,0.0005,8003.673,3.584413,0.0014927714,0.0024570883,0.0017122822,2025-04-11,HST,WFC3,F160W,-1.1896028691592e-05,-3.3580130776892e-05,-3.3580130776892e-05,1.18960286915926e-05
2007A,iedh20020_drz,322,6.3197926,12.8837346,-29.62,68.351,50.284,-12.9583,0.0001,152518.6,7.935625,0.00025836218,0.00015591089,0.00035117034,2025-04-04,HST,WFC3,F160W,-1.1896028691593e-05,-3.3580130776892e-05,-3.3580130776892e-05,1.18960286915931e-05
2007A,iedh12020_drz,323,6.3181599,12.8948814,-42.38,52.791,18.984,-9.7879,0.0005,8225.095,3.48338,0.0014564922,0.0024057331,0.0016769632,2025-04-04,HST,WFC3,F160W,-1.1896028691592e-05,-3.3580130776892e-05,-3.3580130776892e-05,1.18960286915928e-05
2007A,hst_16269_20_wfc3_ir_f160w_iedh20_drz,324,6.3289282,12.8620989,-54.54,5.738,4.07,-6.3031,0.0021,332.0662,0.6486329,0.050276492,0.028350679,0.040469293,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-2.1392847146654003e-22,6.35926728160744e-22,3.56250007947285e-05
2007A,hst_16269_22_wfc3_ir_f160w_iedh22_drz,325,6.3247612,12.8637189,49.23,4.89,3.477,-4.2172,0.0165,48.62618,0.7406334,0.06527961,-0.040446352,0.059264731,2024-11-08,HST,WFC3,F160W,-3.5625000794728e-05,-1.5202516061825e-21,-1.3439249084785002e-21,3.56250007947286e-05
2007A,hst_skycell-p1592x19y06_wfc3_ir_f160w_all_drz,326,6.3247623,12.8637183,51.22,15.688,11.27,-4.1732,0.0025,46.69554,0.1081349,0.0063785235,-0.0037202055,0.0055574919,2024-11-20,HST,WFC3,F160W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2007A,hst_16269_16_wfc3_ir_f160w_iedh16_drz,327,6.328928,12.8621195,-45.28,4.957,4.07,-6.2919,0.0017,328.6736,0.5153541,0.050626107,0.019675435,0.050432358,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.8314353229599e-21,-1.0106247643697e-21,3.56250007947285e-05
2007A,hst_16269_12_wfc3_ir_f160w_iedh12_drz,328,6.3289263,12.8621109,-49.74,5.281,4.016,-6.2993,0.0016,330.9273,0.5021146,0.051083781,0.025781611,0.046779495,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.3561639781068002e-21,-1.0314161215336001e-21,3.56250007947285e-05
2007A,hst_16269_18_wfc3_ir_f160w_iedh18_drz,329,6.3247543,12.8637186,48.39,4.799,3.466,-4.2148,0.0123,48.52201,0.5480366,0.065680854,-0.039543405,0.060982939,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,3.35708524593915e-22,-1.7914845364514e-22,3.56250007947285e-05
2008L,hst_14654_14_wfc3_ir_f110w_id9214_drz,330,49.3219394,41.3854222,3.56,51.391,38.885,-13.7736,0.0,323185.3,6.937964,0.00037973648,-3.5042525e-05,0.00066027278,2024-11-09,HST,WFC3,F110W,-3.5625000794728e-05,5.89623813429684e-22,-7.8073154468433e-22,3.56250007947285e-05
2008L,hst_skycell-p2166x06y08_wfc3_ir_f110w_all_drz,331,49.3257505,41.3603567,-62.43,3.286,3.035,-6.4531,0.0005,381.2744,0.1908734,0.10515413,0.013081878,0.096039303,2024-11-14,HST,WFC3,F110W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2008L,id9214020_drz,332,49.3311585,41.3894995,-87.58,33.312,12.308,-9.2516,0.0008,5019.292,3.589459,0.006590764,0.00048178952,0.00091137097,2025-04-03,HST,WFC3,F110W,-2.3450559372331e-05,-2.6818127204358e-05,-2.6818127204358e-05,2.34505593723313e-05
2008L,hst_skycell-p2166x06y09_wfc3_ir_f110w_coarse-all_drz,333,49.2808319,41.6101608,-51.31,0.69,0.655,-2.6344,0.0157,11.31813,0.1635011,2.240633,0.22162779,2.19101,2024-11-20,HST,WFC3,F110W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2008L,hst_skycell-p2166x06y08_wfc3_ir_f110w_coarse-all_drz,334,49.3452957,41.3798589,-49.91,33.575,13.325,-12.7938,0.0,131073.3,3.98678,0.0036642917,0.0046755546,0.0028549458,2024-11-14,HST,WFC3,F110W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2008L,hst_skycell-p2166x06y09_wfc3_ir_f110w_all_drz,335,49.2808892,41.6105384,75.06,4.126,1.97,-5.1472,0.0071,114.519,0.7498159,0.24452113,-0.09915594,0.071980715,2024-11-20,HST,WFC3,F110W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2008L,id9214010_drz,336,49.32198,41.3854146,50.48,49.549,35.935,-13.7007,0.0,302195.0,7.953374,0.00062577304,-0.00036035496,0.00055593008,2025-03-31,HST,WFC3,F110W,-2.3450416611029e-05,-2.681825203837e-05,-2.681825203837e-05,2.34504166110297e-05
2005cf,HST_10182_l7_NIC_NIC3_F110W_drz,337,230.3863077,-7.4107367,-21.9,209.567,70.644,99.0,99.0,-664.8911,0.01158584,4.7480746e-05,0.00012293612,0.00017566831,2009-12-02T14:41:09,HST,NICMOS,F110W,-2.777777777777778e-05,0.0,0.0,2.777777777777778e-05
2005cf,HST_10182_l1_NIC_NIC3_F160W_drz,338,230.3939944,-7.4165708,-79.43,25.442,8.603,-7.0709,0.0066,673.5486,4.105967,0.013108091,0.0043173465,0.0019478342,2009-12-02T14:41:37,HST,NICMOS,F160W,-2.777777777777778e-05,0.0,0.0,2.777777777777778e-05
2005cf,n90zl6020_mos,339,230.3930553,-7.415145,48.34,3.001,0.629,-2.7476,0.137,12.56094,1.584541,1.4600421,-2.4006729,1.1791182,2009-09-27T03:40:54,HST,NICMOS,F110W,1.54041e-05,-5.41399e-05,-5.42807e-05,-1.53642e-05
2005cf,n90zl8030_mos,340,230.3935069,-7.4092503,88.65,1.902,1.503,-6.5595,0.0012,420.5353,0.4499469,0.44244835,-0.0078448132,0.27654204,2010-11-24T19:11:16,HST,NICMOS,F160W,1.88959e-05,-5.30281e-05,-5.31661e-05,-1.88469e-05
2005cf,ie5404060_drz,341,230.3462093,-7.4255689,50.6,1.298,0.494,-4.1625,0.2003,46.2391,8.527754,2.6846194,-3.4357986,2.0042975,2025-04-11,HST,WFC3,F105W,-3.4624464916174e-05,8.38374086509066e-06,8.38374086509066e-06,3.46244649161748e-05
2005cf,n90zl4030_mos,342,230.3902208,-7.4038469,71.03,1.903,0.663,-1.8612,0.1082,5.55263,0.5531978,2.0660765,-1.2309852,0.48764923,2009-09-27T03:31:46,HST,NICMOS,F160W,1.23951e-05,-5.49031e-05,-5.50459e-05,-1.23629e-05
2005cf,hst_12880_41_wfc3_ir_f160w_ic1341_drz,343,230.3857908,-7.3771068,-31.34,78.225,40.539,-13.0635,0.0001,168030.7,13.79109,0.00028383266,0.0003954423,0.0004880887,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.0767045493637e-21,1.06466378408026e-21,3.56250007947285e-05
2005cf,hst_skycell-p1200x12y05_wfc3_ir_f140w_coarse-all_drz,344,230.3777443,-7.4327335,-56.73,0.974,0.541,-4.324,0.1614,53.65345,7.975704,2.7075887,2.1689675,1.766251,2024-11-21,HST,WFC3,F140W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2005cf,hst_skycell-p1200x12y05_wfc3_ir_f105w_all_drz,345,230.3821428,-7.4345058,-85.3,1.696,0.686,-2.9927,0.1449,15.74293,2.10073,2.1100085,0.28962806,0.35970721,2024-11-21,HST,WFC3,F105W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2005cf,n90zl4020_mos,346,230.3903275,-7.4038163,-82.36,1.939,0.744,-2.8378,0.0879,13.64979,1.104948,1.7775346,0.40563825,0.29318944,2009-09-27T03:30:03,HST,NICMOS,F110W,1.23951e-05,-5.49031e-05,-5.50459e-05,-1.23629e-05
2005cf,ie5404070_drz,347,230.3466698,-7.4263399,37.13,1.712,1.27,99.0,99.0,-45.40611,39.34978,0.44263077,-0.26809779,0.51814359,2025-03-31,HST,WFC3,F125W,-3.4624478378633e-05,8.38368526555876e-06,8.38368526555876e-06,3.46244783786335e-05
2005cf,n90zl8020_mos,348,230.3935241,-7.4092332,-83.4,1.283,1.155,-6.4824,0.0016,391.7133,0.5924842,0.74819237,0.032641016,0.60902488,2010-11-24T19:05:29,HST,NICMOS,F110W,1.88959e-05,-5.30281e-05,-5.31661e-05,-1.88469e-05
2005cf,n90zl6030_mos,349,230.3910567,-7.4035092,13.95,11.73,4.28,-4.5294,0.0261,64.82565,1.556357,0.010016672,-0.022142312,0.051853038,2009-09-27T03:42:48,HST,NICMOS,F160W,1.54041e-05,-5.41399e-05,-5.42807e-05,-1.53642e-05
2005cf,HST_10182_l9_NIC_NIC3_F110W_drz,350,230.3782122,-7.4097751,-85.49,22.294,5.854,-2.3626,0.0743,8.811682,0.6030245,0.029013295,0.0042595346,0.0021799407,2013-01-09T18:58:29,HST,NICMOS,F110W,-2.7777777777777e-05,0.0,0.0,2.77777777777777e-05
2005cf,HST_10182_l4_NIC_NIC3_F110W_drz,351,230.3935457,-7.4126642,-89.04,34.495,11.916,99.0,99.0,-213.8982,10.86547,0.0070412336,0.00020718438,0.00084211282,2009-12-02T14:41:55,HST,NICMOS,F110W,-2.777777777777778e-05,0.0,0.0,2.777777777777778e-05
2005cf,HST_10182_l2_NIC_NIC3_F160W_drz,352,230.3928036,-7.4094245,64.04,53.605,22.198,-6.1164,0.0382,279.6109,9.833244,0.0017071925,-0.0013236612,0.00067027024,2009-12-02T14:41:50,HST,NICMOS,F160W,-2.777777777777778e-05,0.0,0.0,2.777777777777778e-05
2005cf,HST_10182_l9_NIC_NIC3_F160W_drz,353,230.3898623,-7.4119816,-25.61,251.05,149.278,-8.4439,0.0,2385.286,0.001486913,2.1287329e-05,2.2615968e-05,3.9454724e-05,2013-01-09T18:57:54,HST,NICMOS,F160W,-2.7777777777777e-05,0.0,0.0,2.77777777777777e-05
2005cf,HST_10182_l4_NIC_NIC3_F160W_drz,354,230.3912633,-7.4064196,78.13,85.471,13.108,99.0,99.0,-263.5325,8.6065,0.00557969,-0.0022883564,0.00037741434,2009-12-02T14:41:46,HST,NICMOS,F160W,-2.777777777777778e-05,0.0,0.0,2.777777777777778e-05
2005cf,HST_10182_l2_NIC_NIC3_F110W_drz,355,230.3933817,-7.417077,78.89,19.566,12.561,-5.1963,0.0795,119.8151,8.767685,0.0061991317,-0.0014093121,0.0027504568,2009-12-02T14:42:08,HST,NICMOS,F110W,-2.777777777777778e-05,0.0,0.0,2.777777777777778e-05
2005cf,n90zl2030_mos,356,230.3944451,-7.4178464,-46.86,2.82,2.14,-4.0133,0.0164,40.30277,0.6087599,0.17502788,0.092421271,0.16901398,2009-09-27T02:58:17,HST,NICMOS,F160W,9.69133e-06,-5.54414e-05,-5.55857e-05,-9.66619e-06
2005cf,hst_skycell-p1200x12y05_wfc3_ir_f140w_all_drz,357,230.3816499,-7.4336277,-74.27,1.981,0.436,-2.9699,0.244,15.41595,3.463511,4.9012265,2.6171405,0.62342697,2024-11-21,HST,WFC3,F140W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2005cf,ie5404010_drz,358,230.3434008,-7.4226525,88.32,1.276,0.371,-4.6874,0.0502,74.9794,3.467263,7.2740917,-0.38976908,0.61999094,2025-04-07,HST,WFC3,F160W,-3.462443374682e-05,8.38386959204558e-06,8.38386959204558e-06,3.46244337468208e-05
2005cf,n90zl2020_mos,359,230.3934995,-7.4159052,-3.09,11.93,2.581,-5.5628,0.0298,167.9294,4.600798,0.0074426574,0.015420734,0.14966287,2009-09-27T02:56:40,HST,NICMOS,F110W,9.69133e-06,-5.54414e-05,-5.55857e-05,-9.66619e-06
2005cf,hst_15889_04_wfc3_ir_f105w_ie5404_drz,360,230.3822785,-7.4344164,-1.09,0.936,0.465,-4.4116,0.2441,58.16218,13.07086,1.1438318,0.13186881,4.6149912,2024-11-09,HST,WFC3,F105W,-3.5625000794728e-05,7.28457574768152e-22,-5.553712182805301e-22,3.56250007947285e-05
2005cf,hst_skycell-p1200x12y05_wfc3_ir_f125w_coarse-all_drz,361,230.3809199,-7.4350053,-19.2,0.759,0.448,-4.0731,0.3033,42.58457,11.89318,2.0880795,2.0232403,4.6409607,2024-11-21,HST,WFC3,F125W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2005cf,HST_10182_l7_NIC_NIC3_F160W_drz,362,230.3842239,-7.4154845,-22.95,71.264,15.266,99.0,99.0,-1020.453,0.004606741,0.00081951247,0.0029402764,0.0036682854,2009-12-02T14:40:23,HST,NICMOS,F160W,-2.777777777777778e-05,0.0,0.0,2.777777777777778e-05
2005cf,hst_12880_35_wfc3_ir_f160w_ic1335_drz,363,230.3858889,-7.3771445,-22.19,78.012,33.325,-12.9233,0.0001,147680.5,12.36535,0.00026932007,0.00051486189,0.00079542462,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-2.4030819046029e-22,2.27229012213825e-22,3.56250007947285e-05
2005cf,hst_12880_40_wfc3_ir_f160w_ic1340_drz,364,230.3857608,-7.3772052,-34.07,83.899,45.859,-12.9909,0.0001,157170.5,8.334504,0.00024672633,0.00030948038,0.0003708415,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,4.2032293662398798e-22,-2.4411093694724e-22,3.56250007947285e-05
2005cf,HST_10182_l1_NIC_NIC3_F110W_drz,365,230.3937724,-7.4154379,-73.87,22.171,16.144,-6.8671,0.0185,558.2641,9.485698,0.0036978442,0.0009622011,0.0021735688,2009-12-02T14:41:29,HST,NICMOS,F110W,-2.777777777777778e-05,0.0,0.0,2.777777777777778e-05
2005cf,hst_15889_04_wfc3_ir_f160w_ie5404_drz,366,230.3733996,-7.4302842,-45.49,1.064,0.63,-3.6072,0.1642,27.72536,4.191572,1.7149172,1.6355312,1.6870263,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,1.15586620039187e-21,1.42398510770171e-21,3.56250007947285e-05
2005cf,hst_12880_46_wfc3_ir_f160w_ic1346_drz,367,230.385766,-7.3771615,-30.52,83.122,43.169,-13.0324,0.0001,163297.5,8.790109,0.00024577012,0.00034284039,0.00043556397,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.2877906902986e-21,7.65228456369746e-22,3.56250007947285e-05
2005cf,hst_15889_04_wfc3_ir_f125w_ie5404_drz,368,230.3809358,-7.4349966,-19.28,0.757,0.446,-4.2312,0.1954,49.25663,8.864611,2.1038675,2.0460813,4.671248,2024-11-09,HST,WFC3,F125W,-3.5625000794728e-05,-7.560581971111501e-22,4.47822309017637e-22,3.56250007947285e-05
2005cf,hst_15889_04_wfc3_ir_f140w_ie5404_drz,369,230.3811096,-7.4335441,-56.18,0.818,0.509,-4.2635,0.3277,50.74462,15.31405,3.127445,2.1855991,2.2281919,2024-11-09,HST,WFC3,F140W,-3.5625000794728e-05,-1.0524855837459e-21,-2.0995534749205e-21,3.56250007947285e-05
2005cf,HST_10182_la_NIC_NIC3_F160W_drz,370,230.3898727,-7.4117724,-22.65,252.186,151.22,-8.4265,0.0,2347.52,0.00292546,1.9876054e-05,1.9904632e-05,3.9578241e-05,2013-01-09T18:58:54,HST,NICMOS,F160W,-2.7777777777777e-05,0.0,0.0,2.77777777777777e-05
2005cf,n90zl9030_mos,371,230.3935116,-7.4092392,-73.95,1.568,1.421,-6.5109,0.0011,402.1075,0.4016166,0.48823729,0.046820823,0.41361701,2010-11-24T19:27:25,HST,NICMOS,F160W,2.00955e-05,-5.25876e-05,-5.27244e-05,-2.00434e-05
2005cf,n90zl5030_mos,372,230.3912695,-7.4036287,-9.61,5.033,3.357,-4.174,0.0194,46.72848,0.8336591,0.04085103,0.01622992,0.08737886,2010-11-24T15:04:12,HST,NICMOS,F160W,1.43889e-05,-5.44171e-05,-5.45587e-05,-1.43516e-05
2005cf,hst_12880_39_wfc3_ir_f160w_ic1339_drz,373,230.3858066,-7.3771541,-22.08,77.598,33.635,-12.9086,0.0001,145688.7,13.17986,0.00026751039,0.00050010748,0.00078247645,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,1.94748916092501e-22,-1.4092972901134e-22,3.56250007947285e-05
2005cf,HST_10182_l6_NIC_NIC3_F160W_drz,374,230.3876323,-7.4145694,-21.33,213.787,146.094,-10.0876,0.0,10840.67,0.04145515,2.5184654e-05,1.6925525e-05,4.3547538e-05,2009-12-02T14:42:37,HST,NICMOS,F160W,-2.777777777777778e-05,0.0,0.0,2.777777777777778e-05
2005cf,n90zl7020_mos,375,230.3935418,-7.40922,-73.07,1.344,1.226,-6.4519,0.0017,380.8508,0.6124758,0.65603566,0.062594779,0.56277674,2010-11-24T18:50:41,HST,NICMOS,F110W,1.7504e-05,-5.35013e-05,-5.36404e-05,-1.74586e-05
2005cf,HST_10182_l8_NIC_NIC3_F160W_drz,376,230.3895882,-7.4128047,-19.93,252.674,150.769,-10.6615,0.0,18390.43,0.04133225,1.8955683e-05,1.8158762e-05,4.0699546e-05,2009-12-02T14:41:03,HST,NICMOS,F160W,-2.777777777777778e-05,0.0,0.0,2.777777777777778e-05
2005cf,hst_skycell-p1200x12y05_wfc3_ir_f125w_all_drz,377,230.3816488,-7.4350207,-74.79,1.436,0.767,-2.8693,0.1477,14.05091,1.910785,1.6172657,0.61565161,0.56867689,2024-11-21,HST,WFC3,F125W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2005cf,HST_10182_l5_NIC_NIC3_F160W_drz,378,230.3938683,-7.4137608,73.98,27.576,10.769,-4.3995,0.0149,57.51787,0.7867509,0.0080663012,-0.0038780528,0.0018719635,2013-01-09T18:57:24,HST,NICMOS,F160W,-2.7777777777777e-05,0.0,0.0,2.77777777777777e-05
2005cf,n90zl7030_mos,379,230.3935509,-7.4092207,-84.2,2.043,1.594,-6.6519,0.0013,457.8901,0.5300174,0.39183709,0.030920375,0.24107157,2010-11-24T18:56:18,HST,NICMOS,F160W,1.7504e-05,-5.35013e-05,-5.36404e-05,-1.74586e-05
2005cf,HST_10182_l3_NIC_NIC3_F110W_drz,380,230.3790784,-7.4209309,-15.0,18.964,2.824,-5.8051,0.0033,209.919,0.6457805,0.010989712,0.061285712,0.11716496,2013-01-09T18:56:33,HST,NICMOS,F110W,-2.7777777777777e-05,0.0,0.0,2.77777777777777e-05
2005cf,n90zl5020_mos,381,230.3936955,-7.4151762,-5.66,17.143,3.433,-5.5168,0.0293,160.9609,4.350049,0.0041937875,0.015974697,0.084045142,2010-11-24T15:02:33,HST,NICMOS,F110W,1.43889e-05,-5.44171e-05,-5.45587e-05,-1.43516e-05
2005cf,n90zl9020_mos,382,230.3935199,-7.4092331,-84.52,1.347,1.184,-6.3539,0.0019,347.9915,0.5965679,0.71143991,0.030716304,0.55270821,2010-11-24T19:20:16,HST,NICMOS,F110W,2.00955e-05,-5.25876e-05,-5.27244e-05,-2.00434e-05
