SNID,File_key,Galaxy_key,Galaxy_RA,Galaxy_Dec,Zeropoint,Instrumental_Mag,Apparent_Magnitude,Absolute_Magnitude,Flag_mag,Flag_instrum
2005ke,hst_skycell-p0726x07y15_wfc3_ir_f160w_coarse-all_drz,151,53.7555371,-24.9331569,25.935213457316884,-14.5144,11.420813457316884,-20.193845728242167,False,False
2005ke,hst_skycell-p0726x07y16_wfc3_ir_f160w_all_drz,152,53.7654824,-24.9241339,25.935213457316884,1.2213,27.156513457316883,-4.458145728242169,True,False
2005ke,idkv07030_drz,153,53.755639,-24.9333013,25.935213457316884,-14.5673,11.367913457316885,-20.246745728242168,False,False
2005ke,hst_15133_07_wfc3_ir_f160w_idkv07_drz,154,53.7557004,-24.9331952,25.935213457316884,-14.5922,11.343013457316884,-20.27164572824217,False,False
2005ke,hst_skycell-p0726x07y15_wfc3_ir_f160w_all_drz,155,53.7477358,-24.9559408,25.935213457316884,-4.2269,21.708313457316883,-9.906345728242169,True,False
2002fb,hst_17436_12_wfc3_ir_f110w_if7q12_drz,156,29.4597474,36.3430743,26.802632814892434,-14.7283,12.074332814892433,-22.02026468771467,False,False
2002fb,if7q12010_drz,157,29.4597399,36.3430617,26.802632814892434,-14.7269,12.075732814892433,-22.018864687714668,False,False
2002fk,hst_skycell-p0978x05y05_wfc3_ir_f160w_all_drz,158,50.5341893,-15.4210352,23.465306907308975,-6.2623,17.203006907308975,-15.251687030587746,False,False
2002fk,hst_skycell-p0978x05y05_wfc3_ir_f160w_all_drz,158,50.5341893,-15.4210352,23.465306907308975,-6.2623,17.203006907308975,-15.251687030587746,False,False
2002fk,hst_skycell-p0978x05y05_wfc3_ir_f160w_all_drz,158,50.5341893,-15.4210352,23.465306907308975,-6.2623,17.203006907308975,-15.251687030587746,False,False
2002fk,hst_skycell-p0978x05y05_wfc3_ir_f160w_all_drz,158,50.5341893,-15.4210352,23.465306907308975,-6.2623,17.203006907308975,-15.251687030587746,False,False
2002fk,hst_skycell-p0978x05y05_wfc3_ir_f160w_all_drz,158,50.5341893,-15.4210352,23.465306907308975,-6.2623,17.203006907308975,-15.251687030587746,False,False
2002fk,hst_skycell-p0978x05y05_wfc3_ir_f160w_all_drz,158,50.5341893,-15.4210352,23.465306907308975,-6.2623,17.203006907308975,-15.251687030587746,False,False
2002fk,hst_skycell-p0978x05y05_wfc3_ir_f160w_all_drz,158,50.5341893,-15.4210352,23.465306907308975,-6.2623,17.203006907308975,-15.251687030587746,False,False
2002fk,hst_skycell-p0978x05y05_wfc3_ir_f160w_all_drz,158,50.5341893,-15.4210352,23.465306907308975,-6.2623,17.203006907308975,-15.251687030587746,False,False
2002fk,hst_skycell-p0978x05y05_wfc3_ir_f160w_all_drz,158,50.5341893,-15.4210352,25.946227204106755,-6.2623,19.683927204106755,-12.770766733789966,False,False
2002fk,hst_skycell-p0978x05y05_wfc3_ir_f160w_all_drz,158,50.5341893,-15.4210352,23.465306907308975,-6.2623,17.203006907308975,-15.251687030587746,False,False
2002fk,hst_skycell-p0978x05y05_wfc3_ir_f160w_all_drz,158,50.5341893,-15.4210352,23.465306907308975,-6.2623,17.203006907308975,-15.251687030587746,False,False
2002fk,hst_skycell-p0978x05y05_wfc3_ir_f160w_all_drz,158,50.5341893,-15.4210352,23.465306907308975,-6.2623,17.203006907308975,-15.251687030587746,False,False
2002fk,hst_skycell-p0978x05y05_wfc3_ir_f160w_all_drz,158,50.5341893,-15.4210352,23.465306907308975,-6.2623,17.203006907308975,-15.251687030587746,False,False
2002fk,hst_skycell-p0978x05y05_wfc3_ir_f160w_all_drz,158,50.5341893,-15.4210352,23.465306907308975,-6.2623,17.203006907308975,-15.251687030587746,False,False
2002fk,hst_skycell-p0978x05y05_wfc3_ir_f160w_all_drz,158,50.5341893,-15.4210352,25.93547901163736,-6.2623,19.67317901163736,-12.781514926259362,False,False
2002fk,hst_skycell-p0978x05y05_wfc3_ir_f160w_all_drz,158,50.5341893,-15.4210352,25.93521011181368,-6.2623,19.67291011181368,-12.78178382608304,False,False
2002fk,hst_skycell-p0978x05y05_wfc3_ir_f160w_all_drz,158,50.5341893,-15.4210352,25.935413676573734,-6.2623,19.673113676573735,-12.781580261322986,False,False
2002fk,hst_skycell-p0978x05y05_wfc3_ir_f160w_all_drz,158,50.5341893,-15.4210352,23.465306907308975,-6.2623,17.203006907308975,-15.251687030587746,False,False
2002fk,hst_skycell-p0978x05y05_wfc3_ir_f160w_all_drz,158,50.5341893,-15.4210352,25.940218957619948,-6.2623,19.677918957619948,-12.776774980276773,False,False
2002fk,hst_skycell-p0978x05y05_wfc3_ir_f160w_all_drz,158,50.5341893,-15.4210352,23.465306907308975,-6.2623,17.203006907308975,-15.251687030587746,False,False
2002fk,hst_skycell-p0978x05y05_wfc3_ir_f160w_all_drz,158,50.5341893,-15.4210352,23.465306907308975,-6.2623,17.203006907308975,-15.251687030587746,False,False
2002fk,hst_skycell-p0978x05y05_wfc3_ir_f160w_all_drz,158,50.5341893,-15.4210352,23.465306907308975,-6.2623,17.203006907308975,-15.251687030587746,False,False
2002fk,hst_skycell-p0978x05y05_wfc3_ir_f160w_all_drz,158,50.5341893,-15.4210352,25.940218789571595,-6.2623,19.677918789571596,-12.776775148325125,False,False
2002fk,hst_skycell-p0978x05y05_wfc3_ir_f160w_all_drz,158,50.5341893,-15.4210352,23.465306907308975,-6.2623,17.203006907308975,-15.251687030587746,False,False
2002fk,hst_skycell-p0978x05y05_wfc3_ir_f160w_all_drz,158,50.5341893,-15.4210352,23.465306907308975,-6.2623,17.203006907308975,-15.251687030587746,False,False
2002fk,hst_skycell-p0978x05y05_wfc3_ir_f160w_all_drz,158,50.5341893,-15.4210352,23.465306907308975,-6.2623,17.203006907308975,-15.251687030587746,False,False
2002fk,hst_skycell-p0978x05y05_wfc3_ir_f160w_all_drz,158,50.5341893,-15.4210352,23.465306907308975,-6.2623,17.203006907308975,-15.251687030587746,False,False
2002fk,hst_skycell-p0978x05y05_wfc3_ir_f160w_all_drz,158,50.5341893,-15.4210352,25.935237768283237,-6.2623,19.672937768283237,-12.781756169613484,False,False
2002fk,hst_skycell-p0978x05y05_wfc3_ir_f160w_all_drz,158,50.5341893,-15.4210352,23.465306907308975,-6.2623,17.203006907308975,-15.251687030587746,False,False
2002fk,hst_skycell-p0978x05y05_wfc3_ir_f160w_all_drz,158,50.5341893,-15.4210352,25.94021892961188,-6.2623,19.67791892961188,-12.77677500828484,False,False
2002fk,hst_skycell-p0978x05y05_wfc3_ir_f160w_all_drz,158,50.5341893,-15.4210352,25.935279170665765,-6.2623,19.672979170665766,-12.781714767230955,False,False
2002fk,hst_skycell-p0978x05y05_wfc3_ir_f160w_all_drz,158,50.5341893,-15.4210352,23.465306907308975,-6.2623,17.203006907308975,-15.251687030587746,False,False
2002fk,hst_skycell-p0978x05y05_wfc3_ir_f160w_all_drz,158,50.5341893,-15.4210352,25.940219125668342,-6.2623,19.677919125668343,-12.776774812228378,False,False
2002fk,hst_skycell-p0978x05y05_wfc3_ir_f160w_all_drz,158,50.5341893,-15.4210352,23.465306907308975,-6.2623,17.203006907308975,-15.251687030587746,False,False
2002fk,hst_skycell-p0978x05y05_wfc3_ir_f160w_all_drz,158,50.5341893,-15.4210352,25.935444070971293,-6.2623,19.673144070971293,-12.781549866925427,False,False
2002fk,hst_skycell-p0978x05y05_wfc3_ir_f160w_all_drz,158,50.5341893,-15.4210352,23.465306907308975,-6.2623,17.203006907308975,-15.251687030587746,False,False
2002fk,na4m03010_mos,159,50.5256048,-15.4084269,23.465306907308975,-0.9764,22.488906907308973,-9.965787030587748,True,False
2002fk,na4m03010_mos,159,50.5256048,-15.4084269,23.465306907308975,-0.9764,22.488906907308973,-9.965787030587748,True,False
2002fk,na4m03010_mos,159,50.5256048,-15.4084269,23.465306907308975,-0.9764,22.488906907308973,-9.965787030587748,True,False
2002fk,na4m03010_mos,159,50.5256048,-15.4084269,23.465306907308975,-0.9764,22.488906907308973,-9.965787030587748,True,False
2002fk,na4m03010_mos,159,50.5256048,-15.4084269,23.465306907308975,-0.9764,22.488906907308973,-9.965787030587748,True,False
2002fk,na4m03010_mos,159,50.5256048,-15.4084269,23.465306907308975,-0.9764,22.488906907308973,-9.965787030587748,True,False
2002fk,na4m03010_mos,159,50.5256048,-15.4084269,23.465306907308975,-0.9764,22.488906907308973,-9.965787030587748,True,False
2002fk,na4m03010_mos,159,50.5256048,-15.4084269,23.465306907308975,-0.9764,22.488906907308973,-9.965787030587748,True,False
2002fk,na4m03010_mos,159,50.5256048,-15.4084269,25.946227204106755,-0.9764,24.969827204106753,-7.484866733789968,True,False
2002fk,na4m03010_mos,159,50.5256048,-15.4084269,23.465306907308975,-0.9764,22.488906907308973,-9.965787030587748,True,False
2002fk,na4m03010_mos,159,50.5256048,-15.4084269,23.465306907308975,-0.9764,22.488906907308973,-9.965787030587748,True,False
2002fk,na4m03010_mos,159,50.5256048,-15.4084269,23.465306907308975,-0.9764,22.488906907308973,-9.965787030587748,True,False
2002fk,na4m03010_mos,159,50.5256048,-15.4084269,23.465306907308975,-0.9764,22.488906907308973,-9.965787030587748,True,False
2002fk,na4m03010_mos,159,50.5256048,-15.4084269,23.465306907308975,-0.9764,22.488906907308973,-9.965787030587748,True,False
2002fk,na4m03010_mos,159,50.5256048,-15.4084269,25.93547901163736,-0.9764,24.959079011637357,-7.495614926259364,True,False
2002fk,na4m03010_mos,159,50.5256048,-15.4084269,25.93521011181368,-0.9764,24.95881011181368,-7.495883826083041,True,False
2002fk,na4m03010_mos,159,50.5256048,-15.4084269,25.935413676573734,-0.9764,24.959013676573733,-7.495680261322988,True,False
2002fk,na4m03010_mos,159,50.5256048,-15.4084269,23.465306907308975,-0.9764,22.488906907308973,-9.965787030587748,True,False
2002fk,na4m03010_mos,159,50.5256048,-15.4084269,25.940218957619948,-0.9764,24.963818957619946,-7.490874980276775,True,False
2002fk,na4m03010_mos,159,50.5256048,-15.4084269,23.465306907308975,-0.9764,22.488906907308973,-9.965787030587748,True,False
2002fk,na4m03010_mos,159,50.5256048,-15.4084269,23.465306907308975,-0.9764,22.488906907308973,-9.965787030587748,True,False
2002fk,na4m03010_mos,159,50.5256048,-15.4084269,23.465306907308975,-0.9764,22.488906907308973,-9.965787030587748,True,False
2002fk,na4m03010_mos,159,50.5256048,-15.4084269,25.940218789571595,-0.9764,24.963818789571594,-7.490875148325127,True,False
2002fk,na4m03010_mos,159,50.5256048,-15.4084269,23.465306907308975,-0.9764,22.488906907308973,-9.965787030587748,True,False
2002fk,na4m03010_mos,159,50.5256048,-15.4084269,23.465306907308975,-0.9764,22.488906907308973,-9.965787030587748,True,False
2002fk,na4m03010_mos,159,50.5256048,-15.4084269,23.465306907308975,-0.9764,22.488906907308973,-9.965787030587748,True,False
2002fk,na4m03010_mos,159,50.5256048,-15.4084269,23.465306907308975,-0.9764,22.488906907308973,-9.965787030587748,True,False
2002fk,na4m03010_mos,159,50.5256048,-15.4084269,25.935237768283237,-0.9764,24.958837768283235,-7.495856169613486,True,False
2002fk,na4m03010_mos,159,50.5256048,-15.4084269,23.465306907308975,-0.9764,22.488906907308973,-9.965787030587748,True,False
2002fk,na4m03010_mos,159,50.5256048,-15.4084269,25.94021892961188,-0.9764,24.96381892961188,-7.490875008284842,True,False
2002fk,na4m03010_mos,159,50.5256048,-15.4084269,25.935279170665765,-0.9764,24.958879170665764,-7.495814767230957,True,False
2002fk,na4m03010_mos,159,50.5256048,-15.4084269,23.465306907308975,-0.9764,22.488906907308973,-9.965787030587748,True,False
2002fk,na4m03010_mos,159,50.5256048,-15.4084269,25.940219125668342,-0.9764,24.96381912566834,-7.49087481222838,True,False
2002fk,na4m03010_mos,159,50.5256048,-15.4084269,23.465306907308975,-0.9764,22.488906907308973,-9.965787030587748,True,False
2002fk,na4m03010_mos,159,50.5256048,-15.4084269,25.935444070971293,-0.9764,24.95904407097129,-7.4956498669254294,True,False
2002fk,na4m03010_mos,159,50.5256048,-15.4084269,23.465306907308975,-0.9764,22.488906907308973,-9.965787030587748,True,False
2002fk,hst_15145_33_wfc3_ir_f160w_idgg33_drz,160,154.2230311,73.4007045,23.465306907308975,-15.0465,8.418806907308975,-24.035887030587745,False,False
2002fk,hst_15145_33_wfc3_ir_f160w_idgg33_drz,160,154.2230311,73.4007045,23.465306907308975,-15.0465,8.418806907308975,-24.035887030587745,False,False
2002fk,hst_15145_33_wfc3_ir_f160w_idgg33_drz,160,154.2230311,73.4007045,23.465306907308975,-15.0465,8.418806907308975,-24.035887030587745,False,False
2002fk,hst_15145_33_wfc3_ir_f160w_idgg33_drz,160,154.2230311,73.4007045,23.465306907308975,-15.0465,8.418806907308975,-24.035887030587745,False,False
2002fk,hst_15145_33_wfc3_ir_f160w_idgg33_drz,160,154.2230311,73.4007045,23.465306907308975,-15.0465,8.418806907308975,-24.035887030587745,False,False
2002fk,hst_15145_33_wfc3_ir_f160w_idgg33_drz,160,154.2230311,73.4007045,23.465306907308975,-15.0465,8.418806907308975,-24.035887030587745,False,False
2002fk,hst_15145_33_wfc3_ir_f160w_idgg33_drz,160,154.2230311,73.4007045,23.465306907308975,-15.0465,8.418806907308975,-24.035887030587745,False,False
2002fk,hst_15145_33_wfc3_ir_f160w_idgg33_drz,160,154.2230311,73.4007045,23.465306907308975,-15.0465,8.418806907308975,-24.035887030587745,False,False
2002fk,hst_15145_33_wfc3_ir_f160w_idgg33_drz,160,154.2230311,73.4007045,25.946227204106755,-15.0465,10.899727204106755,-21.554966733789968,False,False
2002fk,hst_15145_33_wfc3_ir_f160w_idgg33_drz,160,154.2230311,73.4007045,23.465306907308975,-15.0465,8.418806907308975,-24.035887030587745,False,False
2002fk,hst_15145_33_wfc3_ir_f160w_idgg33_drz,160,154.2230311,73.4007045,23.465306907308975,-15.0465,8.418806907308975,-24.035887030587745,False,False
2002fk,hst_15145_33_wfc3_ir_f160w_idgg33_drz,160,154.2230311,73.4007045,23.465306907308975,-15.0465,8.418806907308975,-24.035887030587745,False,False
2002fk,hst_15145_33_wfc3_ir_f160w_idgg33_drz,160,154.2230311,73.4007045,23.465306907308975,-15.0465,8.418806907308975,-24.035887030587745,False,False
2002fk,hst_15145_33_wfc3_ir_f160w_idgg33_drz,160,154.2230311,73.4007045,23.465306907308975,-15.0465,8.418806907308975,-24.035887030587745,False,False
2002fk,hst_15145_33_wfc3_ir_f160w_idgg33_drz,160,154.2230311,73.4007045,25.93547901163736,-15.0465,10.888979011637359,-21.56571492625936,False,False
2002fk,hst_15145_33_wfc3_ir_f160w_idgg33_drz,160,154.2230311,73.4007045,25.93521011181368,-15.0465,10.888710111813682,-21.56598382608304,False,False
2002fk,hst_15145_33_wfc3_ir_f160w_idgg33_drz,160,154.2230311,73.4007045,25.935413676573734,-15.0465,10.888913676573734,-21.565780261322985,False,False
2002fk,hst_15145_33_wfc3_ir_f160w_idgg33_drz,160,154.2230311,73.4007045,23.465306907308975,-15.0465,8.418806907308975,-24.035887030587745,False,False
2002fk,hst_15145_33_wfc3_ir_f160w_idgg33_drz,160,154.2230311,73.4007045,25.940218957619948,-15.0465,10.893718957619948,-21.560974980276775,False,False
2002fk,hst_15145_33_wfc3_ir_f160w_idgg33_drz,160,154.2230311,73.4007045,23.465306907308975,-15.0465,8.418806907308975,-24.035887030587745,False,False
2002fk,hst_15145_33_wfc3_ir_f160w_idgg33_drz,160,154.2230311,73.4007045,23.465306907308975,-15.0465,8.418806907308975,-24.035887030587745,False,False
2002fk,hst_15145_33_wfc3_ir_f160w_idgg33_drz,160,154.2230311,73.4007045,23.465306907308975,-15.0465,8.418806907308975,-24.035887030587745,False,False
2002fk,hst_15145_33_wfc3_ir_f160w_idgg33_drz,160,154.2230311,73.4007045,25.940218789571595,-15.0465,10.893718789571595,-21.560975148325127,False,False
2002fk,hst_15145_33_wfc3_ir_f160w_idgg33_drz,160,154.2230311,73.4007045,23.465306907308975,-15.0465,8.418806907308975,-24.035887030587745,False,False
2002fk,hst_15145_33_wfc3_ir_f160w_idgg33_drz,160,154.2230311,73.4007045,23.465306907308975,-15.0465,8.418806907308975,-24.035887030587745,False,False
2002fk,hst_15145_33_wfc3_ir_f160w_idgg33_drz,160,154.2230311,73.4007045,23.465306907308975,-15.0465,8.418806907308975,-24.035887030587745,False,False
2002fk,hst_15145_33_wfc3_ir_f160w_idgg33_drz,160,154.2230311,73.4007045,23.465306907308975,-15.0465,8.418806907308975,-24.035887030587745,False,False
2002fk,hst_15145_33_wfc3_ir_f160w_idgg33_drz,160,154.2230311,73.4007045,25.935237768283237,-15.0465,10.888737768283237,-21.565956169613486,False,False
2002fk,hst_15145_33_wfc3_ir_f160w_idgg33_drz,160,154.2230311,73.4007045,23.465306907308975,-15.0465,8.418806907308975,-24.035887030587745,False,False
2002fk,hst_15145_33_wfc3_ir_f160w_idgg33_drz,160,154.2230311,73.4007045,25.94021892961188,-15.0465,10.89371892961188,-21.560975008284842,False,False
2002fk,hst_15145_33_wfc3_ir_f160w_idgg33_drz,160,154.2230311,73.4007045,25.935279170665765,-15.0465,10.888779170665766,-21.565914767230957,False,False
2002fk,hst_15145_33_wfc3_ir_f160w_idgg33_drz,160,154.2230311,73.4007045,23.465306907308975,-15.0465,8.418806907308975,-24.035887030587745,False,False
2002fk,hst_15145_33_wfc3_ir_f160w_idgg33_drz,160,154.2230311,73.4007045,25.940219125668342,-15.0465,10.893719125668342,-21.56097481222838,False,False
2002fk,hst_15145_33_wfc3_ir_f160w_idgg33_drz,160,154.2230311,73.4007045,23.465306907308975,-15.0465,8.418806907308975,-24.035887030587745,False,False
2002fk,hst_15145_33_wfc3_ir_f160w_idgg33_drz,160,154.2230311,73.4007045,25.935444070971293,-15.0465,10.888944070971293,-21.56574986692543,False,False
2002fk,hst_15145_33_wfc3_ir_f160w_idgg33_drz,160,154.2230311,73.4007045,23.465306907308975,-15.0465,8.418806907308975,-24.035887030587745,False,False
2002fk,HST_10802_57_NIC_NIC2_F160W_drz,161,50.516525,-15.4006612,23.465306907308975,-7.9292,15.536106907308975,-16.918587030587744,False,False
2002fk,HST_10802_57_NIC_NIC2_F160W_drz,161,50.516525,-15.4006612,23.465306907308975,-7.9292,15.536106907308975,-16.918587030587744,False,False
2002fk,HST_10802_57_NIC_NIC2_F160W_drz,161,50.516525,-15.4006612,23.465306907308975,-7.9292,15.536106907308975,-16.918587030587744,False,False
2002fk,HST_10802_57_NIC_NIC2_F160W_drz,161,50.516525,-15.4006612,23.465306907308975,-7.9292,15.536106907308975,-16.918587030587744,False,False
2002fk,HST_10802_57_NIC_NIC2_F160W_drz,161,50.516525,-15.4006612,23.465306907308975,-7.9292,15.536106907308975,-16.918587030587744,False,False
2002fk,HST_10802_57_NIC_NIC2_F160W_drz,161,50.516525,-15.4006612,23.465306907308975,-7.9292,15.536106907308975,-16.918587030587744,False,False
2002fk,HST_10802_57_NIC_NIC2_F160W_drz,161,50.516525,-15.4006612,23.465306907308975,-7.9292,15.536106907308975,-16.918587030587744,False,False
2002fk,HST_10802_57_NIC_NIC2_F160W_drz,161,50.516525,-15.4006612,23.465306907308975,-7.9292,15.536106907308975,-16.918587030587744,False,False
2002fk,HST_10802_57_NIC_NIC2_F160W_drz,161,50.516525,-15.4006612,25.946227204106755,-7.9292,18.017027204106753,-14.437666733789968,False,False
2002fk,HST_10802_57_NIC_NIC2_F160W_drz,161,50.516525,-15.4006612,23.465306907308975,-7.9292,15.536106907308975,-16.918587030587744,False,False
2002fk,HST_10802_57_NIC_NIC2_F160W_drz,161,50.516525,-15.4006612,23.465306907308975,-7.9292,15.536106907308975,-16.918587030587744,False,False
2002fk,HST_10802_57_NIC_NIC2_F160W_drz,161,50.516525,-15.4006612,23.465306907308975,-7.9292,15.536106907308975,-16.918587030587744,False,False
2002fk,HST_10802_57_NIC_NIC2_F160W_drz,161,50.516525,-15.4006612,23.465306907308975,-7.9292,15.536106907308975,-16.918587030587744,False,False
2002fk,HST_10802_57_NIC_NIC2_F160W_drz,161,50.516525,-15.4006612,23.465306907308975,-7.9292,15.536106907308975,-16.918587030587744,False,False
2002fk,HST_10802_57_NIC_NIC2_F160W_drz,161,50.516525,-15.4006612,25.93547901163736,-7.9292,18.00627901163736,-14.44841492625936,False,False
2002fk,HST_10802_57_NIC_NIC2_F160W_drz,161,50.516525,-15.4006612,25.93521011181368,-7.9292,18.00601011181368,-14.448683826083041,False,False
2002fk,HST_10802_57_NIC_NIC2_F160W_drz,161,50.516525,-15.4006612,25.935413676573734,-7.9292,18.006213676573736,-14.448480261322985,False,False
2002fk,HST_10802_57_NIC_NIC2_F160W_drz,161,50.516525,-15.4006612,23.465306907308975,-7.9292,15.536106907308975,-16.918587030587744,False,False
2002fk,HST_10802_57_NIC_NIC2_F160W_drz,161,50.516525,-15.4006612,25.940218957619948,-7.9292,18.011018957619946,-14.443674980276775,False,False
2002fk,HST_10802_57_NIC_NIC2_F160W_drz,161,50.516525,-15.4006612,23.465306907308975,-7.9292,15.536106907308975,-16.918587030587744,False,False
2002fk,HST_10802_57_NIC_NIC2_F160W_drz,161,50.516525,-15.4006612,23.465306907308975,-7.9292,15.536106907308975,-16.918587030587744,False,False
2002fk,HST_10802_57_NIC_NIC2_F160W_drz,161,50.516525,-15.4006612,23.465306907308975,-7.9292,15.536106907308975,-16.918587030587744,False,False
2002fk,HST_10802_57_NIC_NIC2_F160W_drz,161,50.516525,-15.4006612,25.940218789571595,-7.9292,18.011018789571594,-14.443675148325127,False,False
2002fk,HST_10802_57_NIC_NIC2_F160W_drz,161,50.516525,-15.4006612,23.465306907308975,-7.9292,15.536106907308975,-16.918587030587744,False,False
2002fk,HST_10802_57_NIC_NIC2_F160W_drz,161,50.516525,-15.4006612,23.465306907308975,-7.9292,15.536106907308975,-16.918587030587744,False,False
2002fk,HST_10802_57_NIC_NIC2_F160W_drz,161,50.516525,-15.4006612,23.465306907308975,-7.9292,15.536106907308975,-16.918587030587744,False,False
2002fk,HST_10802_57_NIC_NIC2_F160W_drz,161,50.516525,-15.4006612,23.465306907308975,-7.9292,15.536106907308975,-16.918587030587744,False,False
2002fk,HST_10802_57_NIC_NIC2_F160W_drz,161,50.516525,-15.4006612,25.935237768283237,-7.9292,18.006037768283235,-14.448656169613486,False,False
2002fk,HST_10802_57_NIC_NIC2_F160W_drz,161,50.516525,-15.4006612,23.465306907308975,-7.9292,15.536106907308975,-16.918587030587744,False,False
2002fk,HST_10802_57_NIC_NIC2_F160W_drz,161,50.516525,-15.4006612,25.94021892961188,-7.9292,18.01101892961188,-14.443675008284842,False,False
2002fk,HST_10802_57_NIC_NIC2_F160W_drz,161,50.516525,-15.4006612,25.935279170665765,-7.9292,18.006079170665764,-14.448614767230957,False,False
2002fk,HST_10802_57_NIC_NIC2_F160W_drz,161,50.516525,-15.4006612,23.465306907308975,-7.9292,15.536106907308975,-16.918587030587744,False,False
2002fk,HST_10802_57_NIC_NIC2_F160W_drz,161,50.516525,-15.4006612,25.940219125668342,-7.9292,18.01101912566834,-14.44367481222838,False,False
2002fk,HST_10802_57_NIC_NIC2_F160W_drz,161,50.516525,-15.4006612,23.465306907308975,-7.9292,15.536106907308975,-16.918587030587744,False,False
2002fk,HST_10802_57_NIC_NIC2_F160W_drz,161,50.516525,-15.4006612,25.935444070971293,-7.9292,18.00624407097129,-14.44844986692543,False,False
2002fk,HST_10802_57_NIC_NIC2_F160W_drz,161,50.516525,-15.4006612,23.465306907308975,-7.9292,15.536106907308975,-16.918587030587744,False,False
2002fk,HST_10802_f5_NIC_NIC2_F160W_drz,162,50.5283586,-15.4048793,23.465306907308975,-8.9606,14.504706907308975,-17.949987030587746,False,False
2002fk,HST_10802_f5_NIC_NIC2_F160W_drz,162,50.5283586,-15.4048793,23.465306907308975,-8.9606,14.504706907308975,-17.949987030587746,False,False
2002fk,HST_10802_f5_NIC_NIC2_F160W_drz,162,50.5283586,-15.4048793,23.465306907308975,-8.9606,14.504706907308975,-17.949987030587746,False,False
2002fk,HST_10802_f5_NIC_NIC2_F160W_drz,162,50.5283586,-15.4048793,23.465306907308975,-8.9606,14.504706907308975,-17.949987030587746,False,False
2002fk,HST_10802_f5_NIC_NIC2_F160W_drz,162,50.5283586,-15.4048793,23.465306907308975,-8.9606,14.504706907308975,-17.949987030587746,False,False
2002fk,HST_10802_f5_NIC_NIC2_F160W_drz,162,50.5283586,-15.4048793,23.465306907308975,-8.9606,14.504706907308975,-17.949987030587746,False,False
2002fk,HST_10802_f5_NIC_NIC2_F160W_drz,162,50.5283586,-15.4048793,23.465306907308975,-8.9606,14.504706907308975,-17.949987030587746,False,False
2002fk,HST_10802_f5_NIC_NIC2_F160W_drz,162,50.5283586,-15.4048793,23.465306907308975,-8.9606,14.504706907308975,-17.949987030587746,False,False
2002fk,HST_10802_f5_NIC_NIC2_F160W_drz,162,50.5283586,-15.4048793,25.946227204106755,-8.9606,16.985627204106756,-15.469066733789965,False,False
2002fk,HST_10802_f5_NIC_NIC2_F160W_drz,162,50.5283586,-15.4048793,23.465306907308975,-8.9606,14.504706907308975,-17.949987030587746,False,False
2002fk,HST_10802_f5_NIC_NIC2_F160W_drz,162,50.5283586,-15.4048793,23.465306907308975,-8.9606,14.504706907308975,-17.949987030587746,False,False
2002fk,HST_10802_f5_NIC_NIC2_F160W_drz,162,50.5283586,-15.4048793,23.465306907308975,-8.9606,14.504706907308975,-17.949987030587746,False,False
2002fk,HST_10802_f5_NIC_NIC2_F160W_drz,162,50.5283586,-15.4048793,23.465306907308975,-8.9606,14.504706907308975,-17.949987030587746,False,False
2002fk,HST_10802_f5_NIC_NIC2_F160W_drz,162,50.5283586,-15.4048793,23.465306907308975,-8.9606,14.504706907308975,-17.949987030587746,False,False
2002fk,HST_10802_f5_NIC_NIC2_F160W_drz,162,50.5283586,-15.4048793,25.93547901163736,-8.9606,16.97487901163736,-15.479814926259362,False,False
2002fk,HST_10802_f5_NIC_NIC2_F160W_drz,162,50.5283586,-15.4048793,25.93521011181368,-8.9606,16.974610111813682,-15.480083826083039,False,False
2002fk,HST_10802_f5_NIC_NIC2_F160W_drz,162,50.5283586,-15.4048793,25.935413676573734,-8.9606,16.974813676573735,-15.479880261322986,False,False
2002fk,HST_10802_f5_NIC_NIC2_F160W_drz,162,50.5283586,-15.4048793,23.465306907308975,-8.9606,14.504706907308975,-17.949987030587746,False,False
2002fk,HST_10802_f5_NIC_NIC2_F160W_drz,162,50.5283586,-15.4048793,25.940218957619948,-8.9606,16.979618957619948,-15.475074980276773,False,False
2002fk,HST_10802_f5_NIC_NIC2_F160W_drz,162,50.5283586,-15.4048793,23.465306907308975,-8.9606,14.504706907308975,-17.949987030587746,False,False
2002fk,HST_10802_f5_NIC_NIC2_F160W_drz,162,50.5283586,-15.4048793,23.465306907308975,-8.9606,14.504706907308975,-17.949987030587746,False,False
2002fk,HST_10802_f5_NIC_NIC2_F160W_drz,162,50.5283586,-15.4048793,23.465306907308975,-8.9606,14.504706907308975,-17.949987030587746,False,False
2002fk,HST_10802_f5_NIC_NIC2_F160W_drz,162,50.5283586,-15.4048793,25.940218789571595,-8.9606,16.979618789571596,-15.475075148325125,False,False
2002fk,HST_10802_f5_NIC_NIC2_F160W_drz,162,50.5283586,-15.4048793,23.465306907308975,-8.9606,14.504706907308975,-17.949987030587746,False,False
2002fk,HST_10802_f5_NIC_NIC2_F160W_drz,162,50.5283586,-15.4048793,23.465306907308975,-8.9606,14.504706907308975,-17.949987030587746,False,False
2002fk,HST_10802_f5_NIC_NIC2_F160W_drz,162,50.5283586,-15.4048793,23.465306907308975,-8.9606,14.504706907308975,-17.949987030587746,False,False
