SNID,filename,Date,Telescope,Instrument,Filter,CD1_1,CD1_2,CD2_1,CD2_2
2006bh,pantheon_data_folder/2006bh/mastDownload/HST/hst_15640_37_wfc3_ir_f160w_idxb37/hst_15640_37_wfc3_ir_f160w_idxb37_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.1959229194808e-21,-1.4953960639263e-21,3.56250007947285e-05
2006bh,pantheon_data_folder/2006bh/mastDownload/HST/hst_15640_38_wfc3_ir_f160w_idxb38/hst_15640_38_wfc3_ir_f160w_idxb38_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-2.5757216454627e-22,-5.4070836861117e-22,3.56250007947285e-05
2006bh,pantheon_data_folder/2006bh/mastDownload/HST/hst_15640_37_wfc3_ir_total_idxb37/hst_15640_37_wfc3_ir_total_idxb37_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,-1.1959229194808e-21,-1.4953960639263e-21,3.56250007947285e-05
2006bh,pantheon_data_folder/2006bh/mastDownload/HST/hst_15640_35_wfc3_ir_f160w_idxb35/hst_15640_35_wfc3_ir_f160w_idxb35_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,1.59454326207104e-21,-3.8279485698363e-22,3.56250007947286e-05
2006bh,pantheon_data_folder/2006bh/mastDownload/HST/hst_skycell-p0143x14y09_wfc3_ir_f160w_coarse-all/hst_skycell-p0143x14y09_wfc3_ir_f160w_coarse-all_drz.fits,2024-11-19,HST,WFC3,F160W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2006bh,pantheon_data_folder/2006bh/mastDownload/HST/idxb33puq/idxb33puq_drz.fits,2025-04-07,HST,WFC3,F160W,1.78113621640837e-05,3.08528128293719e-05,3.08528128293719e-05,-1.7811362164083e-05
2006bh,pantheon_data_folder/2006bh/mastDownload/HST/hst_15640_38_wfc3_ir_total_idxb38/hst_15640_38_wfc3_ir_total_idxb38_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,-2.5757216454627e-22,-5.4070836861117e-22,3.56250007947285e-05
2006bh,pantheon_data_folder/2006bh/mastDownload/HST/hst_15640_36_wfc3_ir_f160w_idxb36/hst_15640_36_wfc3_ir_f160w_idxb36_drz.fits,2024-11-08,HST,WFC3,F160W,-3.5625000794728e-05,-1.1321205496154e-21,-2.7033291170676e-22,3.56250007947286e-05
2006bh,pantheon_data_folder/2006bh/mastDownload/HST/hst_15640_39_wfc3_ir_f160w_idxb39/hst_15640_39_wfc3_ir_f160w_idxb39_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.9095729107524e-22,1.56626714284806e-21,3.56250007947286e-05
2006bh,pantheon_data_folder/2006bh/mastDownload/HST/hst_15640_ab_wfc3_ir_total_idxbab/hst_15640_ab_wfc3_ir_total_idxbab_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,-1.2555304060786e-21,-9.2171288186453e-23,3.56250007947286e-05
2006bh,pantheon_data_folder/2006bh/mastDownload/HST/hst_skycell-p0143x13y09_wfc3_ir_f160w_all/hst_skycell-p0143x13y09_wfc3_ir_f160w_all_drz.fits,2024-11-21,HST,WFC3,F160W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2006bh,pantheon_data_folder/2006bh/mastDownload/HST/idxb31030/idxb31030_drz.fits,2025-03-31,HST,WFC3,F160W,1.78113621644075e-05,3.0852812829185e-05,3.0852812829185e-05,-1.7811362164407e-05
2006bh,pantheon_data_folder/2006bh/mastDownload/HST/hst_15640_ab_wfc3_ir_f160w_idxbab/hst_15640_ab_wfc3_ir_f160w_idxbab_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.2555304060786e-21,-9.2171288186453e-23,3.56250007947286e-05
2006bh,pantheon_data_folder/2006bh/mastDownload/HST/idxb35030/idxb35030_drz.fits,2025-04-11,HST,WFC3,F160W,2.24185153984219e-05,2.7686654708634e-05,2.7686654708634e-05,-2.2418515398421e-05
2006bh,pantheon_data_folder/2006bh/mastDownload/HST/hst_15640_36_wfc3_ir_total_idxb36/hst_15640_36_wfc3_ir_total_idxb36_drz.fits,2024-11-08,HST,WFC3,detection,-3.5625000794728e-05,-1.1321205496154e-21,-2.7033291170676e-22,3.56250007947286e-05
2006bh,pantheon_data_folder/2006bh/mastDownload/HST/hst_15640_39_wfc3_ir_total_idxb39/hst_15640_39_wfc3_ir_total_idxb39_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,-1.9095729107524e-22,1.56626714284806e-21,3.56250007947286e-05
2006bh,pantheon_data_folder/2006bh/mastDownload/HST/hst_skycell-p0143x13y09_wfc3_ir_f160w_coarse-all/hst_skycell-p0143x13y09_wfc3_ir_f160w_coarse-all_drz.fits,2024-11-21,HST,WFC3,F160W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2006bh,pantheon_data_folder/2006bh/mastDownload/HST/idxb32030/idxb32030_drz.fits,2025-04-04,HST,WFC3,F160W,1.78113621644025e-05,3.08528128291878e-05,3.08528128291878e-05,-1.7811362164402e-05
2006bh,pantheon_data_folder/2006bh/mastDownload/HST/hst_15640_a4_wfc3_ir_f160w_idxba4/hst_15640_a4_wfc3_ir_f160w_idxba4_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,1.52963789942025e-21,1.19096840286179e-21,3.56250007947286e-05
2006bh,pantheon_data_folder/2006bh/mastDownload/HST/idxba4020/idxba4020_drz.fits,2025-03-31,HST,WFC3,F160W,1.78113621642481e-05,3.0852812829277e-05,3.0852812829277e-05,-1.7811362164248e-05
2006bh,pantheon_data_folder/2006bh/mastDownload/HST/idxb36030/idxb36030_drz.fits,2025-03-31,HST,WFC3,F160W,2.84506336393291e-05,2.14406652682487e-05,2.14406652682487e-05,-2.8450633639329e-05
2006bh,pantheon_data_folder/2006bh/mastDownload/HST/hst_15640_32_wfc3_ir_f160w_idxb32/hst_15640_32_wfc3_ir_f160w_idxb32_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,6.58095919811193e-22,3.50574111171607e-22,3.56250007947286e-05
2006bh,pantheon_data_folder/2006bh/mastDownload/HST/idxb37030/idxb37030_drz.fits,2025-04-04,HST,WFC3,F160W,3.22867225179945e-05,1.50568333546744e-05,1.50568333546744e-05,-3.2286722517994e-05
2006bh,pantheon_data_folder/2006bh/mastDownload/HST/hst_15640_32_wfc3_ir_total_idxb32/hst_15640_32_wfc3_ir_total_idxb32_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,6.58095919811193e-22,3.50574111171607e-22,3.56250007947286e-05
2006bh,pantheon_data_folder/2006bh/mastDownload/HST/hst_15640_a4_wfc3_ir_total_idxba4/hst_15640_a4_wfc3_ir_total_idxba4_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,1.52963789942025e-21,1.19096840286179e-21,3.56250007947286e-05
2006bh,pantheon_data_folder/2006bh/mastDownload/HST/idxbab020/idxbab020_drz.fits,2025-04-04,HST,WFC3,F160W,2.91822941287641e-05,-2.0433658287411e-05,-2.0433658287411e-05,-2.9182294128764e-05
2006bh,pantheon_data_folder/2006bh/mastDownload/HST/idxb38030/idxb38030_drz.fits,2025-04-07,HST,WFC3,F160W,3.44108521841594e-05,9.22138458065479e-06,9.22138458065479e-06,-3.4410852184159e-05
2006bh,pantheon_data_folder/2006bh/mastDownload/HST/hst_15640_3a_wfc3_ir_total_idxb3a/hst_15640_3a_wfc3_ir_total_idxb3a_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,-1.9346100511542e-21,-2.3365301331831e-21,3.56250007947286e-05
2006bh,pantheon_data_folder/2006bh/mastDownload/HST/hst_15640_31_wfc3_ir_total_idxb31/hst_15640_31_wfc3_ir_total_idxb31_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,-8.67783996558e-22,1.4831345036207e-21,3.56250007947286e-05
2006bh,pantheon_data_folder/2006bh/mastDownload/HST/hst_15640_33_wfc3_ir_f160w_idxb33/hst_15640_33_wfc3_ir_f160w_idxb33_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-3.5219946810773e-23,3.0606248370476e-22,3.56250007947286e-05
2006bh,pantheon_data_folder/2006bh/mastDownload/HST/hst_15640_3a_wfc3_ir_f160w_idxb3a/hst_15640_3a_wfc3_ir_f160w_idxb3a_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.9346100511542e-21,-2.3365301331831e-21,3.56250007947286e-05
2006bh,pantheon_data_folder/2006bh/mastDownload/HST/hst_15640_33_wfc3_ir_total_idxb33/hst_15640_33_wfc3_ir_total_idxb33_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,-3.5219946810773e-23,3.0606248370476e-22,3.56250007947286e-05
2006bh,pantheon_data_folder/2006bh/mastDownload/HST/hst_15640_31_wfc3_ir_f160w_idxb31/hst_15640_31_wfc3_ir_f160w_idxb31_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-8.67783996558e-22,1.4831345036207e-21,3.56250007947286e-05
2006bh,pantheon_data_folder/2006bh/mastDownload/HST/idxb3aayq/idxb3aayq_drz.fits,2025-03-31,HST,WFC3,F160W,2.91822941288636e-05,-2.0433658287269e-05,-2.0433658287269e-05,-2.9182294128863e-05
2006bh,pantheon_data_folder/2006bh/mastDownload/HST/hst_skycell-p0143x14y09_wfc3_ir_f160w_all/hst_skycell-p0143x14y09_wfc3_ir_f160w_all_drz.fits,2024-11-19,HST,WFC3,F160W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2006bh,pantheon_data_folder/2006bh/mastDownload/HST/idxb39030/idxb39030_drz.fits,2025-04-11,HST,WFC3,F160W,2.91822941288793e-05,-2.0433658287247e-05,-2.0433658287247e-05,-2.9182294128879e-05
2006dd,pantheon_data_folder/2006dd/mastDownload/HLA/hst_11691_03_wfc3_ir_f160w/hst_11691_03_wfc3_ir_f160w_drz.fits,2017-08-12,HST,WFC3,F160W,-2.4999999999999e-05,0.0,0.0,2.49999999999999e-05
2006dd,pantheon_data_folder/2006dd/mastDownload/HLA/hst_11691_03_wfc3_ir_f110w/hst_11691_03_wfc3_ir_f110w_drz.fits,2017-08-12,HST,WFC3,F110W,-2.4999999999999e-05,0.0,0.0,2.49999999999999e-05
2006dd,pantheon_data_folder/2006dd/mastDownload/HST/hst_13691_32_wfc3_ir_f160w_icnw32/hst_13691_32_wfc3_ir_f160w_icnw32_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.3156585765565e-22,-4.1428506215417e-22,3.56250007947285e-05
2006dd,pantheon_data_folder/2006dd/mastDownload/HST/hst_13691_32_wfc3_ir_total_icnw32/hst_13691_32_wfc3_ir_total_icnw32_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,-1.3156585765565e-22,-4.1428506215417e-22,3.56250007947285e-05
2006dd,pantheon_data_folder/2006dd/mastDownload/HST/ib3n03030/ib3n03030_drz.fits,2025-04-03,HST,WFC3,F110W,1.21854611956772e-05,3.34761888074651e-05,3.34761888074651e-05,-1.2185461195677e-05
2006dd,pantheon_data_folder/2006dd/mastDownload/HST/n4b707010/n4b707010_mos.fits,2009-06-16T22:46:05,HST,NICMOS,F110W,1.40066e-06,-2.08761e-05,-2.10652e-05,-1.38809e-06
2006dd,pantheon_data_folder/2006dd/mastDownload/HST/hst_11691_03_wfc3_ir_f160w_ib3n03/hst_11691_03_wfc3_ir_f160w_ib3n03_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-2.0501255559679e-21,-1.088809022895e-21,3.56250007947285e-05
2006dd,pantheon_data_folder/2006dd/mastDownload/HST/n4b707030/n4b707030_mos.fits,2009-06-16T22:46:44,HST,NICMOS,F160W,1.4007e-06,-2.08761e-05,-2.10651e-05,-1.38813e-06
2006dd,pantheon_data_folder/2006dd/mastDownload/HST/hst_13691_37_wfc3_ir_total_icnw37/hst_13691_37_wfc3_ir_total_icnw37_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,1.0749822540498e-22,-5.3455496637474e-23,3.56250007947285e-05
2006dd,pantheon_data_folder/2006dd/mastDownload/HST/hst_skycell-p0497x09y14_wfc3_ir_f110w_all/hst_skycell-p0497x09y14_wfc3_ir_f110w_all_drz.fits,2024-11-19,HST,WFC3,F110W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2006dd,pantheon_data_folder/2006dd/mastDownload/HST/hst_11691_03_wfc3_ir_total_ib3n03/hst_11691_03_wfc3_ir_total_ib3n03_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,1.4669447051609e-21,1.13593373119443e-21,3.56250007947285e-05
2006dd,pantheon_data_folder/2006dd/mastDownload/HST/hst_skycell-p0497x09y14_wfc3_ir_f160w_coarse-all/hst_skycell-p0497x09y14_wfc3_ir_f160w_coarse-all_drz.fits,2024-11-19,HST,WFC3,F160W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2006dd,pantheon_data_folder/2006dd/mastDownload/HST/ib3n03050/ib3n03050_drz.fits,2025-04-07,HST,WFC3,F160W,1.21854611956755e-05,3.34761888074657e-05,3.34761888074657e-05,-1.2185461195675e-05
2006dd,pantheon_data_folder/2006dd/mastDownload/HST/hst_skycell-p0497x09y14_wfc3_ir_f110w_coarse-all/hst_skycell-p0497x09y14_wfc3_ir_f110w_coarse-all_drz.fits,2024-11-19,HST,WFC3,F110W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2006dd,pantheon_data_folder/2006dd/mastDownload/HST/hst_13691_36_wfc3_ir_f160w_icnw36/hst_13691_36_wfc3_ir_f160w_icnw36_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,3.94376500712635e-22,9.15176918031901e-23,3.56250007947285e-05
2006dd,pantheon_data_folder/2006dd/mastDownload/HST/hst_skycell-p0497x09y14_wfc3_ir_f160w_all/hst_skycell-p0497x09y14_wfc3_ir_f160w_all_drz.fits,2024-11-19,HST,WFC3,F160W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2006dd,pantheon_data_folder/2006dd/mastDownload/HST/ib3n03060/ib3n03060_drz.fits,2025-04-11,HST,WFC3,F110W,1.21868470786596e-05,3.34756843082524e-05,3.34756843082524e-05,-1.2186847078659e-05
2006dd,pantheon_data_folder/2006dd/mastDownload/HST/hst_11691_03_wfc3_ir_f110w_ib3n03/hst_11691_03_wfc3_ir_f110w_ib3n03_drz.fits,2024-11-09,HST,WFC3,F110W,-3.5625000794728e-05,1.4669447051609e-21,1.13593373119443e-21,3.56250007947285e-05
2006dd,pantheon_data_folder/2006dd/mastDownload/HST/hst_13691_36_wfc3_ir_total_icnw36/hst_13691_36_wfc3_ir_total_icnw36_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,3.94376500712635e-22,9.15176918031901e-23,3.56250007947285e-05
2006dd,pantheon_data_folder/2006dd/mastDownload/HST/hst_13691_37_wfc3_ir_f110w_icnw37/hst_13691_37_wfc3_ir_f110w_icnw37_drz.fits,2024-11-09,HST,WFC3,F110W,-3.5625000794728e-05,1.0749822540498e-22,-5.3455496637474e-23,3.56250007947285e-05
2006dd,pantheon_data_folder/2006dd/mastDownload/HST/n4b707070/n4b707070_mos.fits,2009-02-22T16:48:24,HST,NICMOS,F110M,6.27888e-07,-1.19353e-05,-1.19836e-05,-6.25359e-07
2006bz,pantheon_data_folder/2006bz/mastDownload/HST/hst_13352_d0_wfc3_ir_f160w_icdxd0/hst_13352_d0_wfc3_ir_f160w_icdxd0_drz.fits,2024-11-08,HST,WFC3,F160W,-3.5625000794728e-05,4.88792548727815e-22,4.37323775728618e-22,3.56250007947285e-05
2006bz,pantheon_data_folder/2006bz/mastDownload/HST/hst_14182_10_wfc3_ir_f160w_icwr10/hst_14182_10_wfc3_ir_f160w_icwr10_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.793712130086e-22,6.29204705646377e-22,3.56250007947285e-05
2006bz,pantheon_data_folder/2006bz/mastDownload/HST/hst_14182_12_wfc3_ir_total_icwr12/hst_14182_12_wfc3_ir_total_icwr12_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,-1.4154352913428e-22,-7.0062689766789e-23,3.56250007947285e-05
2006bz,pantheon_data_folder/2006bz/mastDownload/HST/hst_14182_03_wfc3_ir_f160w_icwr03/hst_14182_03_wfc3_ir_f160w_icwr03_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,1.66845345171378e-23,-1.1582966468075e-22,3.56250007947285e-05
2006bz,pantheon_data_folder/2006bz/mastDownload/HST/hst_14182_01_wfc3_ir_total_icwr01/hst_14182_01_wfc3_ir_total_icwr01_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,1.92734280826468e-22,-1.8145712319332e-22,3.56250007947285e-05
2006bz,pantheon_data_folder/2006bz/mastDownload/HST/hst_skycell-p1892x03y19_wfc3_ir_f160w_coarse-all/hst_skycell-p1892x03y19_wfc3_ir_f160w_coarse-all_drz.fits,2024-11-22,HST,WFC3,F160W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2006bz,pantheon_data_folder/2006bz/mastDownload/HST/hst_14182_01_wfc3_ir_f160w_icwr01/hst_14182_01_wfc3_ir_f160w_icwr01_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,1.92734280826468e-22,-1.8145712319332e-22,3.56250007947285e-05
2006bz,pantheon_data_folder/2006bz/mastDownload/HST/hst_14182_03_wfc3_ir_total_icwr03/hst_14182_03_wfc3_ir_total_icwr03_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,1.66845345171378e-23,-1.1582966468075e-22,3.56250007947285e-05
2006bz,pantheon_data_folder/2006bz/mastDownload/HST/hst_13352_d0_wfc3_ir_total_icdxd0/hst_13352_d0_wfc3_ir_total_icdxd0_drz.fits,2024-11-08,HST,WFC3,detection,-3.5625000794728e-05,4.88792548727815e-22,4.37323775728618e-22,3.56250007947285e-05
2006bz,pantheon_data_folder/2006bz/mastDownload/HST/hst_14182_12_wfc3_ir_f160w_icwr12/hst_14182_12_wfc3_ir_f160w_icwr12_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.4154352913428e-22,-7.0062689766789e-23,3.56250007947285e-05
2006bz,pantheon_data_folder/2006bz/mastDownload/HST/hst_14182_10_wfc3_ir_total_icwr10/hst_14182_10_wfc3_ir_total_icwr10_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,-1.793712130086e-22,6.29204705646377e-22,3.56250007947285e-05
2006bz,pantheon_data_folder/2006bz/mastDownload/HST/hst_13352_d1_wfc3_ir_f160w_icdxd1/hst_13352_d1_wfc3_ir_f160w_icdxd1_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,4.88792548727815e-22,4.37323775728618e-22,3.56250007947285e-05
2006bz,pantheon_data_folder/2006bz/mastDownload/HST/hst_14182_13_wfc3_ir_total_icwr13/hst_14182_13_wfc3_ir_total_icwr13_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,-2.3420897190652e-23,-3.4604566391938e-23,3.56250007947285e-05
2006bz,pantheon_data_folder/2006bz/mastDownload/HST/hst_11711_02_wfc3_ir_f160w_ib2i02/hst_11711_02_wfc3_ir_f160w_ib2i02_drz.fits,2024-11-08,HST,WFC3,F160W,-3.5625000794728e-05,1.30036441436369e-22,7.59920751490097e-23,3.56250007947285e-05
2006bz,pantheon_data_folder/2006bz/mastDownload/HST/hst_14182_11_wfc3_ir_f160w_icwr11/hst_14182_11_wfc3_ir_f160w_icwr11_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,3.41813168642305e-23,-2.5250181560428e-23,3.56250007947285e-05
2006bz,pantheon_data_folder/2006bz/mastDownload/HST/hst_14182_02_wfc3_ir_f160w_icwr02/hst_14182_02_wfc3_ir_f160w_icwr02_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,1.38961486124305e-22,-2.8211508534322e-22,3.56250007947285e-05
2006bz,pantheon_data_folder/2006bz/mastDownload/HST/hst_14182_02_wfc3_ir_total_icwr02/hst_14182_02_wfc3_ir_total_icwr02_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,1.38961486124305e-22,-2.8211508534322e-22,3.56250007947285e-05
2006bz,pantheon_data_folder/2006bz/mastDownload/HST/hst_13352_d1_wfc3_ir_total_icdxd1/hst_13352_d1_wfc3_ir_total_icdxd1_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,4.88792548727815e-22,4.37323775728618e-22,3.56250007947285e-05
2006bz,pantheon_data_folder/2006bz/mastDownload/HST/hst_skycell-p1892x03y19_wfc3_ir_f160w_all/hst_skycell-p1892x03y19_wfc3_ir_f160w_all_drz.fits,2024-11-22,HST,WFC3,F160W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2006bz,pantheon_data_folder/2006bz/mastDownload/HST/hst_11711_02_wfc3_ir_total_ib2i02/hst_11711_02_wfc3_ir_total_ib2i02_drz.fits,2024-11-08,HST,WFC3,detection,-3.5625000794728e-05,1.34621227207916e-23,-1.2282728091527e-23,3.56250007947285e-05
2006bz,pantheon_data_folder/2006bz/mastDownload/HST/hst_14182_11_wfc3_ir_total_icwr11/hst_14182_11_wfc3_ir_total_icwr11_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,3.41813168642305e-23,-2.5250181560428e-23,3.56250007947285e-05
2006bz,pantheon_data_folder/2006bz/mastDownload/HST/hst_14182_13_wfc3_ir_f160w_icwr13/hst_14182_13_wfc3_ir_f160w_icwr13_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-2.3420897190652e-23,-3.4604566391938e-23,3.56250007947285e-05
2006bz,pantheon_data_folder/2006bz/mastDownload/HST/hst_14182_09_wfc3_ir_f160w_icwr09/hst_14182_09_wfc3_ir_f160w_icwr09_drz.fits,2024-11-08,HST,WFC3,F160W,-3.5625000794728e-05,-8.4303303453804e-24,-1.371936910226e-23,3.56250007947285e-05
2006bz,pantheon_data_folder/2006bz/mastDownload/HST/hst_13352_cy_wfc3_ir_f160w_icdxcy/hst_13352_cy_wfc3_ir_f160w_icdxcy_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,4.88792548727815e-22,4.37323775728618e-22,3.56250007947285e-05
2006bz,pantheon_data_folder/2006bz/mastDownload/HST/hst_skycell-p1973x14y02_wfc3_ir_f160w_coarse-all/hst_skycell-p1973x14y02_wfc3_ir_f160w_coarse-all_drz.fits,2024-11-22,HST,WFC3,F160W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2006bz,pantheon_data_folder/2006bz/mastDownload/HST/hst_14182_04_wfc3_ir_total_icwr04/hst_14182_04_wfc3_ir_total_icwr04_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,-5.0259249279984e-22,4.08850837141131e-22,3.56250007947285e-05
2006bz,pantheon_data_folder/2006bz/mastDownload/HST/hst_14182_06_wfc3_ir_f160w_icwr06/hst_14182_06_wfc3_ir_f160w_icwr06_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,2.49978321608276e-23,-2.2481164396663e-23,3.56250007947285e-05
2006bz,pantheon_data_folder/2006bz/mastDownload/HST/hst_skycell-p1892x04y19_wfc3_ir_f160w_coarse-all/hst_skycell-p1892x04y19_wfc3_ir_f160w_coarse-all_drz.fits,2024-11-22,HST,WFC3,F160W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2006bz,pantheon_data_folder/2006bz/mastDownload/HST/hst_14182_17_wfc3_ir_total_icwr17/hst_14182_17_wfc3_ir_total_icwr17_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,6.13942719529997e-22,5.30598660773939e-22,3.56250007947285e-05
2006bz,pantheon_data_folder/2006bz/mastDownload/HST/icwr08050/icwr08050_drz.fits,2025-03-31,HST,WFC3,F160W,3.54894558802972e-05,3.10470657950915e-06,3.10470657950915e-06,-3.5489455880297e-05
2006bz,pantheon_data_folder/2006bz/mastDownload/HST/hst_skycell-p1973x14y02_wfc3_ir_f160w_all/hst_skycell-p1973x14y02_wfc3_ir_f160w_all_drz.fits,2024-11-22,HST,WFC3,F160W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2006bz,pantheon_data_folder/2006bz/mastDownload/HST/hst_14182_15_wfc3_ir_f160w_icwr15/hst_14182_15_wfc3_ir_f160w_icwr15_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,2.65876193636808e-22,-1.5825312140724e-22,3.56250007947285e-05
2006bz,pantheon_data_folder/2006bz/mastDownload/HST/hst_14182_15_wfc3_ir_total_icwr15/hst_14182_15_wfc3_ir_total_icwr15_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,2.65876193636808e-22,-1.5825312140724e-22,3.56250007947285e-05
2006bz,pantheon_data_folder/2006bz/mastDownload/HST/hst_14182_17_wfc3_ir_f160w_icwr17/hst_14182_17_wfc3_ir_f160w_icwr17_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,6.13942719529997e-22,5.30598660773939e-22,3.56250007947285e-05
2006bz,pantheon_data_folder/2006bz/mastDownload/HST/hst_14182_09_wfc3_ir_total_icwr09/hst_14182_09_wfc3_ir_total_icwr09_drz.fits,2024-11-08,HST,WFC3,detection,-3.5625000794728e-05,-8.4303303453804e-24,-1.371936910226e-23,3.56250007947285e-05
2006bz,pantheon_data_folder/2006bz/mastDownload/HST/hst_13352_cy_wfc3_ir_total_icdxcy/hst_13352_cy_wfc3_ir_total_icdxcy_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,4.88792548727815e-22,4.37323775728618e-22,3.56250007947285e-05
2006bz,pantheon_data_folder/2006bz/mastDownload/HST/hst_skycell-p1973x14y03_wfc3_ir_f160w_all/hst_skycell-p1973x14y03_wfc3_ir_f160w_all_drz.fits,2024-11-22,HST,WFC3,F160W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2006bz,pantheon_data_folder/2006bz/mastDownload/HST/hst_14182_06_wfc3_ir_total_icwr06/hst_14182_06_wfc3_ir_total_icwr06_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,2.49978321608276e-23,-2.2481164396663e-23,3.56250007947285e-05
2006bz,pantheon_data_folder/2006bz/mastDownload/HST/hst_14182_04_wfc3_ir_f160w_icwr04/hst_14182_04_wfc3_ir_f160w_icwr04_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-5.0259249279984e-22,4.08850837141131e-22,3.56250007947285e-05
2006bz,pantheon_data_folder/2006bz/mastDownload/HST/hst_14182_59_wfc3_ir_f160w_icwr59/hst_14182_59_wfc3_ir_f160w_icwr59_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-6.4667640960685e-22,-1.0749082533422e-21,3.56250007947285e-05
2006bz,pantheon_data_folder/2006bz/mastDownload/HST/hst_14182_08_wfc3_ir_f160w_icwr08/hst_14182_08_wfc3_ir_f160w_icwr08_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,1.46081617988286e-22,-1.998125578521e-22,3.56250007947285e-05
