index,filename,On_Image,SNID,File_key,Date,Telescope,Instrument,Filter,CD1_1,CD1_2,CD2_1,CD2_2,B_P,Good_Bad,ultra_extended
1755,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_11563_3f_wfc3_ir_f160w/hst_11563_3f_wfc3_ir_f160w_drz.fits,True,Aphrodite,hst_11563_3f_wfc3_ir_f160w_drz,2017-08-26,HST,WFC3,F160W,-2.5e-05,1.8800000000000002e-37,1.8800000000000002e-37,2.5e-05,,i/na,
1756,/astro/armin/bhoomika/pantheon_data_folder/2015bp/mastDownload/HST/hst_14654_16_wfc3_ir_f110w_id9216/hst_14654_16_wfc3_ir_f110w_id9216_drz.fits,True,2015bp,hst_14654_16_wfc3_ir_f110w_id9216_drz,2024-11-09,HST,WFC3,F110W,-3.56e-05,-1.1100000000000001e-21,-3.95e-22,3.56e-05,B,T,
1757,/astro/armin/bhoomika/pantheon_data_folder/PSNJ1628383/mastDownload/HST/hst_17194_29_wfc3_uvis_f625w_iey929/hst_17194_29_wfc3_uvis_f625w_iey929_drc.fits,True,PSNJ1628383,hst_17194_29_wfc3_uvis_f625w_iey929_drc,2024-11-09,HST,WFC3,F625W,-1.1e-05,1.65e-22,1.94e-22,1.1e-05,B,F,
1758,/astro/armin/bhoomika/pantheon_data_folder/PSNJ1628383/mastDownload/HST/hst_12220_02_acs_sbc_f140lp_jbhv02/hst_12220_02_acs_sbc_f140lp_jbhv02_drz.fits,True,PSNJ1628383,hst_12220_02_acs_sbc_f140lp_jbhv02_drz,2024-11-07,HST,ACS,F140LP;N/A,-6.94e-06,-1.9e-22,-6.909999999999999e-23,6.94e-06,B,F,
1759,/astro/armin/bhoomika/pantheon_data_folder/PSNJ1628383/mastDownload/HLA/hst_12220_02_acs_sbc_f140lp/hst_12220_02_acs_sbc_f140lp_drz.fits,True,PSNJ1628383,hst_12220_02_acs_sbc_f140lp_drz,2017-10-21,HST,ACS,,-8.33e-06,0.0,0.0,8.33e-06,B,F,
1763,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/hst_9727_48_acs_wfc_f775w_j8wq48/hst_9727_48_acs_wfc_f775w_j8wq48_drc.fits,True,Manipogo,hst_9727_48_acs_wfc_f775w_j8wq48_drc,2024-11-02,HST,ACS,F775W,-1.39e-05,1.06e-24,4.6e-25,1.39e-05,P,F,
1764,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/hst_12444_6k_wfc3_ir_f125w_iboi6k/hst_12444_6k_wfc3_ir_f125w_iboi6k_drz.fits,True,Manipogo,hst_12444_6k_wfc3_ir_f125w_iboi6k_drz,2024-11-08,HST,WFC3,F125W,-3.56e-05,3.7e-22,-7.34e-22,3.56e-05,P,T,
1766,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/hst_12443_2f_wfc3_ir_f125w_iboe2f/hst_12443_2f_wfc3_ir_f125w_iboe2f_drz.fits,True,Manipogo,hst_12443_2f_wfc3_ir_f125w_iboe2f_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,1.1500000000000002e-27,-9.599999999999999e-28,3.56e-05,P,T,
1768,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/hst_11600_19_acs_wfc_f775w_jb3719/hst_11600_19_acs_wfc_f775w_jb3719_drc.fits,True,Manipogo,hst_11600_19_acs_wfc_f775w_jb3719_drc,2024-11-04,HST,ACS,F775W,-1.39e-05,-9.119999999999999e-23,7.09e-23,1.39e-05,P,T,
1769,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/hst_9727_31_acs_wfc_f775w_j8wq31/hst_9727_31_acs_wfc_f775w_j8wq31_drc.fits,True,Manipogo,hst_9727_31_acs_wfc_f775w_j8wq31_drc,2024-11-05,HST,ACS,F775W,-1.39e-05,1.2800000000000001e-26,-1.8700000000000002e-26,1.39e-05,P,F,
1774,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/hst_12445_7n_wfc3_ir_f160w_ibtm7n/hst_12445_7n_wfc3_ir_f160w_ibtm7n_drz.fits,True,Manipogo,hst_12445_7n_wfc3_ir_f160w_ibtm7n_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-1.9e-27,-2.8400000000000003e-27,3.56e-05,P,F,
1777,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/hst_12445_i8_wfc3_ir_f160w_ibtmi8/hst_12445_i8_wfc3_ir_f160w_ibtmi8_drz.fits,True,Manipogo,hst_12445_i8_wfc3_ir_f160w_ibtmi8_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-1.45e-22,6.67e-22,3.56e-05,P,T,
1783,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/hst_12445_i8_wfc3_ir_f125w_ibtmi8/hst_12445_i8_wfc3_ir_f125w_ibtmi8_drz.fits,True,Manipogo,hst_12445_i8_wfc3_ir_f125w_ibtmi8_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,1.21e-21,-1.3400000000000002e-21,3.56e-05,P,T,
1787,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/hst_12444_5j_wfc3_ir_f160w_iboi5j/hst_12444_5j_wfc3_ir_f160w_iboi5j_drz.fits,True,Manipogo,hst_12444_5j_wfc3_ir_f160w_iboi5j_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,1.92e-22,3.38e-22,3.56e-05,P,T,
1791,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/hst_9583_d2_acs_wfc_f775w_j8dnd2/hst_9583_d2_acs_wfc_f775w_j8dnd2_drc.fits,True,Manipogo,hst_9583_d2_acs_wfc_f775w_j8dnd2_drc,2024-11-01,HST,ACS,F775W,-1.39e-05,2.51e-25,3.09e-25,1.39e-05,P,F,
1793,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/hst_11600_23_acs_wfc_f775w_jb3723/hst_11600_23_acs_wfc_f775w_jb3723_drc.fits,True,Manipogo,hst_11600_23_acs_wfc_f775w_jb3723_drc,2024-11-05,HST,ACS,F775W,-1.39e-05,1.19e-22,8.74e-23,1.39e-05,P,F,
1794,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/hst_9728_zq_acs_wfc_f775w_j8n1zq/hst_9728_zq_acs_wfc_f775w_j8n1zq_drc.fits,True,Manipogo,hst_9728_zq_acs_wfc_f775w_j8n1zq_drc,2024-11-02,HST,ACS,F775W,-1.39e-05,9.110000000000001e-22,4.83e-22,1.39e-05,P,F,
1795,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/hst_13063_ff_wfc3_ir_f125w_ic6hff/hst_13063_ff_wfc3_ir_f125w_ic6hff_drz.fits,True,Manipogo,hst_13063_ff_wfc3_ir_f125w_ic6hff_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,-1.3300000000000001e-21,1.1e-21,3.56e-05,P,F,
1796,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/hst_9728_ad_acs_wfc_f775w_j8n1ad/hst_9728_ad_acs_wfc_f775w_j8n1ad_drc.fits,True,Manipogo,hst_9728_ad_acs_wfc_f775w_j8n1ad_drc,2024-11-02,HST,ACS,F775W,-1.39e-05,8.8e-22,1.0300000000000001e-21,1.39e-05,P,T,
1797,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/hst_12443_1i_wfc3_ir_f125w_iboe1i/hst_12443_1i_wfc3_ir_f125w_iboe1i_drz.fits,True,Manipogo,hst_12443_1i_wfc3_ir_f125w_iboe1i_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,-1.79e-21,-1.8000000000000003e-21,3.56e-05,P,T,
1799,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/hst_13420_04_wfc3_ir_f105w_icat04/hst_13420_04_wfc3_ir_f105w_icat04_drz.fits,True,Manipogo,hst_13420_04_wfc3_ir_f105w_icat04_drz,2024-11-09,HST,WFC3,F105W,-3.56e-05,-7.91e-22,1.79e-22,3.56e-05,P,T,
1804,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/hst_11600_46_acs_wfc_f775w_jb3746/hst_11600_46_acs_wfc_f775w_jb3746_drc.fits,True,Manipogo,hst_11600_46_acs_wfc_f775w_jb3746_drc,2024-11-05,HST,ACS,F775W,-1.39e-05,2.83e-22,3.29e-22,1.39e-05,P,T,
1813,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/hst_10339_c8_acs_wfc_f775w_j91wc8/hst_10339_c8_acs_wfc_f775w_j91wc8_drc.fits,True,Manipogo,hst_10339_c8_acs_wfc_f775w_j91wc8_drc,2024-11-07,HST,ACS,F775W,-1.39e-05,-4.32e-25,-8.26e-25,1.39e-05,P,F,
1815,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/hst_12442_be_wfc3_ir_f105w_ibohbe/hst_12442_be_wfc3_ir_f105w_ibohbe_drz.fits,True,Manipogo,hst_12442_be_wfc3_ir_f105w_ibohbe_drz,2024-11-09,HST,WFC3,F105W,-3.56e-05,-6.95e-22,-9.13e-22,3.56e-05,P,T,
1818,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/hst_12443_3e_wfc3_ir_f160w_iboe3e/hst_12443_3e_wfc3_ir_f160w_iboe3e_drz.fits,True,Manipogo,hst_12443_3e_wfc3_ir_f160w_iboe3e_drz,2024-11-08,HST,WFC3,F160W,-3.56e-05,2.26e-21,2.04e-21,3.56e-05,P,T,
1820,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/hst_9728_bd_acs_wfc_f775w_j8n1bd/hst_9728_bd_acs_wfc_f775w_j8n1bd_drc.fits,True,Manipogo,hst_9728_bd_acs_wfc_f775w_j8n1bd_drc,2024-11-05,HST,ACS,F775W,-1.39e-05,8.419999999999999e-23,2.91e-22,1.39e-05,P,F,
1824,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/hst_12461_gn_acs_wfc_f775w_jbwjgn/hst_12461_gn_acs_wfc_f775w_jbwjgn_drc.fits,True,Manipogo,hst_12461_gn_acs_wfc_f775w_jbwjgn_drc,2024-11-06,HST,ACS,F775W,-1.39e-05,5.21e-22,8.69e-22,1.39e-05,P,F,
1829,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/hst_12443_2f_wfc3_ir_f160w_iboe2f/hst_12443_2f_wfc3_ir_f160w_iboe2f_drz.fits,True,Manipogo,hst_12443_2f_wfc3_ir_f160w_iboe2f_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-6.54e-27,-3.8700000000000004e-27,3.56e-05,P,T,
1832,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/hst_9583_g3_acs_wfc_f775w_j8dng3/hst_9583_g3_acs_wfc_f775w_j8dng3_drc.fits,True,Manipogo,hst_9583_g3_acs_wfc_f775w_j8dng3_drc,2024-11-05,HST,ACS,F775W,-1.39e-05,5.21e-26,3.03e-26,1.39e-05,P,F,
1836,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/hst_12444_6k_wfc3_ir_f160w_iboi6k/hst_12444_6k_wfc3_ir_f160w_iboi6k_drz.fits,True,Manipogo,hst_12444_6k_wfc3_ir_f160w_iboi6k_drz,2024-11-08,HST,WFC3,F160W,-3.56e-05,-1.9000000000000003e-21,-3.2600000000000002e-21,3.56e-05,P,T,
1837,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/hst_9583_c2_acs_wfc_f775w_j8dnc2/hst_9583_c2_acs_wfc_f775w_j8dnc2_drc.fits,True,Manipogo,hst_9583_c2_acs_wfc_f775w_j8dnc2_drc,2024-11-05,HST,ACS,F775W,-1.39e-05,-3.6300000000000003e-22,2.39e-22,1.39e-05,P,F,
1838,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/hst_11600_44_wfc3_ir_f140w_ib3744/hst_11600_44_wfc3_ir_f140w_ib3744_drz.fits,True,Manipogo,hst_11600_44_wfc3_ir_f140w_ib3744_drz,2024-11-09,HST,WFC3,F140W,-3.56e-05,-9.25e-22,-1.2500000000000001e-21,3.56e-05,P,T,
1839,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/hst_12445_ac_wfc3_ir_f125w_ibtmac/hst_12445_ac_wfc3_ir_f125w_ibtmac_drz.fits,True,Manipogo,hst_12445_ac_wfc3_ir_f125w_ibtmac_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,6.39e-22,-5.5500000000000005e-22,3.56e-05,P,T,
1842,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/hst_12445_9f_wfc3_ir_f160w_ibtm9f/hst_12445_9f_wfc3_ir_f160w_ibtm9f_drz.fits,True,Manipogo,hst_12445_9f_wfc3_ir_f160w_ibtm9f_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-4.4099999999999993e-23,-2.19e-22,3.56e-05,P,F,
1846,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/hst_12444_5j_wfc3_ir_f125w_iboi5j/hst_12444_5j_wfc3_ir_f125w_iboi5j_drz.fits,True,Manipogo,hst_12444_5j_wfc3_ir_f125w_iboi5j_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,2.38e-22,-1.43e-23,3.56e-05,P,T,
1848,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/hst_10339_dd_acs_wfc_f775w_j91wdd/hst_10339_dd_acs_wfc_f775w_j91wdd_drc.fits,True,Manipogo,hst_10339_dd_acs_wfc_f775w_j91wdd_drc,2024-11-05,HST,ACS,F775W,-1.39e-05,8.65e-22,5.35e-22,1.39e-05,P,T,
1851,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/hst_12445_ac_wfc3_ir_f160w_ibtmac/hst_12445_ac_wfc3_ir_f160w_ibtmac_drz.fits,True,Manipogo,hst_12445_ac_wfc3_ir_f160w_ibtmac_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-1.72e-21,-1.4800000000000002e-21,3.56e-05,P,T,
1853,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/hst_11600_04_wfc3_ir_f140w_ib3704/hst_11600_04_wfc3_ir_f140w_ib3704_drz.fits,True,Manipogo,hst_11600_04_wfc3_ir_f140w_ib3704_drz,2024-11-09,HST,WFC3,F140W,-3.56e-05,1.21e-22,-7.04e-22,3.56e-05,P,T,
1854,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/hst_13063_ff_wfc3_ir_f160w_ic6hff/hst_13063_ff_wfc3_ir_f160w_ic6hff_drz.fits,True,Manipogo,hst_13063_ff_wfc3_ir_f160w_ic6hff_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,3.45e-22,-1.1e-21,3.56e-05,P,F,
1857,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/hst_12443_1i_wfc3_ir_f160w_iboe1i/hst_12443_1i_wfc3_ir_f160w_iboe1i_drz.fits,True,Manipogo,hst_12443_1i_wfc3_ir_f160w_iboe1i_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,1.9e-22,1.3700000000000002e-21,3.56e-05,P,T,
1858,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/hst_12444_4g_wfc3_ir_f160w_iboi4g/hst_12444_4g_wfc3_ir_f160w_iboi4g_drz.fits,True,Manipogo,hst_12444_4g_wfc3_ir_f160w_iboi4g_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,1.3600000000000001e-21,8.75e-22,3.56e-05,P,T,
1861,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/hst_9727_28_acs_wfc_f775w_j8wq28/hst_9727_28_acs_wfc_f775w_j8wq28_drc.fits,True,Manipogo,hst_9727_28_acs_wfc_f775w_j8wq28_drc,2024-11-05,HST,ACS,F775W,-1.39e-05,-1.1300000000000001e-26,4.2e-27,1.39e-05,P,F,
1864,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/hst_12444_4g_wfc3_ir_f125w_iboi4g/hst_12444_4g_wfc3_ir_f125w_iboi4g_drz.fits,True,Manipogo,hst_12444_4g_wfc3_ir_f125w_iboi4g_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,1.1200000000000001e-22,-5.68e-22,3.56e-05,P,T,
1866,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/hst_11600_06_acs_wfc_f775w_jb3706/hst_11600_06_acs_wfc_f775w_jb3706_drc.fits,True,Manipogo,hst_11600_06_acs_wfc_f775w_jb3706_drc,2024-11-05,HST,ACS,F775W,-1.39e-05,-1.89e-22,1.2e-22,1.39e-05,P,F,
1867,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/hst_10339_bd_acs_wfc_f775w_j91wbd/hst_10339_bd_acs_wfc_f775w_j91wbd_drc.fits,True,Manipogo,hst_10339_bd_acs_wfc_f775w_j91wbd_drc,2024-11-04,HST,ACS,F775W,-1.39e-05,-2.35e-22,3.59e-22,1.39e-05,P,F,
1872,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/hst_12445_7n_wfc3_ir_f125w_ibtm7n/hst_12445_7n_wfc3_ir_f125w_ibtm7n_drz.fits,True,Manipogo,hst_12445_7n_wfc3_ir_f125w_ibtm7n_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,-2.0700000000000002e-26,-1.7500000000000002e-26,3.56e-05,P,T,
1873,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/hst_9583_f3_acs_wfc_f775w_j8dnf3/hst_9583_f3_acs_wfc_f775w_j8dnf3_drc.fits,True,Manipogo,hst_9583_f3_acs_wfc_f775w_j8dnf3_drc,2024-11-04,HST,ACS,F775W,-1.39e-05,5.46e-22,9.75e-22,1.39e-05,P,F,
1878,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/hst_10339_e8_acs_wfc_f775w_j91we8/hst_10339_e8_acs_wfc_f775w_j91we8_drc.fits,True,Manipogo,hst_10339_e8_acs_wfc_f775w_j91we8_drc,2024-11-05,HST,ACS,F775W,-1.39e-05,3.18e-26,2.59e-26,1.39e-05,P,F,
1880,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/hst_12443_3e_wfc3_ir_f125w_iboe3e/hst_12443_3e_wfc3_ir_f125w_iboe3e_drz.fits,True,Manipogo,hst_12443_3e_wfc3_ir_f125w_iboe3e_drz,2024-11-08,HST,WFC3,F125W,-3.56e-05,-1.5600000000000002e-21,1.6200000000000002e-21,3.56e-05,P,T,
1886,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/hst_10339_a8_acs_wfc_f775w_j91wa8/hst_10339_a8_acs_wfc_f775w_j91wa8_drc.fits,True,Manipogo,hst_10339_a8_acs_wfc_f775w_j91wa8_drc,2024-11-05,HST,ACS,F775W,-1.39e-05,-2.82e-27,1.7e-26,1.39e-05,P,F,
1889,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/hst_9583_i4_acs_wfc_f775w_j8dni4/hst_9583_i4_acs_wfc_f775w_j8dni4_drc.fits,True,Manipogo,hst_9583_i4_acs_wfc_f775w_j8dni4_drc,2024-11-02,HST,ACS,F775W,-1.39e-05,3.56e-22,-2.42e-22,1.39e-05,P,T,
1890,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/hst_11600_24_acs_wfc_f775w_jb3724/hst_11600_24_acs_wfc_f775w_jb3724_drc.fits,True,Manipogo,hst_11600_24_acs_wfc_f775w_jb3724_drc,2024-11-02,HST,ACS,F775W,-1.39e-05,1.22e-22,-1.15e-22,1.39e-05,P,T,
1898,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HST/hst_12445_9f_wfc3_ir_f125w_ibtm9f/hst_12445_9f_wfc3_ir_f125w_ibtm9f_drz.fits,True,Manipogo,hst_12445_9f_wfc3_ir_f125w_ibtm9f_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,8.4e-22,-6.36e-22,3.56e-05,P,F,
1901,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HLA/hst_12443_1i_wfc3_ir_f125w/hst_12443_1i_wfc3_ir_f125w_drz.fits,True,Manipogo,hst_12443_1i_wfc3_ir_f125w_drz,2017-09-10,HST,WFC3,F125W,-2.5e-05,-1.8800000000000002e-37,-1.8800000000000002e-37,2.5e-05,,,
1903,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HLA/hst_12444_5j_wfc3_ir_f160w/hst_12444_5j_wfc3_ir_f160w_drz.fits,True,Manipogo,hst_12444_5j_wfc3_ir_f160w_drz,2017-08-12,HST,WFC3,F160W,-2.5e-05,9.4e-38,9.4e-38,2.5e-05,,,
1905,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HLA/hst_12445_ac_wfc3_ir_f125w/hst_12445_ac_wfc3_ir_f125w_drz.fits,True,Manipogo,hst_12445_ac_wfc3_ir_f125w_drz,2017-08-21,HST,WFC3,F125W,-2.5e-05,0.0,0.0,2.5e-05,,,
1906,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HLA/hst_12442_be_wfc3_ir_f105w/hst_12442_be_wfc3_ir_f105w_drz.fits,True,Manipogo,hst_12442_be_wfc3_ir_f105w_drz,2017-10-19,HST,WFC3,F105W,-2.5e-05,0.0,0.0,2.5e-05,,,
1907,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HLA/hst_9583_g3_acs_wfc_f775w/hst_9583_g3_acs_wfc_f775w_drz.fits,True,Manipogo,hst_9583_g3_acs_wfc_f775w_drz,2017-10-08,HST,ACS,,-1.39e-05,0.0,0.0,1.39e-05,,,
1909,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HLA/hst_9583_g6_acs_wfc_f775w/hst_9583_g6_acs_wfc_f775w_drz.fits,True,Manipogo,hst_9583_g6_acs_wfc_f775w_drz,2017-08-26,HST,ACS,,-1.39e-05,0.0,0.0,1.39e-05,,,
1911,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HLA/hst_12445_9f_wfc3_ir_f160w/hst_12445_9f_wfc3_ir_f160w_drz.fits,True,Manipogo,hst_12445_9f_wfc3_ir_f160w_drz,2017-08-20,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,,,
1912,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HLA/hst_12443_2f_wfc3_ir_f125w/hst_12443_2f_wfc3_ir_f125w_drz.fits,True,Manipogo,hst_12443_2f_wfc3_ir_f125w_drz,2017-09-03,HST,WFC3,F125W,-2.5e-05,0.0,0.0,2.5e-05,,,
1913,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HLA/hst_13063_ff_wfc3_ir_f160w/hst_13063_ff_wfc3_ir_f160w_drz.fits,True,Manipogo,hst_13063_ff_wfc3_ir_f160w_drz,2017-09-11,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,,,
1915,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HLA/hst_12444_5j_wfc3_ir_f125w/hst_12444_5j_wfc3_ir_f125w_drz.fits,True,Manipogo,hst_12444_5j_wfc3_ir_f125w_drz,2017-08-12,HST,WFC3,F125W,-2.5e-05,9.4e-38,9.4e-38,2.5e-05,,,
1916,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HLA/hst_12443_1i_wfc3_ir_f160w/hst_12443_1i_wfc3_ir_f160w_drz.fits,True,Manipogo,hst_12443_1i_wfc3_ir_f160w_drz,2017-09-10,HST,WFC3,F160W,-2.5e-05,-1.8800000000000002e-37,-1.8800000000000002e-37,2.5e-05,,,
1917,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HLA/hst_9583_c2_acs_wfc_f775w/hst_9583_c2_acs_wfc_f775w_drz.fits,True,Manipogo,hst_9583_c2_acs_wfc_f775w_drz,2017-09-11,HST,ACS,,-1.39e-05,0.0,0.0,1.39e-05,,,
1919,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HLA/hst_12445_7n_wfc3_ir_f160w/hst_12445_7n_wfc3_ir_f160w_drz.fits,True,Manipogo,hst_12445_7n_wfc3_ir_f160w_drz,2017-08-13,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,,,
1920,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HLA/hst_12443_3e_wfc3_ir_f125w/hst_12443_3e_wfc3_ir_f125w_drz.fits,True,Manipogo,hst_12443_3e_wfc3_ir_f125w_drz,2017-09-10,HST,WFC3,F125W,-2.5e-05,0.0,0.0,2.5e-05,,,
1921,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HLA/hst_12444_6k_wfc3_ir_f125w/hst_12444_6k_wfc3_ir_f125w_drz.fits,True,Manipogo,hst_12444_6k_wfc3_ir_f125w_drz,2017-09-10,HST,WFC3,F125W,-2.5e-05,0.0,0.0,2.5e-05,,,
1924,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HLA/hst_12445_7n_wfc3_ir_f125w/hst_12445_7n_wfc3_ir_f125w_drz.fits,True,Manipogo,hst_12445_7n_wfc3_ir_f125w_drz,2017-08-13,HST,WFC3,F125W,-2.5e-05,0.0,0.0,2.5e-05,,,
1925,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HLA/hst_9583_d2_acs_wfc_f775w/hst_9583_d2_acs_wfc_f775w_drz.fits,True,Manipogo,hst_9583_d2_acs_wfc_f775w_drz,2017-08-23,HST,ACS,,-1.39e-05,4.78e-38,1.84e-40,1.39e-05,,,
1926,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HLA/hst_12443_3e_wfc3_ir_f160w/hst_12443_3e_wfc3_ir_f160w_drz.fits,True,Manipogo,hst_12443_3e_wfc3_ir_f160w_drz,2017-09-10,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,,,
1927,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HLA/hst_9583_i4_acs_wfc_f775w/hst_9583_i4_acs_wfc_f775w_drz.fits,True,Manipogo,hst_9583_i4_acs_wfc_f775w_drz,2017-10-11,HST,ACS,,-1.39e-05,4.87e-35,0.0,1.39e-05,,,
1928,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HLA/hst_12445_9f_wfc3_ir_f125w/hst_12445_9f_wfc3_ir_f125w_drz.fits,True,Manipogo,hst_12445_9f_wfc3_ir_f125w_drz,2017-08-20,HST,WFC3,F125W,-2.5e-05,0.0,0.0,2.5e-05,,,
1929,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HLA/hst_12443_2f_wfc3_ir_f160w/hst_12443_2f_wfc3_ir_f160w_drz.fits,True,Manipogo,hst_12443_2f_wfc3_ir_f160w_drz,2017-09-03,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,,,
1930,/astro/armin/bhoomika/pantheon_data_folder/Manipogo/mastDownload/HLA/hst_12445_i8_wfc3_ir_f125w/hst_12445_i8_wfc3_ir_f125w_drz.fits,True,Manipogo,hst_12445_i8_wfc3_ir_f125w_drz,2017-08-17,HST,WFC3,F125W,-2.5e-05,0.0,0.0,2.5e-05,,,
