,index,SNID,filename,File_key,Date,Telescope,Instrument,Filter,CD1_1,CD1_2,CD2_1,CD2_2,B_P,Good_Bad,On_Image
832,1505,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_11563_3c_wfc3_ir_f160w_ib5x3c/hst_11563_3c_wfc3_ir_f160w_ib5x3c_drz.fits,hst_11563_3c_wfc3_ir_f160w_ib5x3c_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,5.68e-23,-2.22e-22,3.56e-05,,,True
833,1506,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_9978_98_acs_wfc_f775w_j8m898/hst_9978_98_acs_wfc_f775w_j8m898_drc.fits,hst_9978_98_acs_wfc_f775w_j8m898_drc,2024-11-07,HST,ACS,F775W,-1.39e-05,-8.28e-22,-4.61e-22,1.39e-05,,,True
834,1507,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_11563_2d_wfc3_ir_f160w_ib5x2d/hst_11563_2d_wfc3_ir_f160w_ib5x2d_drz.fits,hst_11563_2d_wfc3_ir_f160w_ib5x2d_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,1.1e-21,2.1699999999999997e-24,3.56e-05,,,True
835,1508,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_9978_76_acs_wfc_f775w_j8m876/hst_9978_76_acs_wfc_f775w_j8m876_drc.fits,hst_9978_76_acs_wfc_f775w_j8m876_drc,2024-11-05,HST,ACS,F775W,-1.39e-05,9.8e-22,6.54e-22,1.39e-05,,,True
836,1509,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_10086_n8_acs_wfc_f775w_j8wcn8/hst_10086_n8_acs_wfc_f775w_j8wcn8_drc.fits,hst_10086_n8_acs_wfc_f775w_j8wcn8_drc,2024-11-07,HST,ACS,F775W,-1.39e-05,8.240000000000001e-22,4.73e-22,1.39e-05,,,True
837,1510,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_10340_i3_acs_wfc_f775w_j92qi3/hst_10340_i3_acs_wfc_f775w_j92qi3_drc.fits,hst_10340_i3_acs_wfc_f775w_j92qi3_drc,2024-11-07,HST,ACS,F775W,-1.39e-05,6.06e-22,6.01e-22,1.39e-05,,,True
838,1511,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_9978_56_acs_wfc_f775w_j8m856/hst_9978_56_acs_wfc_f775w_j8m856_drc.fits,hst_9978_56_acs_wfc_f775w_j8m856_drc,2024-11-02,HST,ACS,F775W,-1.39e-05,1.1200000000000002e-21,6.82e-22,1.39e-05,,,True
839,1512,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_12062_e3_wfc3_ir_f125w_ibeve3/hst_12062_e3_wfc3_ir_f125w_ibeve3_drz.fits,hst_12062_e3_wfc3_ir_f125w_ibeve3_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,-8.12e-22,9.44e-22,3.56e-05,,,True
840,1513,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_11563_12_wfc3_ir_f125w_ib5x12/hst_11563_12_wfc3_ir_f125w_ib5x12_drz.fits,hst_11563_12_wfc3_ir_f125w_ib5x12_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,-2.32e-21,-2.6800000000000003e-21,3.56e-05,,,True
841,1514,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_11563_3f_wfc3_ir_f160w_ib5x3f/hst_11563_3f_wfc3_ir_f160w_ib5x3f_drz.fits,hst_11563_3f_wfc3_ir_f160w_ib5x3f_drz,2024-11-08,HST,WFC3,F160W,-3.56e-05,1.1100000000000001e-21,-7.059999999999999e-23,3.56e-05,,,True
842,1515,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_11563_0c_wfc3_ir_f125w_ib5x0c/hst_11563_0c_wfc3_ir_f125w_ib5x0c_drz.fits,hst_11563_0c_wfc3_ir_f125w_ib5x0c_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,2.86e-21,1.85e-21,3.56e-05,,,True
843,1516,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_13779_1p_wfc3_ir_f105w_icoi1p/hst_13779_1p_wfc3_ir_f105w_icoi1p_drz.fits,hst_13779_1p_wfc3_ir_f105w_icoi1p_drz,2024-11-09,HST,WFC3,F105W,-3.56e-05,3.17e-22,-2.4e-22,3.56e-05,,,True
844,1517,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_9978_94_acs_wfc_f775w_j8m894/hst_9978_94_acs_wfc_f775w_j8m894_drc.fits,hst_9978_94_acs_wfc_f775w_j8m894_drc,2024-11-04,HST,ACS,F775W,-1.39e-05,6.26e-22,4.67e-22,1.39e-05,,,True
845,1518,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_11563_13_wfc3_ir_f125w_ib5x13/hst_11563_13_wfc3_ir_f125w_ib5x13_drz.fits,hst_11563_13_wfc3_ir_f125w_ib5x13_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,1.19e-21,-7.68e-22,3.56e-05,,,True
846,1519,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_13779_1g_wfc3_ir_f105w_icoi1g/hst_13779_1g_wfc3_ir_f105w_icoi1g_drz.fits,hst_13779_1g_wfc3_ir_f105w_icoi1g_drz,2024-11-09,HST,WFC3,F105W,-3.56e-05,4.2799999999999993e-23,-6.23e-22,3.56e-05,,,True
847,1520,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_13779_1e_wfc3_ir_f105w_icoi1e/hst_13779_1e_wfc3_ir_f105w_icoi1e_drz.fits,hst_13779_1e_wfc3_ir_f105w_icoi1e_drz,2024-11-09,HST,WFC3,F105W,-3.56e-05,4.31e-22,2.14e-22,3.56e-05,,,True
848,1521,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_9978_27_acs_wfc_f775w_j8m827/hst_9978_27_acs_wfc_f775w_j8m827_drc.fits,hst_9978_27_acs_wfc_f775w_j8m827_drc,2024-11-04,HST,ACS,F775W,-1.39e-05,3.75e-23,-1.87e-22,1.39e-05,,,True
849,1522,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_11563_51_acs_wfc_f775w_jb5x51/hst_11563_51_acs_wfc_f775w_jb5x51_drc.fits,hst_11563_51_acs_wfc_f775w_jb5x51_drc,2024-11-02,HST,ACS,F775W,-1.39e-05,6.299999999999999e-23,-5.47e-23,1.39e-05,,,True
850,1523,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_11563_25_wfc3_ir_f160w_ib5x25/hst_11563_25_wfc3_ir_f160w_ib5x25_drz.fits,hst_11563_25_wfc3_ir_f160w_ib5x25_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-2.38e-21,-2.2e-21,3.56e-05,,,True
851,1524,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_12061_cm_wfc3_ir_f125w_ibeucm/hst_12061_cm_wfc3_ir_f125w_ibeucm_drz.fits,hst_12061_cm_wfc3_ir_f125w_ibeucm_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,-2.3000000000000004e-21,-1.3900000000000001e-21,3.56e-05,,,True
852,1525,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_9978_aa_acs_wfc_f775w_j8m8aa/hst_9978_aa_acs_wfc_f775w_j8m8aa_drc.fits,hst_9978_aa_acs_wfc_f775w_j8m8aa_drc,2024-11-07,HST,ACS,F775W,-1.39e-05,4.2099999999999996e-23,-2.25e-22,1.39e-05,,,True
853,1527,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_9978_d0_acs_wfc_f775w_j8m8d0/hst_9978_d0_acs_wfc_f775w_j8m8d0_drc.fits,hst_9978_d0_acs_wfc_f775w_j8m8d0_drc,2024-11-02,HST,ACS,F775W,-1.39e-05,-5.62e-22,-1.0100000000000002e-21,1.39e-05,,,True
854,1528,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_12061_7j_wfc3_ir_f125w_ibeu7j/hst_12061_7j_wfc3_ir_f125w_ibeu7j_drz.fits,hst_12061_7j_wfc3_ir_f125w_ibeu7j_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,-6.22e-23,5.22e-22,3.56e-05,,,True
855,1529,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_10086_a8_acs_wfc_f775w_j8wca8/hst_10086_a8_acs_wfc_f775w_j8wca8_drc.fits,hst_10086_a8_acs_wfc_f775w_j8wca8_drc,2024-11-02,HST,ACS,F775W,-1.39e-05,4.38e-22,4.24e-22,1.39e-05,,,True
856,1530,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_12498_40_wfc3_ir_f105w_ibp340/hst_12498_40_wfc3_ir_f105w_ibp340_drz.fits,hst_12498_40_wfc3_ir_f105w_ibp340_drz,2024-11-09,HST,WFC3,F105W,-3.56e-05,1.57e-21,-9.84e-22,3.56e-05,,,True
857,1531,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_13779_1o_wfc3_ir_f105w_icoi1o/hst_13779_1o_wfc3_ir_f105w_icoi1o_drz.fits,hst_13779_1o_wfc3_ir_f105w_icoi1o_drz,2024-11-09,HST,WFC3,F105W,-3.56e-05,5.7e-22,-5.2599999999999997e-23,3.56e-05,,,True
858,1532,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_17073_14_wfc3_ir_f140w_iey614/hst_17073_14_wfc3_ir_f140w_iey614_drz.fits,hst_17073_14_wfc3_ir_f140w_iey614_drz,2024-11-09,HST,WFC3,F140W,-3.56e-05,-2.1500000000000003e-21,-1.78e-21,3.56e-05,,,True
859,1533,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_12177_34_wfc3_ir_f140w_ibhj34/hst_12177_34_wfc3_ir_f140w_ibhj34_drz.fits,hst_12177_34_wfc3_ir_f140w_ibhj34_drz,2024-11-09,HST,WFC3,F140W,-3.56e-05,7.85e-22,7.39e-22,3.56e-05,,,True
860,1534,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_11563_03_wfc3_ir_f105w_ib5x03/hst_11563_03_wfc3_ir_f105w_ib5x03_drz.fits,hst_11563_03_wfc3_ir_f105w_ib5x03_drz,2024-11-09,HST,WFC3,F105W,-3.56e-05,-7.73e-22,-1.2800000000000001e-22,3.56e-05,,,True
861,1535,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_12099_pb_wfc3_ir_f125w_ibfupb/hst_12099_pb_wfc3_ir_f125w_ibfupb_drz.fits,hst_12099_pb_wfc3_ir_f125w_ibfupb_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,1.2800000000000001e-22,2.01e-22,3.56e-05,,,True
862,1536,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_12498_26_wfc3_ir_f105w_ibp326/hst_12498_26_wfc3_ir_f105w_ibp326_drz.fits,hst_12498_26_wfc3_ir_f105w_ibp326_drz,2024-11-09,HST,WFC3,F105W,-3.56e-05,-9.64e-22,1.16e-21,3.56e-05,,,True
863,1537,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_12498_48_wfc3_ir_f105w_ibp348/hst_12498_48_wfc3_ir_f105w_ibp348_drz.fits,hst_12498_48_wfc3_ir_f105w_ibp348_drz,2024-11-09,HST,WFC3,F105W,-3.56e-05,7.55e-22,-1.2500000000000001e-21,3.56e-05,,,True
864,1539,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_9978_9a_acs_wfc_f775w_j8m89a/hst_9978_9a_acs_wfc_f775w_j8m89a_drc.fits,hst_9978_9a_acs_wfc_f775w_j8m89a_drc,2024-11-04,HST,ACS,F775W,-1.39e-05,3.7e-22,-1.6700000000000001e-22,1.39e-05,,,True
865,1540,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_9575_ek_acs_wfc_f775w_j8fnek/hst_9575_ek_acs_wfc_f775w_j8fnek_drc.fits,hst_9575_ek_acs_wfc_f775w_j8fnek_drc,2024-11-04,HST,ACS,F775W,-1.39e-05,-2.03e-22,1.13e-22,1.39e-05,,,True
866,1541,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_17073_08_wfc3_ir_f140w_iey608/hst_17073_08_wfc3_ir_f140w_iey608_drz.fits,hst_17073_08_wfc3_ir_f140w_iey608_drz,2024-11-09,HST,WFC3,F140W,-3.56e-05,1.29e-21,-3.91e-22,3.56e-05,,,True
867,1542,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_9978_78_acs_wfc_f775w_j8m878/hst_9978_78_acs_wfc_f775w_j8m878_drc.fits,hst_9978_78_acs_wfc_f775w_j8m878_drc,2024-11-06,HST,ACS,F775W,-1.39e-05,-2.34e-22,3.12e-22,1.39e-05,,,True
868,1543,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_9978_a2_acs_wfc_f775w_j8m8a2/hst_9978_a2_acs_wfc_f775w_j8m8a2_drc.fits,hst_9978_a2_acs_wfc_f775w_j8m8a2_drc,2024-11-02,HST,ACS,F775W,-1.39e-05,6.06e-22,6.85e-22,1.39e-05,,,True
869,1544,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_11563_1b_wfc3_ir_f125w_ib5x1b/hst_11563_1b_wfc3_ir_f125w_ib5x1b_drz.fits,hst_11563_1b_wfc3_ir_f125w_ib5x1b_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,2.5300000000000003e-22,1.05e-21,3.56e-05,,,True
870,1545,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_9978_d2_acs_wfc_f775w_j8m8d2/hst_9978_d2_acs_wfc_f775w_j8m8d2_drc.fits,hst_9978_d2_acs_wfc_f775w_j8m8d2_drc,2024-11-02,HST,ACS,F775W,-1.39e-05,-2.9e-22,-3.11e-22,1.39e-05,,,True
871,1546,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_13779_1k_wfc3_ir_f105w_icoi1k/hst_13779_1k_wfc3_ir_f105w_icoi1k_drz.fits,hst_13779_1k_wfc3_ir_f105w_icoi1k_drz,2024-11-09,HST,WFC3,F105W,-3.56e-05,-4.77e-22,-5.94e-22,3.56e-05,,,True
872,1547,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_12099_pa_wfc3_ir_f125w_ibfupa/hst_12099_pa_wfc3_ir_f125w_ibfupa_drz.fits,hst_12099_pa_wfc3_ir_f125w_ibfupa_drz,2024-11-08,HST,WFC3,F125W,-3.56e-05,1.2800000000000001e-22,2.01e-22,3.56e-05,,,True
873,1548,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_12498_61_wfc3_ir_f140w_ibp361/hst_12498_61_wfc3_ir_f140w_ibp361_drz.fits,hst_12498_61_wfc3_ir_f140w_ibp361_drz,2024-11-09,HST,WFC3,F140W,-3.56e-05,-2.2200000000000002e-21,-2.8000000000000004e-21,3.56e-05,,,True
874,1549,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_11563_32_wfc3_ir_f160w_ib5x32/hst_11563_32_wfc3_ir_f160w_ib5x32_drz.fits,hst_11563_32_wfc3_ir_f160w_ib5x32_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,1.08e-21,-1.6600000000000001e-21,3.56e-05,,,True
875,1550,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_9978_67_acs_wfc_f775w_j8m867/hst_9978_67_acs_wfc_f775w_j8m867_drc.fits,hst_9978_67_acs_wfc_f775w_j8m867_drc,2024-11-01,HST,ACS,F775W,-1.39e-05,9.58e-22,5.34e-22,1.39e-05,,,True
876,1551,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_11563_21_wfc3_ir_f160w_ib5x21/hst_11563_21_wfc3_ir_f160w_ib5x21_drz.fits,hst_11563_21_wfc3_ir_f160w_ib5x21_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,1.73e-21,2.41e-21,3.56e-05,,,True
877,1552,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_10086_83_acs_wfc_f775w_j8wc83/hst_10086_83_acs_wfc_f775w_j8wc83_drc.fits,hst_10086_83_acs_wfc_f775w_j8wc83_drc,2024-11-02,HST,ACS,F775W,-1.39e-05,-1.2500000000000001e-22,-6.38e-23,1.39e-05,,,True
878,1553,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_11563_43_wfc3_ir_f160w_ib5x43/hst_11563_43_wfc3_ir_f160w_ib5x43_drz.fits,hst_11563_43_wfc3_ir_f160w_ib5x43_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,5.57e-22,1.13e-21,3.56e-05,,,True
879,1555,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_11563_3b_wfc3_ir_f160w_ib5x3b/hst_11563_3b_wfc3_ir_f160w_ib5x3b_drz.fits,hst_11563_3b_wfc3_ir_f160w_ib5x3b_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,1.04e-22,7.83e-22,3.56e-05,,,True
880,1557,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_11563_38_wfc3_ir_f160w_ib5x38/hst_11563_38_wfc3_ir_f160w_ib5x38_drz.fits,hst_11563_38_wfc3_ir_f160w_ib5x38_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-7.54e-22,-1.82e-22,3.56e-05,,,True
881,1558,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_12498_19_wfc3_ir_f105w_ibp319/hst_12498_19_wfc3_ir_f105w_ibp319_drz.fits,hst_12498_19_wfc3_ir_f105w_ibp319_drz,2024-11-09,HST,WFC3,F105W,-3.56e-05,-1.4200000000000002e-21,2.62e-22,3.56e-05,,,True
882,1559,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_11563_06_wfc3_ir_f105w_ib5x06/hst_11563_06_wfc3_ir_f105w_ib5x06_drz.fits,hst_11563_06_wfc3_ir_f105w_ib5x06_drz,2024-11-09,HST,WFC3,F105W,-3.56e-05,1.3300000000000001e-21,-2.16e-22,3.56e-05,,,True
883,1560,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_11563_24_wfc3_ir_f160w_ib5x24/hst_11563_24_wfc3_ir_f160w_ib5x24_drz.fits,hst_11563_24_wfc3_ir_f160w_ib5x24_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-1.6100000000000001e-21,9.23e-22,3.56e-05,,,True
884,1562,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_11563_34_acs_wfc_f775w_jb5x34/hst_11563_34_acs_wfc_f775w_jb5x34_drc.fits,hst_11563_34_acs_wfc_f775w_jb5x34_drc,2024-11-04,HST,ACS,F775W,-1.39e-05,-5.85e-23,-5.779999999999999e-23,1.39e-05,,,True
885,1564,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_12061_h7_wfc3_ir_f160w_ibeuh7/hst_12061_h7_wfc3_ir_f160w_ibeuh7_drz.fits,hst_12061_h7_wfc3_ir_f160w_ibeuh7_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,9.76e-22,6.09e-22,3.56e-05,,,True
886,1565,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_10086_7e_acs_wfc_f775w_j8wc7e/hst_10086_7e_acs_wfc_f775w_j8wc7e_drc.fits,hst_10086_7e_acs_wfc_f775w_j8wc7e_drc,2024-11-05,HST,ACS,F775W,-1.39e-05,5.08e-22,9.050000000000001e-22,1.39e-05,,,True
887,1570,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_12061_7j_wfc3_ir_f160w_ibeu7j/hst_12061_7j_wfc3_ir_f160w_ibeu7j_drz.fits,hst_12061_7j_wfc3_ir_f160w_ibeu7j_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-9.9e-22,-1.2000000000000002e-21,3.56e-05,,,True
888,1571,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_9978_2d_acs_wfc_f775w_j8m82d/hst_9978_2d_acs_wfc_f775w_j8m82d_drc.fits,hst_9978_2d_acs_wfc_f775w_j8m82d_drc,2024-11-02,HST,ACS,F775W,-1.39e-05,-1.64e-22,2.31e-22,1.39e-05,,,True
889,1572,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_12062_em_wfc3_ir_f160w_ibevem/hst_12062_em_wfc3_ir_f160w_ibevem_drz.fits,hst_12062_em_wfc3_ir_f160w_ibevem_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-9.31e-22,-1.16e-21,3.56e-05,,,True
890,1573,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_12498_30_wfc3_ir_f105w_ibp330/hst_12498_30_wfc3_ir_f105w_ibp330_drz.fits,hst_12498_30_wfc3_ir_f105w_ibp330_drz,2024-11-09,HST,WFC3,F105W,-3.56e-05,-3.56e-22,-4.66e-22,3.56e-05,,,True
891,1574,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_9978_29_acs_wfc_f775w_j8m829/hst_9978_29_acs_wfc_f775w_j8m829_drc.fits,hst_9978_29_acs_wfc_f775w_j8m829_drc,2024-11-04,HST,ACS,F775W,-1.39e-05,9.03e-22,7.55e-22,1.39e-05,,,True
892,1575,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_11563_44_wfc3_ir_f160w_ib5x44/hst_11563_44_wfc3_ir_f160w_ib5x44_drz.fits,hst_11563_44_wfc3_ir_f160w_ib5x44_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-1.5600000000000002e-21,6.81e-22,3.56e-05,,,True
893,1576,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_9978_4d_acs_wfc_f775w_j8m84d/hst_9978_4d_acs_wfc_f775w_j8m84d_drc.fits,hst_9978_4d_acs_wfc_f775w_j8m84d_drc,2024-11-02,HST,ACS,F775W,-1.39e-05,-7.93e-22,-5.13e-22,1.39e-05,,,True
894,1577,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_14227_29_wfc3_ir_f105w_icxt29/hst_14227_29_wfc3_ir_f105w_icxt29_drz.fits,hst_14227_29_wfc3_ir_f105w_icxt29_drz,2024-11-09,HST,WFC3,F105W,-3.56e-05,-1.48e-22,3.01e-22,3.56e-05,,,True
895,1578,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_11563_4j_wfc3_ir_f160w_ib5x4j/hst_11563_4j_wfc3_ir_f160w_ib5x4j_drz.fits,hst_11563_4j_wfc3_ir_f160w_ib5x4j_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,1.87e-22,-3.25e-22,3.56e-05,,,True
896,1580,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_12498_28_wfc3_ir_f105w_ibp328/hst_12498_28_wfc3_ir_f105w_ibp328_drz.fits,hst_12498_28_wfc3_ir_f105w_ibp328_drz,2024-11-09,HST,WFC3,F105W,-3.56e-05,1.86e-22,-5.76e-22,3.56e-05,,,True
897,1581,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HST/hst_12498_56_wfc3_ir_f140w_ibp356/hst_12498_56_wfc3_ir_f140w_ibp356_drz.fits,hst_12498_56_wfc3_ir_f140w_ibp356_drz,2024-11-09,HST,WFC3,F140W,-3.56e-05,6.5e-22,-3.82e-22,3.56e-05,,,True
898,1582,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12062_gd_wfc3_ir_f160w/hst_12062_gd_wfc3_ir_f160w_drz.fits,hst_12062_gd_wfc3_ir_f160w_drz,2017-08-26,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,,,True
899,1584,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_11563_25_wfc3_ir_f160w/hst_11563_25_wfc3_ir_f160w_drz.fits,hst_11563_25_wfc3_ir_f160w_drz,2017-08-23,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,,,True
900,1585,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12498_46_wfc3_ir_f105w/hst_12498_46_wfc3_ir_f105w_drz.fits,hst_12498_46_wfc3_ir_f105w_drz,2017-09-11,HST,WFC3,F105W,-2.5e-05,0.0,0.0,2.5e-05,,,True
901,1586,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12498_14_wfc3_ir_f105w/hst_12498_14_wfc3_ir_f105w_drz.fits,hst_12498_14_wfc3_ir_f105w_drz,2017-09-09,HST,WFC3,F105W,-2.5e-05,0.0,0.0,2.5e-05,,,True
902,1587,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12498_56_wfc3_ir_f140w/hst_12498_56_wfc3_ir_f140w_drz.fits,hst_12498_56_wfc3_ir_f140w_drz,2017-08-18,HST,WFC3,F140W,-2.5e-05,-1.8800000000000002e-37,-1.8800000000000002e-37,2.5e-05,,,True
903,1588,Aphrodite,/astro/armin/bhoomika/pantheon_data_folder/Aphrodite/mastDownload/HLA/hst_12498_13_wfc3_ir_f160w/hst_12498_13_wfc3_ir_f160w_drz.fits,hst_12498_13_wfc3_ir_f160w_drz,2017-08-12,HST,WFC3,F160W,-2.5e-05,1.8800000000000002e-37,1.8800000000000002e-37,2.5e-05,,,True
