SNID,filename,File_key,Date,Telescope,Instrument,Filter,CD1_1,CD1_2,CD2_1,CD2_2
2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-o018_t010_nirspec_g395h-f290lp/jw01328-o018_t010_nirspec_g395h-f290lp_x1d.fits,jw01328-o018_t010_nirspec_g395h-f290lp_x1d,2025-06-10T05:31:57.645,JWST,NIRSPEC,F290LP,,,,
2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-o018_t010_nirspec_g395h-f290lp/jw01328-o018_t010_nirspec_g395h-f290lp_s3d.fits,jw01328-o018_t010_nirspec_g395h-f290lp_s3d,2025-06-10T05:31:26.959,JWST,NIRSPEC,F290LP,,,,
2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-c1006_t014_miri_ch4-long/jw01328-c1006_t014_miri_ch4-long_s3d.fits,jw01328-c1006_t014_miri_ch4-long_s3d,2025-06-10T05:42:22.095,JWST,MIRI,,,,,
2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-c1006_t014_miri_ch4-long/jw01328-c1006_t014_miri_ch4-long_x1d.fits,jw01328-c1006_t014_miri_ch4-long_x1d,2025-06-10T05:44:52.473,JWST,MIRI,,,,,
2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-o027_t010_nircam_clear-f335m-sub160p/jw01328-o027_t010_nircam_clear-f335m-sub160p_i2d.fits,jw01328-o027_t010_nircam_clear-f335m-sub160p_i2d,2025-06-10T05:30:40.755,JWST,NIRCAM,F335M,,,,
2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-o017_t010_miri_f1500w-brightsky/jw01328-o017_t010_miri_f1500w-brightsky_i2d.fits,jw01328-o017_t010_miri_f1500w-brightsky_i2d,2025-06-10T05:30:43.090,JWST,MIRI,F1500W,,,,
2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-c1006_t014_miri_ch3-long/jw01328-c1006_t014_miri_ch3-long_s3d.fits,jw01328-c1006_t014_miri_ch3-long_s3d,2025-06-10T05:42:20.961,JWST,MIRI,,,,,
2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-c1006_t014_miri_ch3-long/jw01328-c1006_t014_miri_ch3-long_x1d.fits,jw01328-c1006_t014_miri_ch3-long_x1d,2025-06-10T05:44:52.207,JWST,MIRI,,,,,
2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-o030_t010_miri_f770w-sub128/jw01328-o030_t010_miri_f770w-sub128_i2d.fits,jw01328-o030_t010_miri_f770w-sub128_i2d,2025-06-10T05:38:53.996,JWST,MIRI,F770W,,,,
2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-o019_t010_nircam_clear-f335m/jw01328-o019_t010_nircam_clear-f335m_i2d.fits,jw01328-o019_t010_nircam_clear-f335m_i2d,2025-06-10T05:40:42.776,JWST,NIRCAM,F335M,,,,
2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-o018_t010_nirspec_g235h-f170lp/jw01328-o018_t010_nirspec_g235h-f170lp_x1d.fits,jw01328-o018_t010_nirspec_g235h-f170lp_x1d,2025-06-10T05:32:00.310,JWST,NIRSPEC,F170LP,,,,
2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-o018_t010_nirspec_g235h-f170lp/jw01328-o018_t010_nirspec_g235h-f170lp_s3d.fits,jw01328-o018_t010_nirspec_g235h-f170lp_s3d,2025-06-10T05:31:32.337,JWST,NIRSPEC,F170LP,,,,
2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-o027_t010_nircam_clear-f200w-sub160p/jw01328-o027_t010_nircam_clear-f200w-sub160p_i2d.fits,jw01328-o027_t010_nircam_clear-f200w-sub160p_i2d,2025-06-10T05:30:37.380,JWST,NIRCAM,F200W,,,,
2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-o019_t010_nircam_clear-f200w/jw01328-o019_t010_nircam_clear-f200w_i2d.fits,jw01328-o019_t010_nircam_clear-f200w_i2d,2025-06-10T05:43:31.076,JWST,NIRCAM,F200W,,,,
2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-o017_t010_miri_f770w-brightsky/jw01328-o017_t010_miri_f770w-brightsky_i2d.fits,jw01328-o017_t010_miri_f770w-brightsky_i2d,2025-06-10T05:30:46.740,JWST,MIRI,F770W,,,,
2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-o027_t010_nircam_clear-f444w-sub160p/jw01328-o027_t010_nircam_clear-f444w-sub160p_i2d.fits,jw01328-o027_t010_nircam_clear-f444w-sub160p_i2d,2025-06-10T05:30:42.238,JWST,NIRCAM,F444W,,,,
2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-o030_t010_miri_f560w-sub128/jw01328-o030_t010_miri_f560w-sub128_i2d.fits,jw01328-o030_t010_miri_f560w-sub128_i2d,2025-06-10T05:38:54.802,JWST,MIRI,F560W,,,,
2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-c1006_t014_miri_ch2-medium/jw01328-c1006_t014_miri_ch2-medium_x1d.fits,jw01328-c1006_t014_miri_ch2-medium_x1d,2025-06-10T05:44:51.846,JWST,MIRI,,,,,
2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-c1006_t014_miri_ch2-medium/jw01328-c1006_t014_miri_ch2-medium_s3d.fits,jw01328-c1006_t014_miri_ch2-medium_s3d,2025-06-10T05:42:19.193,JWST,MIRI,,,,,
2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-c1006_t014_miri_ch3-short/jw01328-c1006_t014_miri_ch3-short_x1d.fits,jw01328-c1006_t014_miri_ch3-short_x1d,2025-06-10T05:44:52.037,JWST,MIRI,,,,,
2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-c1006_t014_miri_ch3-short/jw01328-c1006_t014_miri_ch3-short_s3d.fits,jw01328-c1006_t014_miri_ch3-short_s3d,2025-06-10T05:42:20.090,JWST,MIRI,,,,,
2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-c1006_t014_miri_ch4-medium/jw01328-c1006_t014_miri_ch4-medium_s3d.fits,jw01328-c1006_t014_miri_ch4-medium_s3d,2025-06-10T05:42:21.762,JWST,MIRI,,,,,
2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-c1006_t014_miri_ch4-medium/jw01328-c1006_t014_miri_ch4-medium_x1d.fits,jw01328-c1006_t014_miri_ch4-medium_x1d,2025-06-10T05:44:52.385,JWST,MIRI,,,,,
2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-c1006_t014_miri_ch2-long/jw01328-c1006_t014_miri_ch2-long_x1d.fits,jw01328-c1006_t014_miri_ch2-long_x1d,2025-06-10T05:44:51.954,JWST,MIRI,,,,,
2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-c1006_t014_miri_ch2-long/jw01328-c1006_t014_miri_ch2-long_s3d.fits,jw01328-c1006_t014_miri_ch2-long_s3d,2025-06-10T05:42:19.621,JWST,MIRI,,,,,
2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-c1006_t014_miri_ch3-medium/jw01328-c1006_t014_miri_ch3-medium_x1d.fits,jw01328-c1006_t014_miri_ch3-medium_x1d,2025-06-10T05:44:52.121,JWST,MIRI,,,,,
2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-c1006_t014_miri_ch3-medium/jw01328-c1006_t014_miri_ch3-medium_s3d.fits,jw01328-c1006_t014_miri_ch3-medium_s3d,2025-06-10T05:42:20.519,JWST,MIRI,,,,,
2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-c1006_t014_miri_ch1-short/jw01328-c1006_t014_miri_ch1-short_x1d.fits,jw01328-c1006_t014_miri_ch1-short_x1d,2025-06-10T05:44:51.453,JWST,MIRI,,,,,
2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-c1006_t014_miri_ch1-short/jw01328-c1006_t014_miri_ch1-short_s3d.fits,jw01328-c1006_t014_miri_ch1-short_s3d,2025-06-10T05:42:17.266,JWST,MIRI,,,,,
2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-o019_t010_nircam_clear-f150w/jw01328-o019_t010_nircam_clear-f150w_i2d.fits,jw01328-o019_t010_nircam_clear-f150w_i2d,2025-06-10T05:46:16.105,JWST,NIRCAM,F150W,,,,
2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-o019_t010_nircam_clear-f444w/jw01328-o019_t010_nircam_clear-f444w_i2d.fits,jw01328-o019_t010_nircam_clear-f444w_i2d,2025-06-10T05:39:50.668,JWST,NIRCAM,F444W,,,,
2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-c1006_t014_miri_ch2-short/jw01328-c1006_t014_miri_ch2-short_x1d.fits,jw01328-c1006_t014_miri_ch2-short_x1d,2025-06-10T05:44:51.724,JWST,MIRI,,,,,
2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-c1006_t014_miri_ch2-short/jw01328-c1006_t014_miri_ch2-short_s3d.fits,jw01328-c1006_t014_miri_ch2-short_s3d,2025-06-10T05:42:18.763,JWST,MIRI,,,,,
2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-o030_t010_miri_f1500w-sub128/jw01328-o030_t010_miri_f1500w-sub128_i2d.fits,jw01328-o030_t010_miri_f1500w-sub128_i2d,2025-06-10T05:38:47.033,JWST,MIRI,F1500W,,,,
2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-o017_t010_miri_f560w-brightsky/jw01328-o017_t010_miri_f560w-brightsky_i2d.fits,jw01328-o017_t010_miri_f560w-brightsky_i2d,2025-06-10T05:30:46.619,JWST,MIRI,F560W,,,,
05D2ah,/astro/armin/bhoomika/pantheon_data_folder/05D2ah/mastDownload/JWST/jw01727-o152_t152_miri_f770w/jw01727-o152_t152_miri_f770w_i2d.fits,jw01727-o152_t152_miri_f770w_i2d,2025-05-25T12:02:29.696,JWST,MIRI,F770W,,,,
2010gp,/astro/armin/bhoomika/pantheon_data_folder/2010gp/mastDownload/JWST/jw01265-o001_t004_miri_f1130w/jw01265-o001_t004_miri_f1130w_i2d.fits,jw01265-o001_t004_miri_f1130w_i2d,2025-06-18T01:03:51.203,JWST,MIRI,F1130W,,,,
2010gp,/astro/armin/bhoomika/pantheon_data_folder/2010gp/mastDownload/JWST/jw01265-o001_t004_miri_f770w/jw01265-o001_t004_miri_f770w_i2d.fits,jw01265-o001_t004_miri_f770w_i2d,2025-06-18T01:03:49.747,JWST,MIRI,F770W,,,,
2010gp,/astro/armin/bhoomika/pantheon_data_folder/2010gp/mastDownload/JWST/jw01265-o003_t001_miri_f560w/jw01265-o003_t001_miri_f560w_i2d.fits,jw01265-o003_t001_miri_f560w_i2d,2025-06-18T01:04:00.793,JWST,MIRI,F560W,,,,
2010gp,/astro/armin/bhoomika/pantheon_data_folder/2010gp/mastDownload/JWST/jw01265-o002_t002_miri_f1130w/jw01265-o002_t002_miri_f1130w_i2d.fits,jw01265-o002_t002_miri_f1130w_i2d,2025-06-18T01:03:14.669,JWST,MIRI,F1130W,,,,
2010gp,/astro/armin/bhoomika/pantheon_data_folder/2010gp/mastDownload/JWST/jw01265-o002_t002_miri_f770w/jw01265-o002_t002_miri_f770w_i2d.fits,jw01265-o002_t002_miri_f770w_i2d,2025-06-18T01:03:12.354,JWST,MIRI,F770W,,,,
2010gp,/astro/armin/bhoomika/pantheon_data_folder/2010gp/mastDownload/JWST/jw01265-o001_t004_miri_f560w/jw01265-o001_t004_miri_f560w_i2d.fits,jw01265-o001_t004_miri_f560w_i2d,2025-06-18T01:03:42.962,JWST,MIRI,F560W,,,,
2010gp,/astro/armin/bhoomika/pantheon_data_folder/2010gp/mastDownload/JWST/jw01265-o003_t001_miri_f1130w/jw01265-o003_t001_miri_f1130w_i2d.fits,jw01265-o003_t001_miri_f1130w_i2d,2025-06-18T01:03:58.602,JWST,MIRI,F1130W,,,,
2010gp,/astro/armin/bhoomika/pantheon_data_folder/2010gp/mastDownload/JWST/jw01265-o002_t002_miri_f560w/jw01265-o002_t002_miri_f560w_i2d.fits,jw01265-o002_t002_miri_f560w_i2d,2025-06-18T01:03:18.369,JWST,MIRI,F560W,,,,
1990N,/astro/armin/bhoomika/pantheon_data_folder/1990N/mastDownload/JWST/jw01995-o022_t021_nircam_clear-f356w/jw01995-o022_t021_nircam_clear-f356w_i2d.fits,jw01995-o022_t021_nircam_clear-f356w_i2d,2025-06-05T07:42:41.557,JWST,NIRCAM,F356W,,,,
1990N,/astro/armin/bhoomika/pantheon_data_folder/1990N/mastDownload/JWST/jw01995-o022_t021_nircam_clear-f115w/jw01995-o022_t021_nircam_clear-f115w_i2d.fits,jw01995-o022_t021_nircam_clear-f115w_i2d,2025-06-05T08:21:27.816,JWST,NIRCAM,F115W,,,,
1989B,/astro/armin/bhoomika/pantheon_data_folder/1989B/mastDownload/JWST/jw02107-c1011_t011_miri_f770w/jw02107-c1011_t011_miri_f770w_i2d.fits,jw02107-c1011_t011_miri_f770w_i2d,2025-03-26T05:23:59.973,JWST,MIRI,F770W,,,,
1989B,/astro/armin/bhoomika/pantheon_data_folder/1989B/mastDownload/JWST/jw02107-c1011_t011_miri_f2100w/jw02107-c1011_t011_miri_f2100w_i2d.fits,jw02107-c1011_t011_miri_f2100w_i2d,2025-03-26T05:23:05.198,JWST,MIRI,F2100W,,,,
1989B,/astro/armin/bhoomika/pantheon_data_folder/1989B/mastDownload/JWST/jw02107-o029_t011_nircam_clear-f300m/jw02107-o029_t011_nircam_clear-f300m_i2d.fits,jw02107-o029_t011_nircam_clear-f300m_i2d,2025-05-29T18:07:17.812,JWST,NIRCAM,F300M,,,,
1989B,/astro/armin/bhoomika/pantheon_data_folder/1989B/mastDownload/JWST/jw04793-o011_t011_nircam_clear-f150w/jw04793-o011_t011_nircam_clear-f150w_i2d.fits,jw04793-o011_t011_nircam_clear-f150w_i2d,2025-06-01T02:12:26.677,JWST,NIRCAM,F150W,,,,
1989B,/astro/armin/bhoomika/pantheon_data_folder/1989B/mastDownload/JWST/jw02107-o029_t011_nircam_clear-f335m/jw02107-o029_t011_nircam_clear-f335m_i2d.fits,jw02107-o029_t011_nircam_clear-f335m_i2d,2025-05-29T18:07:04.642,JWST,NIRCAM,F335M,,,,
1989B,/astro/armin/bhoomika/pantheon_data_folder/1989B/mastDownload/JWST/jw04793-o011_t011_nircam_clear-f444w/jw04793-o011_t011_nircam_clear-f444w_i2d.fits,jw04793-o011_t011_nircam_clear-f444w_i2d,2025-06-01T01:59:12.064,JWST,NIRCAM,F444W,,,,
1989B,/astro/armin/bhoomika/pantheon_data_folder/1989B/mastDownload/JWST/jw02107-o011_t011_miri_f1000w/jw02107-o011_t011_miri_f1000w_i2d.fits,jw02107-o011_t011_miri_f1000w_i2d,2025-05-29T17:48:39.843,JWST,MIRI,F1000W,,,,
1989B,/astro/armin/bhoomika/pantheon_data_folder/1989B/mastDownload/JWST/jw02107-o029_t011_nircam_clear-f200w/jw02107-o029_t011_nircam_clear-f200w_i2d.fits,jw02107-o029_t011_nircam_clear-f200w_i2d,2025-05-29T19:17:08.341,JWST,NIRCAM,F200W,,,,
1989B,/astro/armin/bhoomika/pantheon_data_folder/1989B/mastDownload/JWST/jw02107-o011_t011_miri_f1130w/jw02107-o011_t011_miri_f1130w_i2d.fits,jw02107-o011_t011_miri_f1130w_i2d,2025-05-29T17:48:49.253,JWST,MIRI,F1130W,,,,
1989B,/astro/armin/bhoomika/pantheon_data_folder/1989B/mastDownload/JWST/jw04793-o011_t011_nircam_f150w2-f164n/jw04793-o011_t011_nircam_f150w2-f164n_i2d.fits,jw04793-o011_t011_nircam_f150w2-f164n_i2d,2025-06-01T02:06:13.233,JWST,NIRCAM,F150W2,,,,
1989B,/astro/armin/bhoomika/pantheon_data_folder/1989B/mastDownload/JWST/jw04793-o011_t011_nircam_clear-f212n/jw04793-o011_t011_nircam_clear-f212n_i2d.fits,jw04793-o011_t011_nircam_clear-f212n_i2d,2025-06-01T02:12:06.238,JWST,NIRCAM,F212N,,,,
1989B,/astro/armin/bhoomika/pantheon_data_folder/1989B/mastDownload/JWST/jw04793-o011_t011_nircam_clear-f277w/jw04793-o011_t011_nircam_clear-f277w_i2d.fits,jw04793-o011_t011_nircam_clear-f277w_i2d,2025-06-01T01:58:08.159,JWST,NIRCAM,F277W,,,,
1989B,/astro/armin/bhoomika/pantheon_data_folder/1989B/mastDownload/JWST/jw02107-c1011_t011_miri_f1130w/jw02107-c1011_t011_miri_f1130w_i2d.fits,jw02107-c1011_t011_miri_f1130w_i2d,2025-03-26T05:23:26.503,JWST,MIRI,F1130W,,,,
1989B,/astro/armin/bhoomika/pantheon_data_folder/1989B/mastDownload/JWST/jw02107-o011_t011_miri_f2100w/jw02107-o011_t011_miri_f2100w_i2d.fits,jw02107-o011_t011_miri_f2100w_i2d,2025-05-29T17:48:44.266,JWST,MIRI,F2100W,,,,
1989B,/astro/armin/bhoomika/pantheon_data_folder/1989B/mastDownload/JWST/jw02107-o029_t011_nircam_clear-f360m/jw02107-o029_t011_nircam_clear-f360m_i2d.fits,jw02107-o029_t011_nircam_clear-f360m_i2d,2025-05-29T18:14:44.153,JWST,NIRCAM,F360M,,,,
1989B,/astro/armin/bhoomika/pantheon_data_folder/1989B/mastDownload/JWST/jw04793-o011_t011_nircam_f405n-f444w/jw04793-o011_t011_nircam_f405n-f444w_i2d.fits,jw04793-o011_t011_nircam_f405n-f444w_i2d,2025-06-01T01:58:08.624,JWST,NIRCAM,F444W,,,,
1989B,/astro/armin/bhoomika/pantheon_data_folder/1989B/mastDownload/JWST/jw04793-o011_t011_nircam_clear-f187n/jw04793-o011_t011_nircam_clear-f187n_i2d.fits,jw04793-o011_t011_nircam_clear-f187n_i2d,2025-06-01T02:11:58.236,JWST,NIRCAM,F187N,,,,
1989B,/astro/armin/bhoomika/pantheon_data_folder/1989B/mastDownload/JWST/jw04793-o011_t011_nircam_clear-f335m/jw04793-o011_t011_nircam_clear-f335m_i2d.fits,jw04793-o011_t011_nircam_clear-f335m_i2d,2025-06-01T01:58:47.526,JWST,NIRCAM,F335M,,,,
1989B,/astro/armin/bhoomika/pantheon_data_folder/1989B/mastDownload/JWST/jw02107-o011_t011_miri_f770w/jw02107-o011_t011_miri_f770w_i2d.fits,jw02107-o011_t011_miri_f770w_i2d,2025-05-29T17:48:42.746,JWST,MIRI,F770W,,,,
1989B,/astro/armin/bhoomika/pantheon_data_folder/1989B/mastDownload/JWST/jw02107-c1011_t011_miri_f1000w/jw02107-c1011_t011_miri_f1000w_i2d.fits,jw02107-c1011_t011_miri_f1000w_i2d,2025-03-26T05:23:19.073,JWST,MIRI,F1000W,,,,
1999cp,/astro/armin/bhoomika/pantheon_data_folder/1999cp/mastDownload/JWST/jw01685-c1008_t004_nircam_clear-f277w/jw01685-c1008_t004_nircam_clear-f277w_i2d.fits,jw01685-c1008_t004_nircam_clear-f277w_i2d,2025-04-05T01:18:49.399,JWST,NIRCAM,F277W,,,,
1999cp,/astro/armin/bhoomika/pantheon_data_folder/1999cp/mastDownload/JWST/jw01685-o007_t004_nircam_clear-f277w/jw01685-o007_t004_nircam_clear-f277w_i2d.fits,jw01685-o007_t004_nircam_clear-f277w_i2d,2025-06-08T05:51:26.954,JWST,NIRCAM,F277W,,,,
1999cp,/astro/armin/bhoomika/pantheon_data_folder/1999cp/mastDownload/JWST/jw01685-c1008_t004_nircam_clear-f090w/jw01685-c1008_t004_nircam_clear-f090w_i2d.fits,jw01685-c1008_t004_nircam_clear-f090w_i2d,2025-04-05T01:42:45.035,JWST,NIRCAM,F090W,,,,
1999cp,/astro/armin/bhoomika/pantheon_data_folder/1999cp/mastDownload/JWST/jw01685-o008_t004_nircam_clear-f150w/jw01685-o008_t004_nircam_clear-f150w_i2d.fits,jw01685-o008_t004_nircam_clear-f150w_i2d,2025-06-08T05:28:45.382,JWST,NIRCAM,F150W,,,,
1999cp,/astro/armin/bhoomika/pantheon_data_folder/1999cp/mastDownload/JWST/jw01685-o007_t004_nircam_clear-f090w/jw01685-o007_t004_nircam_clear-f090w_i2d.fits,jw01685-o007_t004_nircam_clear-f090w_i2d,2025-06-08T06:02:27.057,JWST,NIRCAM,F090W,,,,
1999cp,/astro/armin/bhoomika/pantheon_data_folder/1999cp/mastDownload/JWST/jw01685-o008_t004_nircam_clear-f090w/jw01685-o008_t004_nircam_clear-f090w_i2d.fits,jw01685-o008_t004_nircam_clear-f090w_i2d,2025-06-08T05:27:17.821,JWST,NIRCAM,F090W,,,,
1999cp,/astro/armin/bhoomika/pantheon_data_folder/1999cp/mastDownload/JWST/jw01685-o008_t004_nircam_clear-f277w/jw01685-o008_t004_nircam_clear-f277w_i2d.fits,jw01685-o008_t004_nircam_clear-f277w_i2d,2025-06-08T05:17:16.995,JWST,NIRCAM,F277W,,,,
1999cp,/astro/armin/bhoomika/pantheon_data_folder/1999cp/mastDownload/JWST/jw01685-c1008_t004_nircam_clear-f150w/jw01685-c1008_t004_nircam_clear-f150w_i2d.fits,jw01685-c1008_t004_nircam_clear-f150w_i2d,2025-04-05T01:28:35.323,JWST,NIRCAM,F150W,,,,
1999cp,/astro/armin/bhoomika/pantheon_data_folder/1999cp/mastDownload/JWST/jw01685-o007_t004_nircam_clear-f150w/jw01685-o007_t004_nircam_clear-f150w_i2d.fits,jw01685-o007_t004_nircam_clear-f150w_i2d,2025-06-08T06:02:58.761,JWST,NIRCAM,F150W,,,,
2006X,/astro/armin/bhoomika/pantheon_data_folder/2006X/mastDownload/JWST/jw02107-o032_t014_nircam_clear-f360m/jw02107-o032_t014_nircam_clear-f360m_i2d.fits,jw02107-o032_t014_nircam_clear-f360m_i2d,2025-05-29T15:30:58.367,JWST,NIRCAM,F360M,,,,
2006X,/astro/armin/bhoomika/pantheon_data_folder/2006X/mastDownload/JWST/jw02107-o043_t014_nircam_clear-f335m/jw02107-o043_t014_nircam_clear-f335m_i2d.fits,jw02107-o043_t014_nircam_clear-f335m_i2d,2025-05-29T05:21:51.727,JWST,NIRCAM,F335M,,,,
2006X,/astro/armin/bhoomika/pantheon_data_folder/2006X/mastDownload/JWST/jw02107-o043_t014_nircam_clear-f300m/jw02107-o043_t014_nircam_clear-f300m_i2d.fits,jw02107-o043_t014_nircam_clear-f300m_i2d,2025-05-29T05:19:56.026,JWST,NIRCAM,F300M,,,,
2006X,/astro/armin/bhoomika/pantheon_data_folder/2006X/mastDownload/JWST/jw02107-c1014_t014_miri_f1000w/jw02107-c1014_t014_miri_f1000w_i2d.fits,jw02107-c1014_t014_miri_f1000w_i2d,2025-03-25T23:00:47.085,JWST,MIRI,F1000W,,,,
2006X,/astro/armin/bhoomika/pantheon_data_folder/2006X/mastDownload/JWST/jw02107-c1014_t014_miri_f2100w/jw02107-c1014_t014_miri_f2100w_i2d.fits,jw02107-c1014_t014_miri_f2100w_i2d,2025-03-25T23:00:43.517,JWST,MIRI,F2100W,,,,
2006X,/astro/armin/bhoomika/pantheon_data_folder/2006X/mastDownload/JWST/jw02107-o014_t014_miri_f2100w/jw02107-o014_t014_miri_f2100w_i2d.fits,jw02107-o014_t014_miri_f2100w_i2d,2025-05-29T15:30:11.401,JWST,MIRI,F2100W,,,,
2006X,/astro/armin/bhoomika/pantheon_data_folder/2006X/mastDownload/JWST/jw02107-o014_t014_miri_f1000w/jw02107-o014_t014_miri_f1000w_i2d.fits,jw02107-o014_t014_miri_f1000w_i2d,2025-05-29T15:30:03.812,JWST,MIRI,F1000W,,,,
2006X,/astro/armin/bhoomika/pantheon_data_folder/2006X/mastDownload/JWST/jw02107-c1014_t014_miri_f770w/jw02107-c1014_t014_miri_f770w_i2d.fits,jw02107-c1014_t014_miri_f770w_i2d,2025-03-25T23:00:02.572,JWST,MIRI,F770W,,,,
2006X,/astro/armin/bhoomika/pantheon_data_folder/2006X/mastDownload/JWST/jw02107-c1014_t014_miri_f1130w/jw02107-c1014_t014_miri_f1130w_i2d.fits,jw02107-c1014_t014_miri_f1130w_i2d,2025-03-25T23:00:07.566,JWST,MIRI,F1130W,,,,
2006X,/astro/armin/bhoomika/pantheon_data_folder/2006X/mastDownload/JWST/jw02107-o032_t014_nircam_clear-f300m/jw02107-o032_t014_nircam_clear-f300m_i2d.fits,jw02107-o032_t014_nircam_clear-f300m_i2d,2025-05-29T15:30:13.156,JWST,NIRCAM,F300M,,,,
2006X,/astro/armin/bhoomika/pantheon_data_folder/2006X/mastDownload/JWST/jw02107-o043_t014_nircam_clear-f360m/jw02107-o043_t014_nircam_clear-f360m_i2d.fits,jw02107-o043_t014_nircam_clear-f360m_i2d,2025-05-29T05:20:42.727,JWST,NIRCAM,F360M,,,,
2006X,/astro/armin/bhoomika/pantheon_data_folder/2006X/mastDownload/JWST/jw02107-o043_t014_nircam_clear-f200w/jw02107-o043_t014_nircam_clear-f200w_i2d.fits,jw02107-o043_t014_nircam_clear-f200w_i2d,2025-05-29T05:51:29.366,JWST,NIRCAM,F200W,,,,
2006X,/astro/armin/bhoomika/pantheon_data_folder/2006X/mastDownload/JWST/jw02107-o032_t014_nircam_clear-f335m/jw02107-o032_t014_nircam_clear-f335m_i2d.fits,jw02107-o032_t014_nircam_clear-f335m_i2d,2025-05-29T15:30:00.152,JWST,NIRCAM,F335M,,,,
2006X,/astro/armin/bhoomika/pantheon_data_folder/2006X/mastDownload/JWST/jw02107-o014_t014_miri_f770w/jw02107-o014_t014_miri_f770w_i2d.fits,jw02107-o014_t014_miri_f770w_i2d,2025-05-29T15:30:02.166,JWST,MIRI,F770W,,,,
2006X,/astro/armin/bhoomika/pantheon_data_folder/2006X/mastDownload/JWST/jw02107-o014_t014_miri_f1130w/jw02107-o014_t014_miri_f1130w_i2d.fits,jw02107-o014_t014_miri_f1130w_i2d,2025-05-29T15:30:02.727,JWST,MIRI,F1130W,,,,
2006X,/astro/armin/bhoomika/pantheon_data_folder/2006X/mastDownload/JWST/jw02107-o032_t014_nircam_clear-f200w/jw02107-o032_t014_nircam_clear-f200w_i2d.fits,jw02107-o032_t014_nircam_clear-f200w_i2d,2025-05-29T15:59:51.951,JWST,NIRCAM,F200W,,,,
2012cg,/astro/armin/bhoomika/pantheon_data_folder/2012cg/mastDownload/JWST/jw03707-o062_t031_nircam_clear-f150w/jw03707-o062_t031_nircam_clear-f150w_i2d.fits,jw03707-o062_t031_nircam_clear-f150w_i2d,2025-05-30T03:07:02.086,JWST,NIRCAM,F150W,,,,
