SNID,filename,File_key,Date,Telescope,Instrument,Filter,CD1_1,CD1_2,CD2_1,CD2_2,RA_SN,Dec_SN,filenameshort,Galaxy_Key,RA_Galaxy,Dec_Galaxy,Position_Angle,Major_Axis,Minor_Axis,Kron_Radius,Mag,Mag_Error,Flux,Flux_Error,CXX,CXY,CYY,a_pixels,b_pixels,theta_deg,PA_deg,theta_rad,a_arcsec,b_arcsec
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12063_0r_wfc3_ir_f160w_ibeo0r/hst_12063_0r_wfc3_ir_f160w_ibeo0r_drz.fits,hst_12063_0r_wfc3_ir_f160w_ibeo0r_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.0166064716098e-21,9.47551494148724e-22,3.56250007947285e-05,,,hst_12063_0r_wfc3_ir_f160w_ibeo0r_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12177_43_wfc3_ir_f140w_ibhj43/hst_12177_43_wfc3_ir_f140w_ibhj43_drz.fits,hst_12177_43_wfc3_ir_f140w_ibhj43_drz,2024-11-09,HST,WFC3,F140W,-3.5625000794728e-05,-4.4584728935280005e-22,3.34096371449252e-22,3.56250007947285e-05,,,hst_12177_43_wfc3_ir_f140w_ibhj43_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12063_0t_wfc3_ir_f160w_ibeo0t/hst_12063_0t_wfc3_ir_f160w_ibeo0t_drz.fits,hst_12063_0t_wfc3_ir_f160w_ibeo0t_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.6142240941280001e-21,-9.1621404671626e-22,3.56250007947285e-05,,,hst_12063_0t_wfc3_ir_f160w_ibeo0t_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12063_60_wfc3_ir_f125w_ibeo60/hst_12063_60_wfc3_ir_f125w_ibeo60_drz.fits,hst_12063_60_wfc3_ir_f125w_ibeo60_drz,2024-11-09,HST,WFC3,F125W,-3.5625000794728e-05,5.23030442107405e-22,2.02658304887275e-22,3.56250007947285e-05,,,hst_12063_60_wfc3_ir_f125w_ibeo60_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_13868_10_wfc3_ir_f160w_icp910/hst_13868_10_wfc3_ir_f160w_icp910_drz.fits,hst_13868_10_wfc3_ir_f160w_icp910_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,1.3367429416734401e-21,-1.6377725920067001e-21,3.56250007947285e-05,,,hst_13868_10_wfc3_ir_f160w_icp910_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12063_fp_wfc3_ir_f125w_ibeofp/hst_12063_fp_wfc3_ir_f125w_ibeofp_drz.fits,hst_12063_fp_wfc3_ir_f125w_ibeofp_drz,2024-11-09,HST,WFC3,F125W,-3.5625000794728e-05,7.73750087398909e-22,-2.9766586798849e-22,3.56250007947285e-05,,,hst_12063_fp_wfc3_ir_f125w_ibeofp_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12063_0t_wfc3_ir_f125w_ibeo0t/hst_12063_0t_wfc3_ir_f125w_ibeo0t_drz.fits,hst_12063_0t_wfc3_ir_f125w_ibeo0t_drz,2024-11-09,HST,WFC3,F125W,-3.5625000794728e-05,2.93371894640325e-22,-1.0955665786245e-22,3.56250007947285e-05,,,hst_12063_0t_wfc3_ir_f125w_ibeo0t_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12063_73_wfc3_ir_f160w_ibeo73/hst_12063_73_wfc3_ir_f160w_ibeo73_drz.fits,hst_12063_73_wfc3_ir_f160w_ibeo73_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.5738467111913e-22,1.47586261235335e-21,3.56250007947285e-05,,,hst_12063_73_wfc3_ir_f160w_ibeo73_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12063_1l_wfc3_ir_f160w_ibeo1l/hst_12063_1l_wfc3_ir_f160w_ibeo1l_drz.fits,hst_12063_1l_wfc3_ir_f160w_ibeo1l_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.4574255589035e-21,-1.3119669598448e-21,3.56250007947285e-05,,,hst_12063_1l_wfc3_ir_f160w_ibeo1l_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12063_fr_wfc3_ir_f125w_ibeofr/hst_12063_fr_wfc3_ir_f125w_ibeofr_drz.fits,hst_12063_fr_wfc3_ir_f125w_ibeofr_drz,2024-11-09,HST,WFC3,F125W,-3.5625000794728e-05,-1.5805719088592e-21,-3.155636423098e-22,3.56250007947285e-05,,,hst_12063_fr_wfc3_ir_f125w_ibeofr_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12063_74_wfc3_ir_f125w_ibeo74/hst_12063_74_wfc3_ir_f125w_ibeo74_drz.fits,hst_12063_74_wfc3_ir_f125w_ibeo74_drz,2024-11-09,HST,WFC3,F125W,-3.5625000794728e-05,1.51916730439853e-21,-1.2118578549308001e-21,3.56250007947285e-05,,,hst_12063_74_wfc3_ir_f125w_ibeo74_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12063_1e_wfc3_ir_f160w_ibeo1e/hst_12063_1e_wfc3_ir_f160w_ibeo1e_drz.fits,hst_12063_1e_wfc3_ir_f160w_ibeo1e_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.0214239333987e-21,-2.4010271969196e-22,3.56250007947285e-05,,,hst_12063_1e_wfc3_ir_f160w_ibeo1e_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12063_0v_wfc3_ir_f125w_ibeo0v/hst_12063_0v_wfc3_ir_f125w_ibeo0v_drz.fits,hst_12063_0v_wfc3_ir_f125w_ibeo0v_drz,2024-11-09,HST,WFC3,F125W,-3.5625000794728e-05,-1.9357268563535e-21,-3.1078123590160007e-21,3.56250007947285e-05,,,hst_12063_0v_wfc3_ir_f125w_ibeo0v_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12063_1b_wfc3_ir_f160w_ibeo1b/hst_12063_1b_wfc3_ir_f160w_ibeo1b_drz.fits,hst_12063_1b_wfc3_ir_f160w_ibeo1b_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-2.3867243891669e-21,-2.094565304381e-21,3.56250007947285e-05,,,hst_12063_1b_wfc3_ir_f160w_ibeo1b_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12063_57_wfc3_ir_f125w_ibeo57/hst_12063_57_wfc3_ir_f125w_ibeo57_drz.fits,hst_12063_57_wfc3_ir_f125w_ibeo57_drz,2024-11-09,HST,WFC3,F125W,-3.5625000794728e-05,-3.8781020800466e-22,-8.9060200801705e-22,3.56250007947285e-05,,,hst_12063_57_wfc3_ir_f125w_ibeo57_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12063_64_wfc3_ir_f125w_ibeo64/hst_12063_64_wfc3_ir_f125w_ibeo64_drz.fits,hst_12063_64_wfc3_ir_f125w_ibeo64_drz,2024-11-09,HST,WFC3,F125W,-3.5625000794728e-05,1.29052582387118e-21,-2.2236463533103e-22,3.56250007947285e-05,,,hst_12063_64_wfc3_ir_f125w_ibeo64_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12063_61_wfc3_ir_f160w_ibeo61/hst_12063_61_wfc3_ir_f160w_ibeo61_drz.fits,hst_12063_61_wfc3_ir_f160w_ibeo61_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.0573373804665001e-21,4.80272559242844e-22,3.56250007947285e-05,,,hst_12063_61_wfc3_ir_f160w_ibeo61_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12063_f1_wfc3_ir_f125w_ibeof1/hst_12063_f1_wfc3_ir_f125w_ibeof1_drz.fits,hst_12063_f1_wfc3_ir_f125w_ibeof1_drz,2024-11-09,HST,WFC3,F125W,-3.5625000794728e-05,2.3146845221204402e-21,2.24161513604997e-21,3.56250007947285e-05,,,hst_12063_f1_wfc3_ir_f125w_ibeof1_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12177_61_wfc3_ir_f140w_ibhj61/hst_12177_61_wfc3_ir_f140w_ibhj61_drz.fits,hst_12177_61_wfc3_ir_f140w_ibhj61_drz,2024-11-09,HST,WFC3,F140W,-3.5625000794728e-05,-8.5842967638856e-22,-8.4491499505300015e-22,3.56250007947285e-05,,,hst_12177_61_wfc3_ir_f140w_ibhj61_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12177_52_wfc3_ir_f140w_ibhj52/hst_12177_52_wfc3_ir_f140w_ibhj52_drz.fits,hst_12177_52_wfc3_ir_f140w_ibhj52_drz,2024-11-09,HST,WFC3,F140W,-3.5625000794728e-05,-5.5555198094466005e-22,-2.4747237545560003e-22,3.56250007947285e-05,,,hst_12177_52_wfc3_ir_f140w_ibhj52_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12177_48_wfc3_ir_f140w_ibhj48/hst_12177_48_wfc3_ir_f140w_ibhj48_drz.fits,hst_12177_48_wfc3_ir_f140w_ibhj48_drz,2024-11-09,HST,WFC3,F140W,-3.5625000794728e-05,4.03848710665748e-22,-6.5798911738936e-22,3.56250007947285e-05,,,hst_12177_48_wfc3_ir_f140w_ibhj48_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12063_1c_wfc3_ir_f125w_ibeo1c/hst_12063_1c_wfc3_ir_f125w_ibeo1c_drz.fits,hst_12063_1c_wfc3_ir_f125w_ibeo1c_drz,2024-11-09,HST,WFC3,F125W,-3.5625000794728e-05,5.4428210355748495e-22,-8.4723157604512e-22,3.56250007947285e-05,,,hst_12063_1c_wfc3_ir_f125w_ibeo1c_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12177_59_wfc3_ir_f140w_ibhj59/hst_12177_59_wfc3_ir_f140w_ibhj59_drz.fits,hst_12177_59_wfc3_ir_f140w_ibhj59_drz,2024-11-09,HST,WFC3,F140W,-3.5625000794728e-05,1.54636522924219e-21,-1.606722763006e-21,3.56250007947285e-05,,,hst_12177_59_wfc3_ir_f140w_ibhj59_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12063_1c_wfc3_ir_f160w_ibeo1c/hst_12063_1c_wfc3_ir_f160w_ibeo1c_drz.fits,hst_12063_1c_wfc3_ir_f160w_ibeo1c_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,1.22835401636102e-21,-1.6014577897182e-21,3.56250007947285e-05,,,hst_12063_1c_wfc3_ir_f160w_ibeo1c_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12063_73_wfc3_ir_f125w_ibeo73/hst_12063_73_wfc3_ir_f125w_ibeo73_drz.fits,hst_12063_73_wfc3_ir_f125w_ibeo73_drz,2024-11-09,HST,WFC3,F125W,-3.5625000794728e-05,-1.2591709377532001e-21,5.99384187005431e-22,3.56250007947285e-05,,,hst_12063_73_wfc3_ir_f125w_ibeo73_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12177_41_wfc3_ir_f140w_ibhj41/hst_12177_41_wfc3_ir_f140w_ibhj41_drz.fits,hst_12177_41_wfc3_ir_f140w_ibhj41_drz,2024-11-09,HST,WFC3,F140W,-3.5625000794728e-05,-1.3736365923713e-22,-2.9961150561196e-23,3.56250007947285e-05,,,hst_12177_41_wfc3_ir_f140w_ibhj41_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12063_f1_wfc3_ir_f160w_ibeof1/hst_12063_f1_wfc3_ir_f160w_ibeof1_drz.fits,hst_12063_f1_wfc3_ir_f160w_ibeof1_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-3.5295403534779e-22,-8.2732360081301e-22,3.56250007947285e-05,,,hst_12063_f1_wfc3_ir_f160w_ibeof1_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12063_60_wfc3_ir_f160w_ibeo60/hst_12063_60_wfc3_ir_f160w_ibeo60_drz.fits,hst_12063_60_wfc3_ir_f160w_ibeo60_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,1.46529489761104e-21,-1.0336644773726001e-21,3.56250007947285e-05,,,hst_12063_60_wfc3_ir_f160w_ibeo60_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12547_04_wfc3_ir_f140w_ibt304/hst_12547_04_wfc3_ir_f140w_ibt304_drz.fits,hst_12547_04_wfc3_ir_f140w_ibt304_drz,2024-11-09,HST,WFC3,F140W,-3.5625000794728e-05,-1.4378780536845001e-21,1.26874873797667e-21,3.56250007947285e-05,,,hst_12547_04_wfc3_ir_f140w_ibt304_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12063_0o_wfc3_ir_f125w_ibeo0o/hst_12063_0o_wfc3_ir_f125w_ibeo0o_drz.fits,hst_12063_0o_wfc3_ir_f125w_ibeo0o_drz,2024-11-09,HST,WFC3,F125W,-3.5625000794728e-05,-2.4140186453428002e-21,-2.7156254464536007e-21,3.56250007947285e-05,,,hst_12063_0o_wfc3_ir_f125w_ibeo0o_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12063_58_wfc3_ir_f160w_ibeo58/hst_12063_58_wfc3_ir_f160w_ibeo58_drz.fits,hst_12063_58_wfc3_ir_f160w_ibeo58_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-9.5712852753926e-22,1.4973401247827401e-21,3.56250007947285e-05,,,hst_12063_58_wfc3_ir_f160w_ibeo58_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12063_67_wfc3_ir_f160w_ibeo67/hst_12063_67_wfc3_ir_f160w_ibeo67_drz.fits,hst_12063_67_wfc3_ir_f160w_ibeo67_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,3.65900018582046e-22,-1.5717474200336e-21,3.56250007947285e-05,,,hst_12063_67_wfc3_ir_f160w_ibeo67_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12547_06_wfc3_ir_f140w_ibt306/hst_12547_06_wfc3_ir_f140w_ibt306_drz.fits,hst_12547_06_wfc3_ir_f140w_ibt306_drz,2024-11-09,HST,WFC3,F140W,-3.5625000794728e-05,-1.6309057115925001e-21,-1.3068151784472001e-21,3.56250007947285e-05,,,hst_12547_06_wfc3_ir_f140w_ibt306_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12063_0z_wfc3_ir_f160w_ibeo0z/hst_12063_0z_wfc3_ir_f160w_ibeo0z_drz.fits,hst_12063_0z_wfc3_ir_f160w_ibeo0z_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-3.6577890021332e-22,-4.3054967563274e-22,3.56250007947285e-05,,,hst_12063_0z_wfc3_ir_f160w_ibeo0z_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12177_50_wfc3_ir_f140w_ibhj50/hst_12177_50_wfc3_ir_f140w_ibhj50_drz.fits,hst_12177_50_wfc3_ir_f140w_ibhj50_drz,2024-11-09,HST,WFC3,F140W,-3.5625000794728e-05,8.119710958980099e-23,-7.917356839346799e-23,3.56250007947285e-05,,,hst_12177_50_wfc3_ir_f140w_ibhj50_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12177_39_wfc3_ir_f140w_ibhj39/hst_12177_39_wfc3_ir_f140w_ibhj39_drz.fits,hst_12177_39_wfc3_ir_f140w_ibhj39_drz,2024-11-08,HST,WFC3,F140W,-3.5625000794728e-05,9.88276811128001e-22,-2.7008683161946e-22,3.56250007947285e-05,,,hst_12177_39_wfc3_ir_f140w_ibhj39_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12063_f3_wfc3_ir_f125w_ibeof3/hst_12063_f3_wfc3_ir_f125w_ibeof3_drz.fits,hst_12063_f3_wfc3_ir_f125w_ibeof3_drz,2024-11-09,HST,WFC3,F125W,-3.5625000794728e-05,1.18928720201234e-21,-1.1265951529982e-21,3.56250007947285e-05,,,hst_12063_f3_wfc3_ir_f125w_ibeof3_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12063_57_wfc3_ir_f160w_ibeo57/hst_12063_57_wfc3_ir_f160w_ibeo57_drz.fits,hst_12063_57_wfc3_ir_f160w_ibeo57_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.5353502547203e-21,7.86680513392095e-22,3.56250007947285e-05,,,hst_12063_57_wfc3_ir_f160w_ibeo57_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12063_ft_wfc3_ir_f125w_ibeoft/hst_12063_ft_wfc3_ir_f125w_ibeoft_drz.fits,hst_12063_ft_wfc3_ir_f125w_ibeoft_drz,2024-11-09,HST,WFC3,F125W,-3.5625000794728e-05,1.6383563021087301e-21,-1.6622030831559001e-21,3.56250007947285e-05,,,hst_12063_ft_wfc3_ir_f125w_ibeoft_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12063_1h_wfc3_ir_f160w_ibeo1h/hst_12063_1h_wfc3_ir_f160w_ibeo1h_drz.fits,hst_12063_1h_wfc3_ir_f160w_ibeo1h_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.2616216161843e-21,-1.2783571695900002e-22,3.56250007947285e-05,,,hst_12063_1h_wfc3_ir_f160w_ibeo1h_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_13868_14_wfc3_ir_f160w_icp914/hst_13868_14_wfc3_ir_f160w_icp914_drz.fits,hst_13868_14_wfc3_ir_f160w_icp914_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,2.70899233776299e-21,3.01572882970461e-21,3.56250007947285e-05,,,hst_13868_14_wfc3_ir_f160w_icp914_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12063_1d_wfc3_ir_f125w_ibeo1d/hst_12063_1d_wfc3_ir_f125w_ibeo1d_drz.fits,hst_12063_1d_wfc3_ir_f125w_ibeo1d_drz,2024-11-09,HST,WFC3,F125W,-3.5625000794728e-05,-1.3843977359368001e-21,-1.0333885676076e-23,3.56250007947285e-05,,,hst_12063_1d_wfc3_ir_f125w_ibeo1d_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12063_f4_wfc3_ir_f160w_ibeof4/hst_12063_f4_wfc3_ir_f160w_ibeof4_drz.fits,hst_12063_f4_wfc3_ir_f160w_ibeof4_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-3.9179115930105e-22,1.53994060789596e-21,3.56250007947285e-05,,,hst_12063_f4_wfc3_ir_f160w_ibeof4_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12063_0o_wfc3_ir_f160w_ibeo0o/hst_12063_0o_wfc3_ir_f160w_ibeo0o_drz.fits,hst_12063_0o_wfc3_ir_f160w_ibeo0o_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,4.99748324080196e-22,4.40180487515292e-22,3.56250007947285e-05,,,hst_12063_0o_wfc3_ir_f160w_ibeo0o_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12063_0q_wfc3_ir_f160w_ibeo0q/hst_12063_0q_wfc3_ir_f160w_ibeo0q_drz.fits,hst_12063_0q_wfc3_ir_f160w_ibeo0q_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.2703890291297e-21,-1.0764675229396e-21,3.56250007947285e-05,,,hst_12063_0q_wfc3_ir_f160w_ibeo0q_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12063_61_wfc3_ir_f125w_ibeo61/hst_12063_61_wfc3_ir_f125w_ibeo61_drz.fits,hst_12063_61_wfc3_ir_f125w_ibeo61_drz,2024-11-09,HST,WFC3,F125W,-3.5625000794728e-05,-2.9524440753377006e-21,-2.2639111527032006e-21,3.56250007947285e-05,,,hst_12063_61_wfc3_ir_f125w_ibeo61_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12177_42_wfc3_ir_f140w_ibhj42/hst_12177_42_wfc3_ir_f140w_ibhj42_drz.fits,hst_12177_42_wfc3_ir_f140w_ibhj42_drz,2024-11-09,HST,WFC3,F140W,-3.5625000794728e-05,4.995410511195869e-22,-2.6790063681665e-22,3.56250007947285e-05,,,hst_12177_42_wfc3_ir_f140w_ibhj42_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12063_71_wfc3_ir_f125w_ibeo71/hst_12063_71_wfc3_ir_f125w_ibeo71_drz.fits,hst_12063_71_wfc3_ir_f125w_ibeo71_drz,2024-11-09,HST,WFC3,F125W,-3.5625000794728e-05,3.5044560106253296e-22,-1.7798630241358e-22,3.56250007947285e-05,,,hst_12063_71_wfc3_ir_f125w_ibeo71_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12063_65_wfc3_ir_f125w_ibeo65/hst_12063_65_wfc3_ir_f125w_ibeo65_drz.fits,hst_12063_65_wfc3_ir_f125w_ibeo65_drz,2024-11-09,HST,WFC3,F125W,-3.5625000794728e-05,3.09101540512464e-21,1.77448603935806e-21,3.56250007947285e-05,,,hst_12063_65_wfc3_ir_f125w_ibeo65_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12063_0x_wfc3_ir_f125w_ibeo0x/hst_12063_0x_wfc3_ir_f125w_ibeo0x_drz.fits,hst_12063_0x_wfc3_ir_f125w_ibeo0x_drz,2024-11-09,HST,WFC3,F125W,-3.5625000794728e-05,-1.1224230540481e-21,1.68990128737728e-21,3.56250007947285e-05,,,hst_12063_0x_wfc3_ir_f125w_ibeo0x_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12063_1k_wfc3_ir_f125w_ibeo1k/hst_12063_1k_wfc3_ir_f125w_ibeo1k_drz.fits,hst_12063_1k_wfc3_ir_f125w_ibeo1k_drz,2024-11-09,HST,WFC3,F125W,-3.5625000794728e-05,-3.6094427450469e-21,-2.4884725736061e-21,3.56250007947285e-05,,,hst_12063_1k_wfc3_ir_f125w_ibeo1k_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12547_10_wfc3_ir_f140w_ibt310/hst_12547_10_wfc3_ir_f140w_ibt310_drz.fits,hst_12547_10_wfc3_ir_f140w_ibt310_drz,2024-11-09,HST,WFC3,F140W,-3.5625000794728e-05,4.29808895592728e-23,3.39643866816363e-22,3.56250007947285e-05,,,hst_12547_10_wfc3_ir_f140w_ibt310_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12063_64_wfc3_ir_f160w_ibeo64/hst_12063_64_wfc3_ir_f160w_ibeo64_drz.fits,hst_12063_64_wfc3_ir_f160w_ibeo64_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.7223519806961e-21,-3.9867208503049e-21,3.56250007947285e-05,,,hst_12063_64_wfc3_ir_f160w_ibeo64_drz.fits,,,,,,,,,,,,,,,,,,,,,
06D3ed,/astro/armin/bhoomika/pantheon_data_folder/06D3ed/mastDownload/HST/hst_12063_55_wfc3_ir_f125w_ibeo55/hst_12063_55_wfc3_ir_f125w_ibeo55_drz.fits,hst_12063_55_wfc3_ir_f125w_ibeo55_drz,2024-11-09,HST,WFC3,F125W,-3.5625000794728e-05,2.2575927567247297e-22,-3.2436916341275e-23,3.56250007947285e-05,,,hst_12063_55_wfc3_ir_f125w_ibeo55_drz.fits,,,,,,,,,,,,,,,,,,,,,
