,SNID,filename,File_key,Date,Telescope,Instrument,Filter,CD1_1,CD1_2,CD2_1,CD2_2,RA_SN,Dec_SN,filenameshort,RA_Galaxy,Dec_Galaxy,Position_Angle,Major_Axis,Minor_Axis,Kron_Radius,Mag,Mag_Error,Flux,Flux_Error,ISOAREA_IMAGE,X_IMAGE,Y_IMAGE,CXX,CXY,CYY,OFFSET,RE,d_DLR,F_HOST_4,a_pixels,b_pixels,theta_deg,alpha_deg,PA_deg,theta_rad,pixscale,a_arcsec,b_arcsec
5261,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_10403_18_acs_sbc_f150lp_j96018/hst_10403_18_acs_sbc_f150lp_j96018_drz.fits,hst_10403_18_acs_sbc_f150lp_j96018_drz,2024-11-04,HST,ACS,F150LP;N/A,-6.9444444444444e-06,-4.0594810300039e-24,-1.1597884729232e-23,6.94444444444444e-06,53.158375,-27.777527,hst_10403_18_acs_sbc_f150lp_j96018_drz.fits,53.1585678,-27.7773073,0.02,74.348,13.937,3.5,-12.2692,0.0039,80848.28,291.8279,17182.0,1152.0135,67.2175,0.00018091199,-3.5433688e-06,0.0051485701,40.33064171780252,154.3265472870834,0.2613331434336965,0.20352,74.34762213465191,13.936594316167687,0.020434180309114567,3.3493122724700726e-17,-89.97956581969089,0.0003566437263402418,0.02499999999999991,6.505416936782019,1.2194520026646685
5262,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_11563_07_wfc3_ir_f105w_ib5x07/hst_11563_07_wfc3_ir_f105w_ib5x07_drz.fits,hst_11563_07_wfc3_ir_f105w_ib5x07_drz,2024-11-09,HST,WFC3,F105W,-3.5625000794728e-05,2.02970523010565e-21,1.88863002211449e-21,3.56250007947285e-05,53.158375,-27.777527,hst_11563_07_wfc3_ir_f105w_ib5x07_drz.fits,53.1583137,-27.777525,86.48,2.01,1.192,3.58,-1.7434,0.0207,4.981657,0.09483449,48.0,774.8951,892.0491,0.70239431,-0.055908073,0.24930702,2.73577025544194,5.269084898523929,0.5192116483468188,0.11111,2.0097148852853675,1.1917330462990583,86.48281264570866,-3.2643800911266653e-15,-3.5171873542913343,1.5094098270530043,0.1282500028610217,0.9227304644399169,0.5471663644187935
5263,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_9978_18_acs_wfc_f775w_j8m818/hst_9978_18_acs_wfc_f775w_j8m818_drc.fits,hst_9978_18_acs_wfc_f775w_j8m818_drc,2024-11-07,HST,ACS,F775W,-1.3888888888888e-05,-1.8700719539198001e-22,-1.7467188803779002e-22,1.38888888888888e-05,53.158375,-27.777527,hst_9978_18_acs_wfc_f775w_j8m818_drc.fits,53.1446131,-27.8038287,44.64,0.966,0.351,5.56,2.8878,0.2524,0.06996192,0.01625991,3.0,4058.7915,2036.2334,4.5471964,-7.0401821,4.6355953,2086.178540798928,0.0308815001761989,67554.31338814282,0.1500899999999999,0.9662727355347537,0.3511093026871408,44.64030634026218,7.714600584867979e-16,-45.35969365973782,0.7791203247364751,0.04999999999999824,0.268623820478652,0.09760838614702169
5264,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_9575_ei_acs_wfc_f775w_j8fnei/hst_9575_ei_acs_wfc_f775w_j8fnei_drc.fits,hst_9575_ei_acs_wfc_f775w_j8fnei_drc,2024-11-05,HST,ACS,F775W,-1.3888888888888e-05,-3.257646141595e-23,-1.2833518366393e-23,1.38888888888888e-05,53.158375,-27.777527,hst_9575_ei_acs_wfc_f775w_j8fnei_drc.fits,53.1504305,-27.7353315,-44.31,0.777,0.548,3.5,1.8506,0.1716,0.1818641,0.0287422,5.0,3857.8176,4053.2202,2.4711318,1.6683168,2.5111144,3081.35231649377,0.0433933998226856,71009.70030200008,0.1559199999999999,0.7769172485842666,0.5483655349952123,-44.31356089072734,1.343875500435396e-16,-134.31356089072733,-0.7734175408261832,0.04999999999999824,0.13596051850224186,0.09596396862415878
5265,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_17073_z1_wfc3_ir_f140w_iey6z1/hst_17073_z1_wfc3_ir_f140w_iey6z1_drz.fits,hst_17073_z1_wfc3_ir_f140w_iey6z1_drz,2024-11-09,HST,WFC3,F140W,-3.5625000794728e-05,-9.448086855958e-22,1.8271096546081696e-22,3.56250007947286e-05,53.158375,-27.777527,hst_17073_z1_wfc3_ir_f140w_iey6z1_drz.fits,53.1583619,-27.7775123,87.37,1.952,1.292,3.5,-2.1092,0.0168,6.976971,0.1076196,51.0,809.238,889.6687,0.59796721,-0.030775217,0.2632747,1.935928026970974,6.196152175298808,0.3124403617278193,0.1765299999999999,1.9515446469179236,1.2924242604770035,87.37319247784247,1.5195382154195537e-15,-2.6268075221575358,1.5249498867170936,0.1282500028610219,0.8759996229272248,0.5801369528634044
5266,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_9978_61_acs_wfc_f775w_j8m861/hst_9978_61_acs_wfc_f775w_j8m861_drc.fits,hst_9978_61_acs_wfc_f775w_j8m861_drc,2024-11-07,HST,ACS,F775W,-1.3888888888888e-05,-4.0045450660894e-22,3.60683486699874e-22,1.38888888888888e-05,53.158375,-27.777527,hst_9978_61_acs_wfc_f775w_j8m861_drc.fits,53.1693898,-27.8265812,-44.3,0.963,0.621,3.5,0.4995,0.024,0.631239,0.01396695,9.0,2600.2273,472.64,1.8185271,1.5187484,1.8555317,3599.4747983400853,0.0484269415562532,74327.93983404673,0.16142,0.9633974730544146,0.6205761070948947,-44.30212667573131,1.6519934243294024e-15,-134.3021266757313,-0.7732179761271216,0.04999999999999824,0.16859455778451662,0.10860081874160275
5267,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_10403_17_acs_sbc_f150lp_j96017/hst_10403_17_acs_sbc_f150lp_j96017_drz.fits,hst_10403_17_acs_sbc_f150lp_j96017_drz,2024-11-05,HST,ACS,F150LP;N/A,-6.9444444444444e-06,3.05098529439766e-23,4.945943986441151e-23,6.94444444444444e-06,53.158375,-27.777527,hst_10403_17_acs_sbc_f150lp_j96017_drz.fits,53.1582446,-27.7752076,89.18,277.816,6.23,5.55,-13.5479,0.0051,262528.8,1229.073,17865.0,1870.6884,1439.4496,0.025757316,-0.00073527591,1.820644e-05,335.9055467678875,1540.712270648905,0.2180196479037669,0.2328,277.81584489572117,6.230249534069559,89.18185296118325,-2.517243562446696e-16,-0.8181470388167467,1.5565169672021024,0.02499999999999991,38.54694847928118,0.8644471228521481
5268,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_12498_14_wfc3_ir_f105w_ibp314/hst_12498_14_wfc3_ir_f105w_ibp314_drz.fits,hst_12498_14_wfc3_ir_f105w_ibp314_drz,2024-11-09,HST,WFC3,F105W,-3.5625000794728e-05,1.4691157800727801e-21,-6.3448965710757e-22,3.56250007947285e-05,53.158375,-27.777527,hst_12498_14_wfc3_ir_f105w_ibp314_drz.fits,53.158321,-27.777525,-88.21,1.875,1.114,3.5,-1.65,0.022,4.571075,0.09257147,39.0,757.0665,886.2651,0.80528259,0.03254801,0.28502235,2.567584021215733,4.26031866558909,0.6026741712901195,0.0952899999999999,1.8747714925593708,1.1140091368598384,-88.21009159700792,-2.3627826508482594e-15,-178.21009159700793,-1.539556531853571,0.1282500028610217,0.8415380724957543,0.5000508624631751
5269,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_12498_60_wfc3_ir_f140w_ibp360/hst_12498_60_wfc3_ir_f140w_ibp360_drz.fits,hst_12498_60_wfc3_ir_f140w_ibp360_drz,2024-11-09,HST,WFC3,F140W,-3.5625000794728e-05,9.022793368992212e-23,1.05226779408953e-21,3.56250007947285e-05,53.158375,-27.777527,hst_12498_60_wfc3_ir_f140w_ibp360_drz.fits,53.1583158,-27.7775284,-87.46,2.06,1.4,3.5,-2.1353,0.0158,7.147103,0.1036668,67.0,778.3348,898.7464,0.50997347,0.024364108,0.23627494,2.650473412582443,4.998981614094045,0.5302026727023246,0.10879,2.0596293538848713,1.3995741475422339,-87.45652507380484,-1.451138155590935e-16,-177.45652507380484,-1.5264043148908712,0.1282500028610217,0.9245161468493265,0.6282338594927622
5270,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_11563_2g_wfc3_ir_f160w_ib5x2g/hst_11563_2g_wfc3_ir_f160w_ib5x2g_drz.fits,hst_11563_2g_wfc3_ir_f160w_ib5x2g_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-8.359693747785001e-23,-1.3418835521654e-21,3.56250007947285e-05,53.158375,-27.777527,hst_11563_2g_wfc3_ir_f160w_ib5x2g_drz.fits,53.1583041,-27.7775321,-87.85,1.938,1.34,3.72,-1.6277,0.0226,4.477973,0.09325854,50.0,817.0345,887.3108,0.55616379,0.021735545,0.26664603,2.8910988019026576,5.032969464214487,0.5744320172134963,0.10021,1.9380476261577209,1.3404161396320342,-87.85328685590491,1.3444916746243474e-16,-177.8532868559049,-1.5333291143345977,0.1282500028610217,0.9246231625902294,0.6394991503230971
5271,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_12062_ej_wfc3_ir_f125w_ibevej/hst_12062_ej_wfc3_ir_f125w_ibevej_drz.fits,hst_12062_ej_wfc3_ir_f125w_ibevej_drz,2024-11-09,HST,WFC3,F125W,-3.5625000794728e-05,2.77555766538316e-21,2.16987265279745e-21,3.56250007947285e-05,53.158375,-27.777527,hst_12062_ej_wfc3_ir_f125w_ibevej_drz.fits,53.1584635,-27.7770529,87.11,23.524,13.834,3.5,-5.3338,0.0463,135.9964,5.793607,5360.0,1208.2367,897.7477,0.0052167512,-0.00034419537,0.0018157549,14.35844536034987,81.202305871717,0.1768231235087495,0.26874,23.52408192882976,13.833710093167568,87.11054912272773,-4.463936462428675e-15,-2.889450877272263,1.5203658954118568,0.1282500028610217,10.55937251136364,6.209606756595498
5272,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_12062_8k_wfc3_ir_f160w_ibev8k/hst_12062_8k_wfc3_ir_f160w_ibev8k_drz.fits,hst_12062_8k_wfc3_ir_f160w_ibev8k_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,2.39664601859525e-22,-9.3726909883721e-23,3.56250007947285e-05,53.158375,-27.777527,hst_12062_8k_wfc3_ir_f160w_ibev8k_drz.fits,53.1734118,-27.7784924,-1.67,62.555,24.157,3.5,-16.7896,0.0001,5197854.0,361.3406,26847.0,429.0943,1299.3424,0.00025678481,8.4924861e-05,0.0017123447,373.3589779996931,218.51504150903088,1.7086191203192882,0.02497,62.55535617472787,24.157250641171927,-1.669572663542656,-3.8545318958325247e-16,-91.66957266354265,-0.02913954008011084,0.1282500028610217,28.079536129333782,10.843586123456513
5273,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_12061_7i_wfc3_ir_f160w_ibeu7i/hst_12061_7i_wfc3_ir_f160w_ibeu7i_drz.fits,hst_12061_7i_wfc3_ir_f160w_ibeu7i_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.5951026066044e-22,-4.711952697254002e-22,3.56250007947285e-05,53.158375,-27.777527,hst_12061_7i_wfc3_ir_f160w_ibeu7i_drz.fits,53.1733256,-27.777691,3.22,66.548,14.063,3.5,-16.4207,0.0001,3700697.0,271.2167,17079.0,433.4543,1323.5469,0.00024103021,-0.0005415348,0.0050408966,370.3229557292704,232.93411443258057,1.58981846275014,0.02785,66.54785472255544,14.063428142905833,3.2185275590132876,2.565407584840592e-16,-86.78147244098672,0.056173902970957965,0.1282500028610217,29.871668954969074,6.312721448472062
5274,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_12498_50_wfc3_ir_f140w_ibp350/hst_12498_50_wfc3_ir_f140w_ibp350_drz.fits,hst_12498_50_wfc3_ir_f140w_ibp350_drz,2024-11-09,HST,WFC3,F140W,-3.5625000794728e-05,7.74430510823763e-23,-8.4998432593701e-22,3.56250007947285e-05,53.158375,-27.777527,hst_12498_50_wfc3_ir_f140w_ibp350_drz.fits,53.1583302,-27.7775262,87.24,2.11,1.337,3.5,-2.1445,0.0156,7.207497,0.1038009,64.0,810.871,884.2057,0.55834371,-0.03219391,0.22544062,2.347251376662894,5.671064619494119,0.4138995998377952,0.13814,2.1097605570826246,1.3373571174665562,87.23814974340766,-1.2455185629898369e-16,-2.7618502565923393,1.52259294637031,0.1282500028610217,0.9470187911867106,0.6003061894945274
5275,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_11563_23_wfc3_ir_f160w_ib5x23/hst_11563_23_wfc3_ir_f160w_ib5x23_drz.fits,hst_11563_23_wfc3_ir_f160w_ib5x23_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,3.608687747487e-22,1.27752573198628e-21,3.56250007947285e-05,53.158375,-27.777527,hst_11563_23_wfc3_ir_f160w_ib5x23_drz.fits,53.1583081,-27.7775288,-87.58,1.997,1.248,3.5,-1.5335,0.0223,4.105716,0.08423021,48.0,742.2995,895.9509,0.64180297,0.033090889,0.25148323,2.8260602594156614,4.498466546724287,0.6282274704195709,0.09116,1.996874807583839,1.2475627456623528,-87.5770564842963,-5.803861695412844e-16,-177.5770564842963,-1.5285079848560201,0.1282500028610217,0.8963471992500531,0.5599997399517529
5276,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_12498_51_wfc3_ir_f140w_ibp351/hst_12498_51_wfc3_ir_f140w_ibp351_drz.fits,hst_12498_51_wfc3_ir_f140w_ibp351_drz,2024-11-09,HST,WFC3,F140W,-3.5625000794728e-05,-2.2032728408857e-21,-1.7795045392852e-21,3.56250007947285e-05,53.158375,-27.777527,hst_12498_51_wfc3_ir_f140w_ibp351_drz.fits,53.1583185,-27.7775204,88.1,1.946,1.292,3.5,-2.0942,0.0156,6.881452,0.0989317,53.0,781.1046,889.3325,0.59851462,-0.022164742,0.2644887,2.6794597349114717,5.284910354817285,0.5070019271886227,0.1137799999999999,1.9457999847049736,1.2921990069008418,88.1018132489681,3.5435293216113923e-15,-1.8981867510319042,1.5376667181716561,0.1282500028610217,0.8734209876188609,0.5800358421621482
5277,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_17073_05_wfc3_ir_f140w_iey605/hst_17073_05_wfc3_ir_f140w_iey605_drz.fits,hst_17073_05_wfc3_ir_f140w_iey605_drz,2024-11-09,HST,WFC3,F140W,-3.5625000794728e-05,1.3049207176472801e-21,-1.2478327818484e-22,3.56250007947286e-05,53.158375,-27.777527,hst_17073_05_wfc3_ir_f140w_iey605_drz.fits,53.1583215,-27.7775179,-86.3,1.955,1.357,3.5,-2.1046,0.0172,6.947492,0.1101301,51.0,765.8041,886.7206,0.54225504,0.036298707,0.26285928,2.6450591344124468,4.858880700726323,0.5443762251699354,0.10592,1.9548362455201445,1.356527381024291,-86.2988370407052,-2.098707313753515e-15,-176.2988370407052,-1.5061988470023453,0.1282500028610219,0.8774771392827574,0.6089112417409696
5278,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_12099_p2_wfc3_ir_f125w_ibfup2/hst_12099_p2_wfc3_ir_f125w_ibfup2_drz.fits,hst_12099_p2_wfc3_ir_f125w_ibfup2_drz,2024-11-09,HST,WFC3,F125W,-3.5625000794728e-05,3.52114186916248e-22,2.88253816217922e-22,3.56250007947285e-05,53.158375,-27.777527,hst_12099_p2_wfc3_ir_f125w_ibfup2_drz.fits,53.1588877,-27.7776426,-14.96,1.21,1.032,5.99,-0.3641,0.1994,1.398408,0.256801,14.0,508.9062,479.2672,0.69984519,0.12771538,0.92183995,11.94600949000205,8.20559966555055,1.4558362553506978,0.03171,1.2102006186392873,1.0320263028580374,-14.95608297350166,-5.663061436328974e-16,-104.95608297350167,-0.2610328910890678,0.1282500028610217,0.929697314489364,0.7928206840022157
5279,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_12498_64_wfc3_ir_f140w_ibp364/hst_12498_64_wfc3_ir_f140w_ibp364_drz.fits,hst_12498_64_wfc3_ir_f140w_ibp364_drz,2024-11-08,HST,WFC3,F140W,-3.5625000794728e-05,-1.1618861703809e-21,8.07003364268803e-22,3.56250007947285e-05,53.158375,-27.777527,hst_12498_64_wfc3_ir_f140w_ibp364_drz.fits,53.1583271,-27.7775213,-89.35,1.932,1.303,3.5,-2.1089,0.0147,6.975421,0.09446144,55.0,740.8849,894.1425,0.58906102,0.0073383772,0.26796639,2.47902716758206,5.045431293721447,0.4913409822202852,0.11736,1.9319407903605423,1.3028799593298874,-89.34538789877742,1.868664487083866e-15,-179.3453878987774,-1.5593711903051641,0.1282500028610217,0.8671999416187243,0.5848302547906907
5280,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_12498_15_wfc3_ir_f105w_ibp315/hst_12498_15_wfc3_ir_f105w_ibp315_drz.fits,hst_12498_15_wfc3_ir_f105w_ibp315_drz,2024-11-09,HST,WFC3,F105W,-3.5625000794728e-05,2.1415983318975e-22,9.21101744052189e-22,3.56250007947285e-05,53.158375,-27.777527,hst_12498_15_wfc3_ir_f105w_ibp315_drz.fits,53.158333,-27.7775198,-86.43,1.907,1.268,3.52,-1.6686,0.0244,4.649992,0.104509,46.0,814.32,882.0933,0.62045819,0.043046992,0.27642557,2.3709050633102877,4.69766962615357,0.5046981273673715,0.1142999999999999,1.9066331783766153,1.2681622124533498,-86.43397332989885,-3.444338051724083e-16,-176.43397332989883,-1.508557420187702,0.1282500028610217,0.8607305012476537,0.5724991619613436
5281,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_12099_by_wfc3_ir_f140w_ibfuby/hst_12099_by_wfc3_ir_f140w_ibfuby_drz.fits,hst_12099_by_wfc3_ir_f140w_ibfuby_drz,2024-11-09,HST,WFC3,F140W,-3.5625000794728e-05,-1.9477936162384e-21,-1.9651252105091e-21,3.56250007947285e-05,53.158375,-27.777527,hst_12099_by_wfc3_ir_f140w_ibfuby_drz.fits,53.1604699,-27.7788269,-45.01,20.783,12.069,3.5,-10.4762,0.0128,15504.62,182.5306,4511.0,1010.5309,1202.9437,0.0045907758,0.0045504672,0.0045899278,62.15554257808291,54.43086952694338,1.1419171348588468,0.04447,20.78324796161309,12.068720009974689,-45.00533866285913,3.1326414339195853e-15,-135.00533866285912,-0.7854913406419941,0.1282500028610217,9.329080636883708,5.4173468153284325
5282,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_11563_4e_wfc3_ir_f160w_ib5x4e/hst_11563_4e_wfc3_ir_f160w_ib5x4e_drz.fits,hst_11563_4e_wfc3_ir_f160w_ib5x4e_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,1.50989710127388e-21,-7.054098261839899e-23,3.56250007947285e-05,53.158375,-27.777527,hst_11563_4e_wfc3_ir_f160w_ib5x4e_drz.fits,53.1583146,-27.7775277,-87.94,1.901,1.332,3.66,-1.6082,0.0233,4.398286,0.09448083,47.0,809.2679,896.6621,0.56355804,0.020652318,0.27720085,2.6844615251731865,4.995267321378514,0.5374009742550419,0.1073199999999999,1.9006153551961429,1.331641834491919,-87.93746152712819,-2.428371353603774e-15,-177.9374615271282,-1.534798239494228,0.1282500028610217,0.892139364554282,0.625066032845408
5283,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_11563_16_wfc3_ir_f125w_ib5x16/hst_11563_16_wfc3_ir_f125w_ib5x16_drz.fits,hst_11563_16_wfc3_ir_f125w_ib5x16_drz,2024-11-09,HST,WFC3,F125W,-3.5625000794728e-05,-2.2471211826109e-21,-2.4303877001713006e-21,3.56250007947285e-05,53.158375,-27.777527,hst_11563_16_wfc3_ir_f125w_ib5x16_drz.fits,53.158316,-27.777531,85.4,1.909,1.307,3.81,-1.9854,0.0165,6.225534,0.09486832,54.0,779.509,888.1824,0.58299261,-0.049633145,0.27645442,2.6204036114834994,5.825860635804702,0.4497882416511932,0.1278099999999999,1.9088060022753528,1.3074535282380795,85.40138497487045,3.6140507212873495e-15,-4.598615025129551,1.4905353535747041,0.1282500028610217,0.9327046697137372,0.6388643003886809
5284,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_9978_21_acs_wfc_f775w_j8m821/hst_9978_21_acs_wfc_f775w_j8m821_drc.fits,hst_9978_21_acs_wfc_f775w_j8m821_drc,2024-11-01,HST,ACS,F775W,-1.3888888888888e-05,-5.3394030071037e-22,-5.6247170331523e-22,1.38888888888888e-05,53.158375,-27.777527,hst_9978_21_acs_wfc_f775w_j8m821_drc.fits,53.1475806,-27.8155067,45.32,0.855,0.523,5.34,2.898,0.2822,0.06931116,0.01801233,5.0,3890.3875,1199.6652,2.5228846,-2.2819743,2.4972928,2818.770954544336,0.036800015627014,76597.00428157263,0.16512,0.8546603356942445,0.5233416569348005,45.32126581400776,2.202661853470831e-15,-44.67873418599224,0.7910053096259834,0.04999999999999824,0.22819430963035522,0.1397322224015868
5285,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_12498_63_wfc3_ir_f140w_ibp363/hst_12498_63_wfc3_ir_f140w_ibp363_drz.fits,hst_12498_63_wfc3_ir_f140w_ibp363_drz,2024-11-08,HST,WFC3,F140W,-3.5625000794728e-05,3.16528035894178e-21,2.21508549933373e-21,3.56250007947285e-05,53.158375,-27.777527,hst_12498_63_wfc3_ir_f140w_ibp363_drz.fits,53.1583168,-27.7775218,83.86,2.006,1.308,3.5,-2.1233,0.0152,7.068609,0.09873609,58.0,770.7602,909.506,0.58032852,-0.07137192,0.25234771,2.699649599746501,5.886089899970061,0.4586490600084501,0.12546,2.0059875496430277,1.308373396566646,83.86162963400332,-5.0907284630813e-15,-6.138370365996673,1.4636615532014052,0.1282500028610217,0.9004376814331226,0.5872961214853496
5286,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_12498_27_wfc3_ir_f105w_ibp327/hst_12498_27_wfc3_ir_f105w_ibp327_drz.fits,hst_12498_27_wfc3_ir_f105w_ibp327_drz,2024-11-08,HST,WFC3,F105W,-3.5625000794728e-05,-1.5613193342132001e-21,-2.1899313846961e-22,3.56250007947285e-05,53.158375,-27.777527,hst_12498_27_wfc3_ir_f105w_ibp327_drz.fits,53.1583292,-27.7775089,86.75,1.691,1.075,3.7,-1.6301,0.0396,4.48807,0.1637062,31.0,807.255,888.2458,0.86299419,-0.058268256,0.35128006,2.61531407001709,5.25307671106964,0.4978632930499421,0.11585,1.6912107243490455,1.0754257586641391,86.7518903950069,2.5110738618096857e-15,-3.2481096049931066,1.5141061197221144,0.1282500028610217,0.802521786874516,0.5103164195143214
5287,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_10340_m3_acs_wfc_f775w_j92qm3/hst_10340_m3_acs_wfc_f775w_j92qm3_drc.fits,hst_10340_m3_acs_wfc_f775w_j92qm3_drc,2024-11-05,HST,ACS,F775W,-1.3888888888888e-05,8.943105402147971e-23,-2.7427462002877e-23,1.38888888888888e-05,53.158375,-27.777527,hst_10340_m3_acs_wfc_f775w_j92qm3_drc.fits,53.1593992,-27.8080066,-45.1,1.018,0.945,3.5,-2.0521,0.0125,6.619643,0.07644589,16.0,4291.9697,1133.9415,1.0426115,0.15445571,1.0420991,2194.252648490546,0.0471209008239425,46566.44100860706,0.1118,1.0179062073632483,0.9450868922126759,-45.09503776105769,-3.689295806042848e-16,-135.09503776105768,-0.7870568852416286,0.04999999999999824,0.17813358628856218,0.16539020613721245
5288,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_9978_b6_acs_wfc_f775w_j8m8b6/hst_9978_b6_acs_wfc_f775w_j8m8b6_drc.fits,hst_9978_b6_acs_wfc_f775w_j8m8b6_drc,2024-11-07,HST,ACS,F775W,-1.3888888888888e-05,-1.256292082467e-22,1.52504319742778e-22,1.38888888888888e-05,53.158375,-27.777527,hst_9978_b6_acs_wfc_f775w_j8m8b6_drc.fits,53.1657383,-27.822859,-45.13,0.764,0.563,3.5,3.005,0.2035,0.06280847,0.01177094,4.0,2781.1421,799.8114,2.4351373,1.4404758,2.4284663,3296.0488267677283,0.0346490330962144,95126.71876341155,0.19371,0.7643713859150786,0.5632531491208544,-45.13267054283513,5.182576859596373e-16,-135.13267054283511,-0.7877137011903295,0.04999999999999824,0.13376499253513405,0.09856930109614606
5289,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_9978_bd_acs_wfc_f775w_j8m8bd/hst_9978_bd_acs_wfc_f775w_j8m8bd_drc.fits,hst_9978_bd_acs_wfc_f775w_j8m8bd_drc,2024-11-04,HST,ACS,F775W,-1.3888888888888e-05,-7.696466157906999e-24,1.07686549260968e-22,1.38888888888888e-05,53.158375,-27.777527,hst_9978_bd_acs_wfc_f775w_j8m8bd_drc.fits,53.1657743,-27.7534119,44.5,0.905,0.502,4.78,-1.0663,0.0063,2.670145,0.01557567,7.0,2809.1572,5746.6211,2.5736678,-2.7517672,2.6213164,1799.9934077524365,0.0471125469167412,38206.24282812475,0.0949499999999999,0.9048376066328099,0.5016593520094018,44.503993129220525,3.175020201696063e-17,-45.496006870779475,0.7767412103898323,0.04999999999999824,0.21625618798523397,0.11989658513024282
5290,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_11563_52_acs_wfc_f775w_jb5x52/hst_11563_52_acs_wfc_f775w_jb5x52_drc.fits,hst_11563_52_acs_wfc_f775w_jb5x52_drc,2024-11-02,HST,ACS,F775W,-1.3888888888888e-05,-7.8274548148153e-23,8.8735454407485e-23,1.38888888888888e-05,53.158375,-27.777527,hst_11563_52_acs_wfc_f775w_jb5x52_drc.fits,53.1694719,-27.8188389,-44.89,0.873,0.532,5.78,2.283,0.2515,0.1221186,0.02827884,6.0,3185.9749,1057.9919,2.4204502,2.2263238,2.4291065,3056.072805569074,0.020407044264427,149755.77873843926,0.26487,0.8731683103807023,0.5316480637246387,-44.888613022754555,3.2290569015715795e-16,-134.88861302275456,-0.7834540939006712,0.04999999999999824,0.2523456417000141,0.1536462904164152
5291,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_9978_90_acs_wfc_f775w_j8m890/hst_9978_90_acs_wfc_f775w_j8m890_drc.fits,hst_9978_90_acs_wfc_f775w_j8m890_drc,2024-11-07,HST,ACS,F775W,-1.3888888888888e-05,-1.3209396747761e-21,-1.3094873030027e-21,1.38888888888888e-05,53.158375,-27.777527,hst_9978_90_acs_wfc_f775w_j8m890_drc.fits,53.1760946,-27.8117869,-45.17,0.953,0.35,3.5,3.2396,0.2142,0.05060263,0.009981843,4.0,2192.7427,1499.8243,4.6442103,7.0461683,4.6027832,2711.033589615903,0.027687909543135,97913.98608090587,0.1977799999999999,0.9533101978426778,0.3503569118066466,-45.16842988540036,5.44926732163593e-15,-135.16842988540037,-0.7883378194564412,0.04999999999999824,0.16682928462246274,0.06131245956616099
